"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFES","VIES","31572","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Dias, H.M.","2011-02-17T00:00:00.000+0000","385",NA,"Dias, H.M.; Santos, J.A.; Serafim, J.A.S.; Machado, U.N. & Santos, P.S.",2008,3,6,"Brazil","Bahia","Caravelas",NA,NA,NA,"SW1739","BRA:UFES:VIES:0000031572",NA,"Jacaranda bracteata Bureau & K.Schum."
"2",NA,"UFES","VIES","33412","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Dias, H.M.","2011-02-17T00:00:00.000+0000","342",NA,"Dias, H.M.; Serafim, J.A.S.; Santos, J.A. & Machado, U.N.",2007,10,25,"Brazil","Bahia","Caravelas",NA,NA,NA,"SW1739","BRA:UFES:VIES:0000033412",NA,"Jacaranda bracteata Bureau & K.Schum."
"3",NA,"UA","UNA","UNA00055050","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.",NA,NA,NA,NA,"G. Hatschbach with M. Hatschbach & J. M. Silva",1998,10,10,"Brazil","Espirito Santo",NA,"Estrada Conceição da Barra -- Itaúnas (Mun. Conceição da Barra)",NA,NA,NA,NA,NA,"Jacaranda bracteata Bureau & K.Schum."
"4",NA,"MBM","MBM","231074","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Hatschbach, G",NA,"68362",NA,"Hatschbach, G; Hatschbach, M; Silva, JM",1998,10,10,"Brazil","Espírito Santo","Conceição da Barra","Estrada Conceição da Barra - Itaúnas",0,0,NA,"BRA:MBM:MBM:0000231074",NA,"Jacaranda bracteata Bureau & K.Schum."
"5",NA,"NY","NY","402661","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.",NA,NA,"47013",NA,"G. G. Hatschbach",1983,10,19,"Brazil","Bahia",NA,"Rod. BR-101; Rio Mucuri.",-39.5505184561882,-18.0904752651765,NA,"ccc2ebce-c14d-42a6-aedb-78edada2ddfa",NA,"Jacaranda bracteata Bureau & K.Schum."
"6",NA,"UFPR","UPCB","12602","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Gentry, A.H.","1984-01-01T00:00:00.000+0000","47013",NA,"Hatschbach, G.",1983,10,19,"Brazil","Bahia","Mucuri","Rodovia BR 101, Rio Mucuri",NA,NA,"Pequena árvore, flor bordeaux. Das plantações de cacau, beira do rio..","BRA:UFPR:UPCB:0000012602",NA,"Jacaranda bracteata Bureau & K.Schum."
"7",NA,"MBM","MBM","84881","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Gentry, A",NA,"47013",NA,"Hatschbach, G; et al.",1983,10,19,"Brazil","Bahia","Mucuri","Rod. BR-101, Rio Mucuri",0,0,NA,"BRA:MBM:MBM:0000084881",NA,"Jacaranda bracteata Bureau & K.Schum."
"8",NA,"NY","NY","402547","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","A. H. Gentry","1989-01-01T00:00:00.000+0000","30",NA,"B. Weinberg",1981,11,17,"Brazil","EspÃ­rito Santo",NA,"(Baunilhal), Praia do Sol.",-40.5107824972273,-20.6619232178957,NA,"3f6c7a58-7041-48a2-8ea6-d59424683c30",NA,"Jacaranda bracteata Bureau & K.Schum."
