"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UESB","HUESB","6425","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Castro, A.S.F.","2010-04-01T00:00:00.000+0000",NA,"2311",NA,"Castro, A.S.F.",2010,3,10,"Brazil","Piauí","Piracuruca","Parque Nacional de Sete Cidades. Próximo à pedra da Biblioteca.",0,0,"Arvoreta. Flor lilás. ; DE","BRA:UESB:HUESB:0000006425",NA,"Jacaranda praetermissa Sandwith",NA,NA
"2",NA,"IPA","IPA","83223","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Silva-Castro, M.M.","2013-04-09T00:00:00.000+0000",NA,"5963",NA,"Miranda, A.M.; Costa, R.; Silva, V.F.; Costa, R.; Silva, V.F.",2009,5,13,"Brazil","Maranhão","Tasso Fragoso",NA,0,0,"Arvoreta ca. 3m de altura; delgada, pouco ramificada; caule marrom; folíolos coriáceos, levemente discolores; frutos imaturos verdes, na maturação marrons.","BRA:IPA:IPA:0000083223",NA,"Jacaranda praetermissa Sandwith",NA,NA
"3",NA,"UFPI","TEPB","23371","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","L.G. Lohmann",NA,NA,"244",NA,"Oliveira, F. C. S.",2008,1,19,"Brazil","Piauí","Oeiras","Brionia",NA,NA,"Arbusto, fruto marrom, pouco frequente, substrato arenoso. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Corobinha","BRA:UFPI:TEPB:0000023371",NA,"Jacaranda praetermissa Sandwith",NA,NA
"4",NA,"Universidade Estadual Paulista, UNESP","HRCB","53748","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Fonseca, M.L.","2009-05-01T00:00:00.000+0000",NA,"6256",NA,"Mendonça, R.C.",2008,10,17,"Brazil","Tocantins","Dianópolis","Bacia do Tocantins. Sub-bacia do Rio Palma",-46.676944,-11.67075,"Projeto Mapeamento e Inventário do Estado do Tocantins. Arbusto heliófilo, 1m de altura. Folhagem nova. Flor lilás-azulada. Botão floral roxo.","BRA:UNESPRC:HRCB:0000053748",NA,"Jacaranda praetermissa Sandwith",NA,NA
"5",NA,"UnB","UB","152622","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Fonseca, ML","2009-05-01T00:00:00.000+0000",NA,"6256",NA,"Mendonça, RC; Oliveira, FCA; Guimarães, LL; Cardoso, E",2008,10,17,"Brazil","Tocantins","Dianópolis","Bacia do Tocantins. Sub-bacia do Rio Palma.",-46.4037,-11.40147,"Folhagem nova. Flor lilás-azulada. Botão floral roxo.; Arbusto heliófilo, 1m altura. &nf;; Solo: arenoso. Relevo: plano. Vegetação: cerrado ralo adjacente a uma vereda.","BRA:UnB:UB:0000152622",NA,"Jacaranda praetermissa Sandwith",NA,NA
"6",NA,"UnB","UB","145851","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Proença, CEB","2007-07-01T00:00:00.000+0000",NA,"6067",NA,"Mendonça, RC; Fagg, CW; Proença, CEB; Fernandes, JH",2007,7,21,"Brazil","Piauí","Piracuruca","Parque Nacional de Sete Cidades. Pedra da Tartaruga",-41.755,-4.099444,"Caule com casca lisa, lustrosa cor escura com manchas amarronzadas.; Arbusto heliófilo 2,5m. Frutos secos, imaturos cor verde.; Solo arenoso branco. Relevo plano com afloramento rochoso. Cerrado","BRA:UnB:UB:0000145851",NA,"Jacaranda praetermissa Sandwith",NA,NA
"7",NA,"UFPI","TEPB","28585","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Proença, C.","2007-07-01T00:00:00.000+0000",NA,"6067",NA,"Mendonça, R. C.;",2007,7,21,"Brazil","Piauí","Piracuruca","PARNA Sete Cidades. Pedra da Tartaruga. Ponto 29. SB-24-V-A.",-41.75525,-4.099556,"Arbusto de cerca de 2,5 m de altura, heliófilo. Caule de casca lisa com manchas amarronzadas. Frutos secos, imaturos de cor verde. Comum em afloramentos rochosos. Ambiente: Cerrado <ll>dwc_commonname:</ll> Carobinha","BRA:UFPI:TEPB:0000028585",NA,"Jacaranda praetermissa Sandwith",NA,NA
"8",NA,"UnB","UB","9932","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith",NA,NA,NA,"955",NA,"Soares-Silva, LH; Proença, CEB; Sampaio, AB; Simon, MF",2001,5,9,"Brazil","Tocantins","Mateiros",NA,-46.783333,-10.716667,"Frutos imaturos verde.; Arbusto 1m; Campo sujo. Solo: Solo arenoso.","BRA:UnB:UB:0000009932",NA,"Jacaranda praetermissa Sandwith",NA,NA
"9",NA,"UNICAMP","UEC","126028","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Farias, R.","2002-07-01T00:00:00.000+0000",NA,"461",NA,"Mendes, M.R.A.; Albino, R.S.",2000,8,17,"Brazil","Piauí","São José do Piauí","Estrada para Inhuma",0,0,"Flores, Árvore. Flor de cor lilás. Nome vulgar: caroba. Pouco freqüência. Caatinga. Substrato pedregoso.","BRA:UNICAMP:UEC:0000126028",NA,"Jacaranda praetermissa Sandwith",NA,NA
"10",NA,"UNICAMP","UEC","128768","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Farias, R.","1999-09-01T00:00:00.000+0000",NA,"446",NA,"Alencar, M.E.",1999,1,28,"Brazil","Piauí","Piracuruca","Furna do ÍNDIO (5ª cidade)-PARNA de Sete",-41.683333,-5.166667,"fruto, Subarbusto de cerca de 1 m, grutos imaturos . Cerrado. Substrato afloramento rochoso.","BRA:UNICAMP:UEC:0000128768",NA,"Jacaranda praetermissa Sandwith",NA,NA
"11",NA,"UnB","UB","118528","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Farias, R",NA,NA,"446",NA,"Alencar, ME",1999,1,28,"Brazil","Piauí","Piracuruca","Parque Nacional de Sete Cidades",0,0,"Frutos maduros; Arbusto 2m.; Cerrado","BRA:UnB:UB:0000118528",NA,"Jacaranda praetermissa Sandwith",NA,NA
"12",NA,"UnB","UB","118527","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Farias, R",NA,NA,"7732",NA,"Ratter, JA",1997,7,21,"Brazil","Piauí",NA,"88km from Gilbués on the road to Santa Filomena",-45.583333,-9.283333,"Low, slender subshrub 0,8m.; Cerrado","BRA:UnB:UB:0000118527",NA,"Jacaranda praetermissa Sandwith",NA,NA
"13",NA,"UNICAMP","UEC","55986","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Farias, R.","1999-12-01T00:00:00.000+0000",NA,"1605",NA,"Pereira, B.A.S.; Alvarenga, D.; Paula, J.E.; Gumiero, A.",1991,3,13,"Brazil","Bahia","Luís Eduardo Magalhães","Mimoso do Oeste, Estrada Mimoso do Oeste (BA)- Taguatinga",0,0,"Frutos, Subarbusto cerca 0,70 cm de altura. Frutos imaturos de cor verde. Campo sujo, com murunduns, esparsos em solo argiloso no km 69 da Estrada Mimoso do Oeste (BA)- Taguatinga (TO).","BRA:UNICAMP:UEC:0000055986",NA,"Jacaranda praetermissa Sandwith",NA,NA
"14",NA,"UNICAMP","UEC","52410","Jacaranda praetermissa Sandwith",NA,"Bignoniaceae","Jacaranda","praetermissa","Sandwith","Farias, R.","1999-12-01T00:00:00.000+0000",NA,"1492",NA,"Mendonça, R.C.; Walter, B.M.T.; Violatti, L.G.; Curado-Lopes, E.; Silva, E.P.N.",1989,10,12,"Brazil","Bahia","Formosa do Rio Preto","Fazenda Lagoa de Fora, Próximo ao Rio Riachão.",0,0,"Flores e fruto, Árvore com 2,20 m de altura; flores de cor roxa; frutos maduros de cor marrom; folhagem jovem de cor escura. Nome comum: castanha morrinha. Relevo plano, solo arenoso.","BRA:UNICAMP:UEC:0000052410",NA,"Jacaranda praetermissa Sandwith",NA,NA
