"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"14","","","RB","RB01145658","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Marcondes Oliveira","2015-04-14","","5941","","Marcondes Oliveira","2015","4","14","brazil","Pernambuco","Pernambuco","Flores, Serra de Sabá.","-37.719167","-8.01","","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"15","","","TEPB","30784","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","D. Silva","2016-09-21","","116","","D. Silva","2015","7","16","brazil","Piauí","Buriti dos Lopes","Fazenda Mucambo Velho","-41.696833","-3.371167","Árvore, fruto imaturo esverdeado. Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> caroba","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"16","","","TEPB","30811","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","D. Silva","2016-09-21","","143","","D. Silva","2015","10","10","brazil","Piauí","Buriti dos Lopes","Fazenda Mucambo Velho","-41.803312","-3.238464","Árvore, flor roxa Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> caroba","","centroide mpo","GBIF","Jacaranda brasiliana Pers."
"17","","","HVASF","22106","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","J.L. Costa-Lima","2014-02-02","","3187","","A.C.P. Oliveira","2014","2","2","brazil","Pernambuco","Arcoverde","Área de tensão ecológica ao Sul da localidade Caraíbas de Cima","-36.962056","-8.434333","Arborescente, ca. 8,0 m alt.. Folíolos discolores, face superior verde-clara, inferior verde-cinérea. Flores com corolas roxo-violáceas a azulada.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"18","","","HUEFS","220493","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","8189","","Fontana, A.P.","2014","7","9","brazil","Ceará","Lavras da Mangabeira","Boqueirão de Lavras, propriedade do Sr. Bosco","-38.958889","-6.711944","Savana Estépica","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"19","","","HVASF","22369","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","J.A. Siqueira Filho","2014-09-23","","3236","","J.A. Siqueira Filho","2014","9","10","brazil","Tocantins","Ponte Alta do Tocantins","Arredores do Parque Estadual o Jalapão, Pedra Furada, monumento natural de arenito","-47.385528","-10.877389","Arbusto ca. de 2 m alt. Flores lilases com guias de nectário alvo e pistilo com densos tricomas. População nos arredores da Pedra Furada.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"20","","","HVASF","19097","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","A.C.P. Oliveira","2013-01-08","","2134","","A.C.P. Oliveira","2013","1","8","brazil","Paraíba","São José de Piranhas","Sítio Serrinha","-38.440211","-7.152831","Árvore com ca. de 6,00m alt.. Folha composta e oposta. Fruto imaturo e verde.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"21","","","HVASF","19082","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","A.C.P. Oliveira","2013-01-08","","2119","","A.C.P. Oliveira","2013","1","7","brazil","Paraíba","São José de Piranhas","Sítio São Luiz","-38.498239","-7.074656","Árvore com ca. de 5,00m alt.. Folha composta e alterna. Fruto marrom.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"22","","","HVASF","20949","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","D.P. Souza","2013-08-07","","2734","","A.C.P. Oliveira","2013","7","3","brazil","Ceará","Lavras da Mangabeira","Sítio Patos","-38.961586","-6.713339","Árvore com ca. de 8,00m alt.. Folha composta e oposta. Fruto imaturo verde.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"23","","","HVASF","21170","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","A.C.P. Oliveira","2013-08-22","","2945","","A.C.P. Oliveira","2013","7","30","brazil","Pernambuco","São José do Belmonte","Rodovia PE 497 KM19","-38.692414","-7.739064","Árvore com ca. de 6,00m alt.. Folha composta e oposta. Flor roxa.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"24","","","HVASF","21016","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","D.P. Souza","2013-08-09","","2794","","A.C.P. Oliveira","2013","7","9","brazil","Ceará","Lavras da Mangabeira","Sítio Monte Alegre","-38.882028","-6.812367","Árvore com ca. de 7,00m alt.. Folha composta, oposta, com a face adaxial verde e a face abaxial verde opaco. Fruto maduro marrom.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"25","","","CEN","95892","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","23","","Aelton Biasi Giroldo","2013","8","6","brazil","Df","BRASILIA","Próximo Fercal.","-47.846666","-15.585","","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"26","","","HVASF","21464","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","D.P. Souza","2013-10-11","","53","","D.P. Souza","2013","10","11","brazil","Ceará","Brejo Santo","Sítio Vieira","-38.88625","-7.586472","Árvore rara na localidade, com ca. de 9m alt.. Folhas compostas, opostas. Inflorescências lilases. Frutos amarronzados, deiscentes.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"27","","","HVASF","15167","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","V.M. Cotarelli","2012-04-10","","1567","","V.M. Cotarelli","2012","4","10","brazil","Paraíba","São José de Piranhas","Lote 07, Sitio Timbaúba. ASV Areal 3. Acesso pela rodovia PB 400, Cajazeiras sentido São José de Piranhas","-38.5355","-7.037889","Árvore ca. de 6m alt.. Frutos imaturos conspícuos verdes.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"28","","","UFP","84166","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Cotarelli, V.M.","2012-04-10","","1567","","Cotarelli, V.M.","2012","4","10","brazil","Paraiba","Sao José de Piranhas","Sitio Timbaúba-ASV Areal 3. Acesso pela rodovia PB 400, Cajazeiras sentido São José de Piranhas.","-38.5355","-7.037889","HABITAT:Bioma Caatinga.. Fitofisonomia Savana Estépica. Solo Luvissolo Crômico órtico. &nf;Área prioritária para consevação.&nf;CA-403 -Alto Sertão do Piranhas-2- Muito Alta.; DESC:Árvore ca. de 6 m alt. frutos imaturos conspícuo","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"29","","","HVASF","17094","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","V.M. Cotarelli","2012-09-27","","2161","","R.A. Silva","2012","8","22","brazil","Paraíba","Cajazeiras","Povoado de Cuncas","-38.576472","-7.015028","Árvore com ca. de 12m de altura. Flores azuis e frutos marrons. Presença de insetos. Rara.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"30","","","HVASF","16617","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","A.C.P. Oliveira","2012-08-31","","1544","","A.C.P. Oliveira","2012","8","30","brazil","Ceará","Ipaumirim","BR 116, Km 423, ca. de 1,5 Km da entrada para o Distrito de Felizardo","-38.747922","-6.826606","Árvore com ca. de 5m alt.. Folha composta e oposta. Flor roxa. Fruto marrom claro.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"31","","","HVASF","16969","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","A.C.P. Oliveira","2012-08-30","","1543","","A.C.P. Oliveira","2012","8","29","brazil","Paraíba","Triunfo","Sítio Gamela","-38.609978","-6.560811","Árvore com ca. de 6m alt.. Folhas compostas, alternas. Fruto seco, marrom amarelado. Semente alada e marrom escuro.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"32","","","BHCB","148060","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","2792","","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Kamino, LHY","2011","3","15","brazil","Minas Gerais","Delfim Moreira","Fazenda do Onça, Floresta Ombrófila Mista em estágio secundário de regeneração","-45.351583","-22.613778","Árvore, 5m de altura, à beira de trilha no interior de floresta. Frutos imaturos verdes","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"33","","","HUEFS","171843","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","3004","","Carvalho-Sobrinho, J.G.de","2011","3","18","brazil","Bahia","Jacaraci","estrada de terra.","-42.143889","-14.808889","Cerrado.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"34","","","SPSF","45003","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","2917","","C.P.Caliari & A.G.Aguirre & R.A.F.Lima & I.G.Pinheiros","2011","4","17","brazil","Ba","Barreiras","Trilha da UNEB","-45.522683","-12.018207","COLETA: Árvore, ca. 5 m, frutos castanho acinzentados.; GEOGRAFIA: Cerrado.;","","centroide mpo","GBIF","Jacaranda brasiliana Pers."
"35","","","HUEFS","176502","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","756","","Souza, E.R.de","2011","6","18","brazil","Bahia","Érico Cardoso","Estrada em direção a Inúbia.","-42.105278","-13.266944","","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"36","","","HVASF","12608","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","E.V.R. Ferreira","2011-08-06","","372","","E.V.R. Ferreira","2011","8","5","brazil","Ceará","Brejo Santo","Lote 05, Reservatório Cipó","-38.840417","-7.575111","Árvore com ca. de 5m de alt. Com folhas compostas e frutos imaturos.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"37","","","HUEFS","178930","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","6344","","Miranda, A.M.","2011","8","30","brazil","Bahia","Barra","","-43.368102","-11.006474","Cerrado caducifólio.","","centroide mpo","GBIF","Jacaranda brasiliana Pers."
"38","","","HVASF","12725","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","S.L. Costa","2018-02-06","","101","","J.V.A. Ferreira","2011","8","17","brazil","Paraíba","São José de Piranhas","Estrada em direção onde será construído o Reservatório Morros.","-38.541583","-7.038861","Árvore cerca de 7,0 m de alt. Folhas ausentes. Flores tubulosas roxa.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"39","","","HVASF","12464","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","E.V.R. Ferreira","2011-10-18","","1062","","V.M. Cotarelli","2011","8","30","brazil","Ceará","Brejo Santo","Lote 5, estrada que leva ao Reservatório Porcos, localidade Rancharia","-38.879639","-7.595028","Árvore ca de 8m de alt., flores tubulares lilás, presença de poucos frutos marrons secos","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"40","","","TEPB","27980","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","R. Barros","2012-02-10","","44","","Carvalho, C.S","2011","10","31","brazil","Piauí","Assunção do Piauí","Comunidade Quilombola Sítio Velho","-40.92915","-5.80815","Flor roxa Ambiente: Cerrado/Caatinga <ll>dwc_commonname:</ll> Cuinha","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"41","","","HUTO","3865","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Fonseca, M.L.","2010-03-01","","6286","","Oliveira, F.C.A.","2010","3","16","brazil","Tocantins","Brejinho de Nazaré","Bacia do Tocantins. Sub-bacia do rio Crixás. Fazenda Serranópolis. Solo argiloso. Relevo plano","-48.743056","-11.018889","Árvore 7 m de altura e 32 cm DAP. Folhas cartáceas, discolores. Frutos imaturos cor verde. Comum; Cerradão","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"42","","","SPF","213951","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Zuntini, AR","2011-11-01","","7015","","Fontana, AP","2010","7","20","brazil","Paraíba","Cajazeiras","Serra do Vital","-38.5495","-7.045639","","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"43","","","CEN","87515","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","B. M. Gomes","","","229","","João Benedito Pereira","2010","8","20","brazil","To","BARRA DO OURO","Cerca de 5 km após a balsa Carolina - Barra do Ouro.","-47.528333","-7.475","Coletados de 3 indivíduos.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"44","","","CEN","87549","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","B. M. Gomes","","","271","","João Benedito Pereira","2010","8","27","brazil","To","BABACULANDIA","Saída para Filadélfia, povoado Salobro.","-47.830833","-7.300555","","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"45","","","HVASF","9252","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","A.R. Zuntini","2011-11-30","","243","","M.V. Meiado","2010","9","10","brazil","Paraíba","São José de Piranhas","#","-38.522056","-7.034083","#","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"46","","","TEPB","26937","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","","","M. P. Silva","2009","1","15","brazil","Piauí","Campo Maior","Pau Arrastado","-42.145541","-4.876684","Árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Algodão-bravo","","centroide mpo","GBIF","Jacaranda brasiliana Pers."
"47","","","MOSS","12838","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Oliveira, O.F. de","2010-05-10","","362","","Lima, B.G. de","2009","1","3","brazil","Ceará","Cedro","Sítio Matapasto.","-38.907222","-6.656389","árvore de 4m de altura, coletada em caatinga; relevo ondulado; substrato cristalino; rara.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"48","","","UEC","155629","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Fonseca, M.L.","2009-01-01","","1522","","Oliveira, F.C.A.; Fonseca, M.L.; Silva Filho, A.P.; Oliveira, V.C.","2009","7","5","brazil","Tocantins","Almas","Bacia do Tocantins, SC-23-Y-C.Sub-bacia: Manuel Alves da Natividade (T-5, área 4b, ponto 22). Estrada para Agropecuária Pica-Pau.","-47.211111","-11.593611","Árvore heliófita ca. 4,5m altura e 8cm DAP. Casca gretada, clara. Frutos maduros marrons, imaturos cor verde.; Solo arenoso-argilo-quartzoso. Releve ondulado. Cerrado e campo.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"49","","","MAC","44641","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","M.C.S.Mota","2009-10-17","","6145","","Chagas-Mota","2009","10","17","brazil","Alagoas","Maribondo","Sítio Santa Rosa.","-36.295714","-9.558755","Árvore ca. 7 m de altura. Flores roxas.; Mata Atlântica.","","centroide mpo (0)","GBIF","Jacaranda brasiliana Pers."
"50","","","MAC","44639","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","M.C.S.Mota","2009-10-17","","6143","","Chagas-Mota","2009","10","17","brazil","Alagoas","Maribondo","Sítio Santa Rosa.","-36.295714","-9.558755","Árvore ca. 7 m de altura. Frutos imaturos e maduros(castanhos).; Mata Atlântica.","","centroide mpo (0)","GBIF","Jacaranda brasiliana Pers."
"51","","","MAC","44640","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","M.C.S.Mota","2009-10-17","","6144","","Chagas-Mota","2009","10","17","brazil","Alagoas","Maribondo","Sítio Santa Rosa.","-36.295714","-9.558755","Árvore ca. 7 m de altura. Flores roxas.; Mata Atlântica.","","centroide mpo (0)","GBIF","Jacaranda brasiliana Pers."
"52","","","JPB","42599","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","2667","","Gadelha Neto, PC; Lima, JR","2009","10","9","brazil","Paraíba","Coremas","Substrato areno-argiloso","-37.884167","-7.005","Árvore com cerca de 4m. Folhas compostas, bipinadas. Flores tubulosas campanuladas, violáceas, dispostas em panículas.; Mata Serrana ; HA","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"53","","","JPB","42617","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","2687","","Gadelha Neto, PC; Lima, JR","2009","10","10","brazil","Paraíba","São José da Lagoa Tapada","Serra de Santa Catarina, Substrato areno-argiloso","-38.2","-7","Árvore com cerca de 4m. Folhas compostas, bipinadas. Inflorescência paniculada, vistosa. Flores violáceas. Fruto cápsula lenhosa, deiscente. Sementes com alas hialinas e membranáceas.; Mata Serrana ; HA","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"54","","","CEN","72620","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","B. M. T. Walter","","","5944","","Bruno Machado Teles Walter","2009","11","8","brazil","Go","MINACU","Linha de transmissão São Salvador - Canabrava. Entre as torres 29 e 33. Fazenda Fortuna (Sr. Wilson).","-48.178055","-13.311666","População concentrada em área com afloramentos de rocha. Fruto na carpoteca.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"55","","","SPF","209855","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Zappi, DC","2010-05-01","","2666","","Zappi, DC","2009","11","30","brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Rio das Pedras, propriedade do Sr Luiz, ao sul da Faz. Toucan Cipó.","-43.778669","-19.009777","Árvore 8 m alt., frutos verdes passando a castanhos, carpoteca.; Mata seca.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"56","","","MAC","45069","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","M.C.S.Mota","2009-11-28","","6573","","Chagas-Mota; S.Brasileiro","2009","11","28","brazil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.263438","-9.35801","Árvore ca. 8 m de altura. Flores roxas.; Mata Atlântica.","","centroide mpo (0)","GBIF","Jacaranda brasiliana Pers."
"57","","","EAC","44657","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Castro, A.S.F.","2009-04-22","","68","","Ferreira, R.G.","2008","6","18","brazil","Ceará","Pentecoste","Faz. Canaã, Substrato argiloso","-39.149793","-3.852732","Arbusto, flor roxa, fruto verde; Caatinga","","centroide mpo (0)","GBIF","Jacaranda brasiliana Pers."
"58","","","CEN","99406","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","B. M. Gomes","","","13661","","Glocimar Pereira-Silva","2008","8","30","brazil","Ma","CAROLINA","Estrada Goiatins - Carolina, km 1,5.","-47.300555","-7.71","Área de influência direta (APP). Mata seca em fundo de vale, talvegue com curso d'água sazonal. Germoplasma obtido de 5 indivíduos.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"59","","","HJ","5716","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","1256","","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","8","29","brazil","Go","São Simão","UHE Salto do Rio Verdinho.","-50.775556","-19.151389","Cerrado.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"60","","","CEN","72493","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","B. M. Gomes","","","3050","","Aécio Amaral-Santos","2008","9","1","brazil","To","FILADELFIA","Estrada para a lagoa do Jacaré.","-47.512222","-7.31","Frutos na carpoteca.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"61","","","HUTO","3859","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","Fonseca, M.L.","2008-10-01","","81","","Guimarães, L.L.","2008","10","15","brazil","Tocantins","Conceição do Tocantins","Bacia do Tocantins. Sub-bacia do rio Palma. Solo arenoso. Relevo plano","-47.471389","-12.604722","Arvoreta 3m de altura e 10 cm DAP. Casca lisa. Frutos imaturos cor verde e maduros marrons; Cerrado sensu stricto com muito gramínea","","original coordinates","GBIF","Jacaranda brasiliana Pers."
"62","","","TEPB","23389","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","L. G. Lohmann","","","218","","Oliveira, F. C. S.","2007","2","15","brazil","Piauí","Oeiras","Pedrinha","-42.164247","-6.967161","Árvore, fruto marrom, muito frequente, substrato pedregoso. Usos: forrageiro, madeireiro, medicinal, melífero, ornamental, produção de energia. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Coroba","","centroide mpo","GBIF","Jacaranda brasiliana Pers."
"63","","","HUEFS","119403","Jacaranda brasiliana Pers.","","Bignoniaceae","Jacaranda","brasiliana","","Pers.","","","","2036","","Conceição, A.A.","2007","4","29","brazil","Bahia","Paramirim","","-42.213056","-13.286944","Mata ciliar.","","original coordinates","GBIF","Jacaranda brasiliana Pers."
