"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","132393","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2018-07-01T00:00:00.000+0000",NA,"30325",NA,"Guedes, ML",2018,2,18,"Brazil","Bahia","Mucugê","Caminho para AABB.",-41.650556,-13.659167,"Folhas com folíolos coriáceos, discolores. Inflorescência com flores púrpuras. Fruto cápsula.","BRA:UFBA:ALCB:0000132393",NA,"Jacaranda irwinii A.H.Gentry"
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","126901","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2017-03-01T00:00:00.000+0000",NA,"25436",NA,"Guedes, ML; Alunos de Sistemática Evolução de Espermatófitas",2017,2,4,"Brazil","Bahia","Rio de Contas","Chapada Diamantina, Cachoeira do Fraga.",-42.35,-13.983333,"Folhas com folíolos com a face abaxial vilosa. Inflorescência com flores liláses.","BRA:UFBA:ALCB:0000126901",NA,"Jacaranda irwinii A.H.Gentry"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127194","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2017-04-01T00:00:00.000+0000",NA,"25389",NA,"Guedes, ML; Alunos de Botânica BIO C05",2017,2,3,"Brazil","Bahia","Rio de Contas","Chapada Diamantina, Margem do Rio Água Suja.",-42.716667,-14.35,"Folíolos coriáceos, discolores, face abaxial com indumento esbranquiçado. Inflorescência com flores róseas.","BRA:UFBA:ALCB:0000127194",NA,"Jacaranda irwinii A.H.Gentry"
"4",NA,"UEFS","HUEFS","225571","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"51",NA,"Chaves, E.S.",2016,2,14,"Brazil","Bahia","Mucugê","Entrada da cidade, lado esquerdo da estrada de terra, mais interior, área degradada.",-41.385,-12.995556,NA,"BRA:UEFS:HUEFS:0000225571",NA,"Jacaranda irwinii A.H.Gentry"
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","123448","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2016-05-01T00:00:00.000+0000",NA,"24448",NA,"Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS",2016,3,24,"Brazil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido.",-41.15,-11.216667,"Folhas pinadas, pinas coriáceas, discolores. Inflorescência com flores vináceas, aromáticas. Frutos cápsulas.","BRA:UFBA:ALCB:0000123448",NA,"Jacaranda irwinii A.H.Gentry"
"7",NA,"UNIVASF","HVASF","23206","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","S.L. Costa","2018-02-06T00:00:00.000+0000",NA,"20",NA,"E.D.S. Almeida",2016,7,16,"Brazil","Bahia","Jacobina","Trilha entre a Serra dos Ventos e o Monte Cruzeiro",-40.50825,-11.203,"Arbusto ca. de 2,0 m alt. Flores róseas, vistosas, frutos passados.","BRA:UNIVASF:HVASF:0000023206",NA,"Jacaranda irwinii A.H.Gentry"
"8",NA,"UNIVASF","HVASF","23207","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","S.L. Costa","2018-02-06T00:00:00.000+0000",NA,"21",NA,"E.D.S. Almeida",2016,7,16,"Brazil","Bahia","Jacobina","Trilha entre a Serra dos Ventos e o Monte Cruzeiro",-40.50825,-11.203,"Arbusto ca. 2,0 m de alt., crescem em cima das pedras próximas a uma velha pavimentação de paralelepípedos, muito desgastados. Flores liláses, vistosas.","BRA:UNIVASF:HVASF:0000023207",NA,"Jacaranda irwinii A.H.Gentry"
"9",NA,"UFRB","HURB","15200","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"2262",NA,"Costa, G.; Conceição, A.A.; Araújo, T.; Coelho, J,; Campo,L. & Gandara, A.",2016,12,11,"Brazil","Bahia","Lençóis","Mucugezinho;",NA,NA,NA,"BRA:UFRB:HURB:0000015200",NA,"Jacaranda irwinii A.H.Gentry"
"10",NA,"UEFS","HUEFS","207041","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"12713",NA,"Melo, E.",2014,4,19,"Brazil","Bahia","Piatã","Estrada para Povoado do Rio de Contas.",-41.765278,-13.124167,"Mata de encosta.","BRA:UEFS:HUEFS:0000207041",NA,"Jacaranda irwinii A.H.Gentry"
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","113430","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Roque, N","2014-05-01T00:00:00.000+0000",NA,"4236",NA,"Roque, N; Alunos de Sistemática Evolução de Espermatófitas",2014,5,24,"Brazil","Bahia","Palmeiras","Trilha para Poço das Águas Claras.",-41.484722,-12.536944,"70-1,5m de alt. Folhas discolores. Cálice verde-avermelhado, corola lilás.; Ecótono. Campos rupestres.","BRA:UFBA:ALCB:0000113430",NA,"Jacaranda irwinii A.H.Gentry"
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","114557","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2014-07-01T00:00:00.000+0000",NA,"21807",NA,"Guedes, ML; Alunos de Botânica BIO C05",2014,6,14,"Brazil","Bahia","Piatã","Chapada Diamantina, Caminho para Inúbia.",-41.904444,-13.0775,"Folhas com folíolos coriáceos, discolores, face abaxial vilosa. Inflorescência terminal, flores com botões esbranquiçados, flores vináceas, aromáticas. Fruto cápsula.","BRA:UFBA:ALCB:0000114557",NA,"Jacaranda irwinii A.H.Gentry"
"16",NA,"USP","SPF","223545","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Olmstead, RG","2014-10-30T00:00:00.000+0000",NA,"378",NA,"Fonseca, LHM",2014,10,30,"Brazil","Bahia","Rio de Contas","Estrada para o Pico das Almas.",0,0,"Arbusto ca. 80 cm alt. Frutos maduros castanhos. Material em sílica disponível.; Mata com elementos de caatinga.","BRA:USP:SPF:0000223545",NA,"Jacaranda irwinii A.H.Gentry"
"17",NA,"Universidade Federal da Bahia (UFBA)","ALCB","107600","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2013-07-01T00:00:00.000+0000",NA,"20306",NA,"Guedes, ML; Alunos do PARFOR",2013,1,19,"Brazil","Bahia","Piemonte da Diamantina","Morro do Chapéu, Morrão, próximo da Torre.",-41.15,-11.55,"de ca 2 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência terminal flores lroxas, perfumadas.","BRA:UFBA:ALCB:0000107600",NA,"Jacaranda irwinii A.H.Gentry"
"18","2017-10-14T08:34:02.000+0000","JBRJ","RB","RB00861209","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","N. Roque",NA,NA,"3862",NA,"N. Roque; Alunos de Botânica",2013,2,23,"Brazil","Bahia","Morro do Chapéu","Trilha Estrada Real para Passagem Velha.",-41.089722,-11.676389,"Árvore ca. 2m alt. Folíolos discolores, sépalas verdes, corola lilás. Fauce alvo","urn:catalog:JBRJ:RB:861209",NA,"Jacaranda irwinii A.H.Gentry"
"20",NA,"Universidade Federal da Bahia (UFBA)","ALCB","108097","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Roque, N","2013-02-01T00:00:00.000+0000",NA,"3823",NA,"Roque, N; Alunos de Botânica III",2013,2,22,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Monumento do Ferro Doido.",0,0,"ca. 2m alt. Folíolos discolores, sépalas roxa, corola lilás, fauce alva.","BRA:UFBA:ALCB:0000108097",NA,"Jacaranda irwinii A.H.Gentry"
"23",NA,"UESB","HUESB","8406","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Miranda, A.M.","2014-11-01T00:00:00.000+0000",NA,"2248",NA,"Macedo, G.E.L.",2013,2,8,"Brazil","Bahia","Rio de Contas","Cachoeira do Fraga., Caminho para a cachoeira.",0,0,"Arbusto, ca. 2m alt. Folhas compostas, crassas. Flor lilás, campanulada. Extraido de substrato rochoso.; Cerrado.","BRA:UESB:HUESB:0000008406",NA,"Jacaranda irwinii A.H.Gentry"
"25",NA,"Universidade Federal da Bahia (UFBA)","ALCB","107814","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2013-03-01T00:00:00.000+0000",NA,"20511",NA,"Guedes, ML; Mattos Andrade, PE de; Alunos de Botânica III",2013,3,9,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Cachoeira do Ferro Doido",-41.066667,-11.583333,"Folhas com folíolos cartáceos, discolores. Inflorescência com flores vináceas.","BRA:UFBA:ALCB:0000107814",NA,"Jacaranda irwinii A.H.Gentry"
"26",NA,"Universidade Federal da Bahia (UFBA)","ALCB","110595","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,"2013-04-01T00:00:00.000+0000",NA,"132",NA,"Vieira, TL",2013,4,21,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina",-41,-11.616667,"ca. de 2m. Folhas verdes, discolores. Cálice verde e corola lilás.","BRA:UFBA:ALCB:0000110595",NA,"Jacaranda irwinii A.H.Gentry"
"27",NA,"UEFS","HUEFS","218091","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"4248",NA,"Conceição, A.A.",2013,6,3,"Brazil","Bahia","Andaraí","Igatu. Chapada Diamantina.",-41.316667,-12.883333,"Campo rupestre.","BRA:UEFS:HUEFS:0000218091",NA,"Jacaranda irwinii A.H.Gentry"
"28",NA,"Universidade Federal da Bahia (UFBA)","ALCB","109888","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Guedes, ML","2013-08-01T00:00:00.000+0000",NA,"20847",NA,"Guedes, ML; Alunos de Botânica III",2013,7,27,"Brazil","Bahia","Chapada Diamantina","Mucugê, Mucugê caminho para Igatu, em lugares úmidos.",-41.366667,-13,"Folhas com folíolos coriáceos discolores, face abaxial vilosa. Inflorescência com flores vinosas.","BRA:UFBA:ALCB:0000109888",NA,"Jacaranda irwinii A.H.Gentry"
"29",NA,"UEFS","HUEFS","197560","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"12114",NA,"Melo, E.",2013,8,8,"Brazil","Bahia","Morro do Chapéu","Estrada para Bonito. Beira da estrada.",-41.13,-11.668333,"Cerrado.","BRA:UEFS:HUEFS:0000197560",NA,"Jacaranda irwinii A.H.Gentry"
"30",NA,"UEFS","HUEFS","214980","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"569",NA,"Vasconcelos, L.V.",2013,8,8,"Brazil","Bahia","Morro do Chapéu","Entrada para Cachoeira do Agreste, com 12 Km da BA 052.",-41.020556,-11.509444,NA,"BRA:UEFS:HUEFS:0000214980",NA,"Jacaranda irwinii A.H.Gentry"
"31",NA,"UEFS","HUEFS","230692","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"322",NA,"Martins, C.T.V.D.",2013,11,29,"Brazil","Bahia","Mucugê","Córrego Sertãozinho.",-41.389444,-13.001111,NA,"BRA:UEFS:HUEFS:0000230692",NA,"Jacaranda irwinii A.H.Gentry"
"33",NA,"UEFS","HUEFS","230739","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry",NA,NA,NA,"371",NA,"Martins, C.T.V.D.",2013,11,29,"Brazil","Bahia","Mucugê","Alto do rio Paraguaçu.",NA,NA,NA,"BRA:UEFS:HUEFS:0000230739",NA,"Jacaranda irwinii A.H.Gentry"
"34",NA,"Universidade Federal da Bahia (UFBA)","ALCB","110789","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","Roque, N","2013-12-01T00:00:00.000+0000",NA,"4036",NA,"Roque, N",2013,12,5,"Brazil","Bahia","Lençóis","Chapada Diamantina. Trilha para Ribeirão do Meio.",-41.390556,-12.582222,"Ca. 1,0m alt. Folhas discolores. Sépalas verdes corola lilás.; Floresta Semidecidual e Ecótono entre Cerrado e Campo rupestre.","BRA:UFBA:ALCB:0000110789",NA,"Jacaranda irwinii A.H.Gentry"
"35",NA,"UNIVASF","HVASF","21889","Jacaranda irwinii A.H.Gentry",NA,"Bignoniaceae","Jacaranda","irwinii","A.H.Gentry","D.P. Souza","2014-01-13T00:00:00.000+0000",NA,"127",NA,"D.S. Fernandes",2013,12,18,"Brazil","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Cachoeira do Povoado Alegre, conhecida como Cachoeira do Zé Leite",NA,NA,"Arvoreta com ca. 1m alt., Inflorescências em cachos, terminais. Flores tubulosas, liláses.","BRA:UNIVASF:HVASF:0000021889",NA,"Jacaranda irwinii A.H.Gentry"
