"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","SPSF","52231","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","J.B.Baitello","2017-09-14","","2699","","J.B. Baitello","2017","9","14","brazil","Sp","São Paulo","Rua Luis Gentile de Laet","-46.647014","-23.64989","COLETA: Árvore mediana, flores amarelo vivo, folhas jovens verde claras&nf;'Ipê-amarelo, Ipê cascudo"".; GEOGRAFIA: Cerca do número 600 na calçada.;","Handroanthus vellosoi (Toledo) Mattos","","centroide mpo","GBIF"
"2","","","BHCB","178636","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","","2015-11-01","","635","","Paiva, JAM; Tomich, S; Nascimento, L","2015","8","19","brazil","Minas Gerais","Itabirito","RPPN Cata Branca","-43.848611","-20.228611","","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
"3","","","ESA","ESA129109","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","Colletta, G.D. et al.","2014-01-01","","1525","","Colletta, G.D.","2014","5","15","brazil","São Paulo","Nova Odessa","Plantarum","-47.28475","-22.784065","","Handroanthus vellosoi (Toledo) Mattos","","centroide mpo","GBIF"
"4","","","HPAN","2945.1","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","Carniello, MA","2015-06-30","","580","","Morais, FF; Lopes, FSS; Arruda, VRS","2014","10","9","brazil","Mato Grosso","Cáceres","Cidade Universitária","-57.652578","-16.077161","Plantas coletadas como atividade didática na disciplina de Sistemática Vegetal no curso de Agronomia do campus de Cáceres da UNEMAT.","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
"5","","","MAC","58280","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","T.R.Silva","2013-03-01","","85","","T.R.Silva; J.P.S.Santos","2013","2","22","brazil","Sergipe","Nossa Senhora do Socorro.","","-37.216944","-11.430556","Árvore ca. 15m. Folhas caducas. Flores amarelas.; Mata Atlântica.","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
"6","","","SP","487427","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","Rossi, L","2016-03-23","","298","","Kameyama, C; Nicolau, SA; Fortes, EP","2013","8","30","brazil","São Paulo","Guarulhos","Morro atrás do Condominio Cidade Soberana, próximo a Rod. Juvenal Ponciano de Camargo, antiga Rodovia para Nazaré Paulista.","-46.435194","-23.38775","","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
"7","","","HPAN","3092.1","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","Carniello, MA","2013-10-16","","4473","","Carniello, MA; Batista, JS; Santos, TM","2013","9","10","brazil","Mato Grosso","Cáceres","Assentamento Laranjeira I, propriedade do Genão","-57.558278","-16.555056","Estudo do conhecimento de moradores do Assentamento Laranjeira I sobre o uso e conservação de plantas presentes nas unidades de pastagem locais: conservação da diversidade biológica e cultural.","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
"8","","","BHCB","182736","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","","2012-11-08","","119","","Oliveira, SS","2012","9","15","brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha Alta","-43.616806","-19.349167","","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
"9","","","HJ","5705","Tabebuia vellosoi Toledo","","Bignoniaceae","Handroanthus","vellosoi","","Toledo","","","","1714","","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2009","4","20","brazil","Go","São Simão","UHE Salto do Rio Verdinho.","-50.766667","-19.149444","Cerrado.","Tabebuia vellosoi Toledo","","original coordinates","GBIF"
"10","","","SJRP","31135","Handroanthus vellosoi (Toledo) Mattos","","Bignoniaceae","Handroanthus","vellosoi","","(Toledo) Mattos","M. C. Rodrigues","2008-06-17","","218","","Almeida-Neto, A. & Ranga, N.T.","2008","6","17","brazil","São Paulo","São João do Iracema","Fazenda São Francisco, floresta estacional semidecidual.","-50.293333","-20.473611","Geografia: Árvore, 12m.","Handroanthus vellosoi (Toledo) Mattos","","original coordinates","GBIF"
