"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"15","2008-05-27T22:02:00.000+0000","MO","MO","1041836","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Custodio Filho 4521",NA,"A. Custodio Filho|Alwyn H. Gentry",1987,2,3,"Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim",-46,-23.38333,NA,"urn:catalog:MO:Tropicos:1041836","http://www.tropicos.org/Specimen/1041836","Jacaranda montana Morawetz"
"16","2008-05-27T22:02:00.000+0000","MO","MO","487329","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","A. Gentry","1989-01-01T00:00:00.000+0000",NA,"Gentry 58800","87-194","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",1987,9,2,"Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 1",-46.93333,-24.25,NA,"urn:catalog:MO:Tropicos:487329","http://www.tropicos.org/Specimen/487329","Jacaranda montana Morawetz"
"17","2008-05-27T22:02:00.000+0000","MO","MO","480798","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","A. Gentry","1989-01-01T00:00:00.000+0000",NA,"Gentry 59034","87-213","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco",1987,9,4,"Brazil","São Paulo",NA,"Carlos Botelho State Park, ca. 30 km S of Park headquarters.",-46.91666,-24.33333,NA,"urn:catalog:MO:Tropicos:480798","http://www.tropicos.org/Specimen/480798","Jacaranda montana Morawetz"
"18","2008-05-27T22:02:00.000+0000","MO","MO","481044","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Gentry 49383","85-22","Alwyn H. Gentry|Elsa M. Zardini",1985,1,9,"Brazil","São Paulo",NA,"Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at Km. 66, 0-2.4 km from main hwy., wet premontante forest.",-45.5,-23.46666,NA,"urn:catalog:MO:Tropicos:481044","http://www.tropicos.org/Specimen/481044","Jacaranda montana Morawetz"
"19",NA,"NY","NY","402728","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"49382",NA,"A. H. Gentry",1985,1,9,"Brazil","SÃ£o Paulo",NA,"Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at Km. 66, 0-2.4 km from main hwy.",-45.5,-23.47,NA,"9eb306a2-a8cd-440f-9c24-503882ba02b0",NA,"Jacaranda montana Morawetz"
"20","2008-05-27T22:02:00.000+0000","MO","MO","481028","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Gentry 49382","85-22","Alwyn H. Gentry|Elsa M. Zardini",1985,1,9,"Brazil","São Paulo",NA,"Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at Km. 66, 0-2.4 km from main hwy., wet premontante forest.",-45.5,-23.46666,NA,"urn:catalog:MO:Tropicos:481028","http://www.tropicos.org/Specimen/481028","Jacaranda montana Morawetz"
"21",NA,"NY","NY","402729","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"49383",NA,"A. H. Gentry",1985,1,9,"Brazil","SÃ£o Paulo",NA,"Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at Km. 66, 0-2.4 km from main hwy.",-45.5,-23.47,NA,"90ac0ac5-3eff-4798-9f3c-6a037cab807d",NA,"Jacaranda montana Morawetz"
"22",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA031049","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","Mazine, F.F. (24/III/1998)",NA,NA,"52",NA,"Dias, A.C. ; Machado, M.P.",1985,8,20,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA031049",NA,"Jacaranda montana Morawetz"
"23",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA031046","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","Mazine, F.F. (10/II/1998)",NA,NA,"SPSF 8750",NA,"Dias, A.C.",1984,10,2,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA031046",NA,"Jacaranda montana Morawetz"
"24",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA031047","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","Mazine, F.F. (18/II/1998)",NA,NA,"6",NA,"Dias, A.C.",1984,11,8,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA031047",NA,"Jacaranda montana Morawetz"
"25",NA,"NY","NY","402637","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"8127",NA,"K. Kubitzki",1981,2,13,"Brazil","SÃ£o Paulo",NA,"Reserva Florestal Estadual de Cunha",-45.052474,-23.263965,NA,"860f76bb-8087-4a39-9fdd-0240888d7028",NA,"Jacaranda montana Morawetz"
"26","2010-02-13T22:49:00.000+0000","MO","MO","1044425","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Custodio Filho 527",NA,"A. Custodio Filho",1981,2,11,"Brazil","São Paulo",NA,"Cunha, Reserva Florestal.",-44.83333,-23.16666,NA,"urn:catalog:MO:Tropicos:1044425","http://www.tropicos.org/Specimen/1044425","Jacaranda montana Morawetz"
"27",NA,"WU","Herbarium WU","388469","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","W. Morawetz",NA,NA,NA,NA,"Morawetz,W. 31-10275",1975,2,10,"Brazil",NA,NA,"Brazil. State of São Paulo. Municipio de Eldorado, Serra da Paranapiacaba. On the way from Iporanaga to Eldorado, 270 m. Steep hills of the Serra with secondary Mountain-Rainforest.",NA,NA,NA,NA,NA,"Jacaranda montana Morawetz"
"28","2014-11-06T22:08:00.000+0000","MO","MO","1044395","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Morawetz 31-10275",NA,"Wilfried Morawetz",1975,2,10,"Brazil","São Paulo",NA,"Eldorado, Serra da Paranapiacaba",NA,NA,NA,"urn:catalog:MO:Tropicos:1044395","http://www.tropicos.org/Specimen/1044395","Jacaranda montana Morawetz"
"33","2014-11-06T22:08:00.000+0000","MO","MO","1044366","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Morawetz 41-18275",NA,"Wilfried Morawetz",1975,2,18,"Brazil","Rio de Janeiro",NA,"Angra dos Reis, Serra do Mar, from Parati to Cunha",-44.83333,-23.16666,NA,"urn:catalog:MO:Tropicos:1044366","http://www.tropicos.org/Specimen/1044366","Jacaranda montana Morawetz"
"34","2008-05-27T22:02:00.000+0000","MO","MO","1254455","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,"ISOTYPE","Morawetz 51-18275",NA,"Wilfried Morawetz",1975,2,18,"Brazil","Rio de Janeiro",NA,"Mun de Angra dos Reis, Serra do Mar. On the way from Parati to Cunha.",-44.83333,-23.16666,NA,"urn:catalog:MO:Tropicos:1254455","http://www.tropicos.org/Specimen/1254455","Jacaranda montana Morawetz"
"39","2014-11-06T22:08:00.000+0000","MO","MO","1044387","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Morawetz 211-15875",NA,"Wilfried Morawetz",1975,8,15,"Brazil","São Paulo",NA,"Ubatuba, Serra do Mar, road from Ubatuba to Taubate, km 78-89",-45.11666,-23.41666,NA,"urn:catalog:MO:Tropicos:1044387","http://www.tropicos.org/Specimen/1044387","Jacaranda montana Morawetz"
"44","2014-11-06T22:08:00.000+0000","MO","MO","1254453","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Morawetz 21-11875",NA,"Wilfried Morawetz",1975,8,11,"Brazil","São Paulo",NA,"Mun de Ubatuba. Serra do Mar, along the road from Ubatuba to Taubate, km 78-89",-45.11666,-23.41666,NA,"urn:catalog:MO:Tropicos:1254453","http://www.tropicos.org/Specimen/1254453","Jacaranda montana Morawetz"
"48","2014-11-06T22:08:00.000+0000","MO","MO","1044405","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Morawetz 11-8875",NA,"Wilfried Morawetz",1975,8,8,"Brazil","São Paulo",NA,"Ubatuba, Serro do Mar, road from Ubatuba to Tabubate, km 78-89",NA,NA,NA,"urn:catalog:MO:Tropicos:1044405","http://www.tropicos.org/Specimen/1044405","Jacaranda montana Morawetz"
"49","2014-11-06T22:08:00.000+0000","MO","MO","1044376","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Morawetz 12-9875",NA,"Wilfried Morawetz",1975,8,9,"Brazil","São Paulo",NA,"Ubatuba, Serra do Mar, road from Ubatuba to Taubate, km 78-89",-45.11666,-23.41666,NA,"urn:catalog:MO:Tropicos:1044376","http://www.tropicos.org/Specimen/1044376","Jacaranda montana Morawetz"
"50","2008-10-13T15:21:49.000+0000","JBRJ","RB","RB00537285","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,"PARATYPE","1601",NA,"Lanna Sobrinho, J.P.",1967,10,25,"Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca, Floresta pr. Fazenda.",NA,NA,"Nome vulgar: ""caroba"". Na mata. Porte arbóreo. Cerúlco quase proterante.","urn:catalog:JBRJ:RB:537285",NA,"Jacaranda montana Morawetz"
"51","2008-05-27T22:02:00.000+0000","MO","MO","1041852","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Lanna Sobrinho 1601",NA,"J.P. Lanna S.",1967,10,25,"Brazil","Rio de Janeiro",NA,"Guanabara, Tijuca, Floresta, pr. Fazenda",NA,NA,NA,"urn:catalog:MO:Tropicos:1041852","http://www.tropicos.org/Specimen/1041852","Jacaranda montana Morawetz"
"53","2008-05-27T22:02:00.000+0000","MO","MO","1041145","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"Fromm Trinta 215",NA,"Elza Fromm Trinta|et al.",1961,10,14,"Brazil","São Paulo",NA,"S. Paulo-Santo, Alto da Serra",NA,NA,NA,"urn:catalog:MO:Tropicos:1041145","http://www.tropicos.org/Specimen/1041145","Jacaranda montana Morawetz"
"54","2008-05-27T22:02:00.000+0000","MO","MO","1254454","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","A. Gentry (MO)",NA,NA,"Santos 14177",NA,"Santos",1935,11,28,"Brazil","Rio de Janeiro",NA,"Sta M. Magaolena. Morro da Estacão.",NA,NA,NA,"urn:catalog:MO:Tropicos:1254454","http://www.tropicos.org/Specimen/1254454","Jacaranda montana Morawetz"
"55","2005-10-26T18:20:45.000+0000","JBRJ","RB","RB00056349","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"15050",NA,"Gurgel",1929,12,14,"Brazil","Paraná","Antonina","Estrada da Graciosa.",NA,NA,"Árvore de flores roxas.","urn:catalog:JBRJ:RB:56349",NA,"Jacaranda montana Morawetz"
"56","2017-10-17T14:16:16.000+0000","JBRJ","RB","RB00536892","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","W. Morawetz","1979-01-01T00:00:00.000+0000","PARATYPE",NA,NA,"Constantino, D.; Occhione,P.",1921,10,4,"Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado.",NA,NA,"Árvore, fl. roxa com a fauce alvacenta.","urn:catalog:JBRJ:RB:536892",NA,"Jacaranda montana Morawetz"
"59",NA,"Instituto de Botânica, IBT","SP","405","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","Morawetz, W","1979-01-01T00:00:00.000+0000","PARATYPE","s.n.",NA,"Schwebel, E",1917,10,NA,"Brazil","São Paulo","Santo André","Alto da Serra",0,0,NA,"BRA:IBt:SP:0000000405",NA,"Jacaranda montana Morawetz"
"60","2017-10-12T17:31:38.000+0000","JBRJ","RB","RB01296527","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"527",NA,"Custódio Filho,A.",NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1296527",NA,"Jacaranda montana Morawetz"
"61","2017-10-12T17:31:39.000+0000","JBRJ","RB","RB01296528","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"1601",NA,"Lanna Sobrº.,J.P.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1296528",NA,"Jacaranda montana Morawetz"
"62",NA,"UNICAMP","UEC","182907","Jacaranda montana Morawetz",NA,"Bignoniaceae","Jacaranda","montana","Morawetz","Tamashiro, J.Y.","2014-12-01T00:00:00.000+0000",NA,"32",NA,"Vinha, D.",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","mata",0,0,"Plântula originada no banco de sementes do solo e cultivada em casa de vegetação. Coletas de solo realizadas nas parcelas K e N do projeto Biota Gradiente Funcional, localizadas no Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","BRA:UNICAMP:UEC:0000182907",NA,"Jacaranda montana Morawetz"
"63","2014-08-19T00:00:00.000+0000","K","Herbarium","K000991834","Jacaranda montana Morawetz","cf.","Bignoniaceae","Jacaranda","montana","Morawetz",NA,NA,NA,"17706",NA,"Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Received Aug., 1889","http://specimens.kew.org/herbarium/K000991834",NA,"Jacaranda montana Morawetz"
