"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"IF","SPSF","51473","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","A. Maruyama","2016-11-14T00:00:00.000+0000",NA,"628",NA,"A. Maruyama & L. Cicco",2016,11,14,"Brazil","Sp","Cunha",NA,-45.013611,-23.229167,"COLETA: Árvore ca. 3,8 m alt. Folhas buladas e flores de coloração roxa.; GEOGRAFIA: Floresta aluvial, borda.;","BRA:IF:SPSF:0000051473",NA,"Jacaranda pulcherrima Morawetz"
"2",NA,"IF","SPSF","50761","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","A. Maruyama","2015-10-19T00:00:00.000+0000",NA,"138",NA,"A. Maruyama & L. Cicco",2015,10,12,"Brazil","Sp","Cunha",NA,-45.014444,-23.228889,"COLETA: Árvore ca. 4,0 m de altura com flores de coloração vinácea com folhas buladas.; GEOGRAFIA: Floresta ombrófila densa;","BRA:IF:SPSF:0000050761",NA,"Jacaranda pulcherrima Morawetz"
"3",NA,"Reserva Natural Vale (CVRD)","CVRD","10729","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Alexandre R. Zuntini","2010-01-18T00:00:00.000+0000",NA,"486",NA,"Luz, A.A. da",2008,2,11,"Brazil","Mg","SANTA RITA DO ITUETO","coletado em 11-12-2007",NA,NA,"Estrada córrego do ouro 300 metros. <ll>dwc_commonname:</ll> Caroba do pasto","BRA:CVRD:CVRD:0000010729",NA,"Jacaranda pulcherrima Morawetz"
"4",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","135373","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz",NA,NA,NA,"3157",NA,"Rezende, SG",2008,9,23,"Brazil","Minas Gerais","Betim","Próximo a refinaria Gabriel Paços, Área da Fiat",-44.110833,-19.98,"Floresta Estacional Semidecidual em Estágio Médio de Regeneração, arbóreo","BRA:UFMG:BHCB:0000135373",NA,"Jacaranda pulcherrima Morawetz"
"5",NA,"IF","SPSF","33012","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz",NA,NA,NA,"447",NA,"F.A.R.D.P.Arzolla",2004,1,28,"Brazil","Sp","Cunha","estrada de acesso ao nucleo",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000033012",NA,"Jacaranda pulcherrima Morawetz"
"6",NA,"Universidade Estadual Paulista, UNESP","HRCB","41157","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Assis, M.A.","2005-03-01T00:00:00.000+0000",NA,"447",NA,"Arzolla, F.A.R.D.P.",2004,1,28,"Brazil","São Paulo","Cunha","Estrada de acesso ao Núcleo",NA,NA,"Árvore 2m de altura, com frutos.","BRA:UNESPRC:HRCB:0000041157",NA,"Jacaranda pulcherrima Morawetz"
"7",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA071835","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Farias, R.","2003-05-01T00:00:00.000+0000",NA,"393",NA,"Farah, F.T. ; Freitas, C.A.",1998,7,17,"Brazil","Minas Gerais","Patrocínio",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA071835",NA,"Jacaranda pulcherrima Morawetz"
"8",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA034069","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Souza, V.C.","1998-02-05T00:00:00.000+0000",NA,"61",NA,"Ferretti, A.R. et al.",1996,12,13,"Brazil","São Paulo","Cunha",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA034069",NA,"Jacaranda pulcherrima Morawetz"
"9",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA023930","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Farias, R.",NA,NA,"CFCR 14439",NA,"Sano, P.T. et al.",1994,2,23,"Brazil","Bahia","Piatã",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA023930",NA,"Jacaranda pulcherrima Morawetz"
"10",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA027389","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Souza, V.C.","1998-02-06T00:00:00.000+0000",NA,"1562",NA,"Rossi, L. ; Catharino, E.L.M.",1994,7,16,"Brazil","São Paulo","São José do Barreiro",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA027389",NA,"Jacaranda pulcherrima Morawetz"
"11",NA,"Universidade Federal do Ceará, UFC","EAC","20012","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Araújo, R.S.","2018-02-28T00:00:00.000+0000",NA,"s.n.",NA,"Fernandes, A.",1993,8,20,"Brazil","Bahia","Olindina","Entre Rio Real e Olindina",0,0,"Arvoreta.","BRA:UFC:EAC:0000020012",NA,"Jacaranda pulcherrima Morawetz"
"12",NA,"UNICAMP","UEC","59628","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Mansano, V.F.","2007-03-19T00:00:00.000+0000",NA,"28018",NA,"Buzato, S.; Sazima, M.",1992,11,29,"Brazil","São Paulo",NA,"Parque Estadual da Serra do Mar, Estrada próxima da reserva. Núcleo Cunha.",0,0,"Flores, Arbusto, flores de coloração laranja.","BRA:UNICAMP:UEC:0000059628",NA,"Jacaranda pulcherrima Morawetz"
"13",NA,"UNICAMP","UEC","198445","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz",NA,NA,NA,"198",NA,"Marcondes-Ferreira, W.; et al.",1990,3,14,"Brazil","Minas Gerais","Santa Bárbara","Colégio do Caraça, caminho da Cachoeirinha.",0,0,"No scrub. Arbusto cespitoso de até 2,00m, com frutos.","BRA:UNICAMP:UEC:0000198445",NA,"Jacaranda pulcherrima Morawetz"
"14",NA,"UNICAMP","UEC","66070","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Mansano, V.F.","2007-03-19T00:00:00.000+0000",NA,"10",NA,"Andrade, I.R.; Horta, M.B.; Braga, M.M.N.; Scatena, V.L.; Attala, V.C.; Brina, A.E.; Magni, I.",1986,12,12,"Brazil","Minas Gerais","Santa Bárbara","Caraça, Cachoeira do Belchior",0,0,"Flores, Porte arbóreo, mais ou menos 2 m, flor de corola roxa. Mata úmida.","BRA:UNICAMP:UEC:0000066070",NA,"Jacaranda pulcherrima Morawetz"
"15",NA,"UNICAMP","UEC","74951","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Mansano, V.F.","2007-03-19T00:00:00.000+0000",NA,"10",NA,"Andrade, I.K.",1986,12,12,"Brazil","Minas Gerais","Santa Bárbara","Caraça, Caminho para Cachoeira Belchior",0,0,"Flores, Porte arbóreo de 4 m, flores roxas. Segundo Sr. José João da Silva, as folhas dão um chá gostoso para dor de cabeça e rins. Mata (Mata dos Pinhais).","BRA:UNICAMP:UEC:0000074951",NA,"Jacaranda pulcherrima Morawetz"
"16","2008-05-27T22:02:00.000+0000","MO","MO","483082","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz",NA,NA,NA,"Gentry 49618","85-48","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney",1985,1,16,"Brazil","Minas Gerais",NA,"CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.",-43.5,-20.25,NA,"urn:catalog:MO:Tropicos:483082","http://www.tropicos.org/Specimen/483082","Jacaranda pulcherrima Morawetz"
"17",NA,"W","Herbarium W","1989-0002430","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","A. Gentry, E. Zardini & C. Farney",NA,NA,NA,NA,"Gentry,A., Zardini,E. & Farney,C.",1985,1,16,"Brazil",NA,NA,"Brazil. Minas Gerais: Caraça, trail to Cascatinha, behind monastery, Parque Natural da Caraça, alt. 1300 m, tansition between cerrado and campo de altura along black water stream. 20°15'S, 43°30'W.",-43.5,-20.25,NA,NA,NA,"Jacaranda pulcherrima Morawetz"
"18",NA,"NY","NY","402697","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","I. de Vattimo","1989-05-31T00:00:00.000+0000",NA,"49618",NA,"A. H. Gentry",1985,1,16,"Brazil","Minas Gerais",NA,"CaraÃ§a, trail to Cascatinha, behind monastery, Parque Natural de CaraÃ§a.",-43.5,-20.25,NA,"57889fb1-ac4a-4100-8618-87876d657358",NA,"Jacaranda pulcherrima Morawetz"
"19","2008-05-27T22:02:00.000+0000","MO","MO","483020","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz",NA,NA,NA,"Gentry 49615","85-48","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney",1985,1,16,"Brazil","Minas Gerais",NA,"CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.",-43.5,-20.25,NA,"urn:catalog:MO:Tropicos:483020","http://www.tropicos.org/Specimen/483020","Jacaranda pulcherrima Morawetz"
"20","2008-05-27T22:02:00.000+0000","MO","MO","483055","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz",NA,NA,NA,"Gentry 49616","85-48","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney",1985,1,16,"Brazil","Minas Gerais",NA,"CARACA: Trail to Cascatinha, behind monastery, Parque Natural de Caraca. transition between cerrado and campo de altura along black water stream.",-43.5,-20.25,NA,"urn:catalog:MO:Tropicos:483055","http://www.tropicos.org/Specimen/483055","Jacaranda pulcherrima Morawetz"
"21",NA,"UNICAMP","UEC","732","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Mansano, V.F.","2007-03-19T00:00:00.000+0000",NA,"9508",NA,"Leitão Filho, H.F.; Shepherd, G.J.; Stubblebine, W.H.",1978,12,12,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça",0,0,"Flores, Arbusto até 2 m, flores roxas. Em campos rupestres e matas de altitude.","BRA:UNICAMP:UEC:0000000732",NA,"Jacaranda pulcherrima Morawetz"
"22","2017-10-18T14:19:15.000+0000","JBRJ","RB","RB00700258","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","V.F. Mansano","2008-02-19T00:00:00.000+0000",NA,"9508",NA,"H.F. Leitão; et al.",1978,12,12,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça.",NA,NA,"Arbusto 2 m, flores roxas.","urn:catalog:JBRJ:RB:700258",NA,"Jacaranda pulcherrima Morawetz"
"23",NA,"UNICAMP","UEC","728","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","Mansano, V.F.","2007-03-19T00:00:00.000+0000",NA,"6310",NA,"Cruz, N.D.; Shepherd, G.J.",1977,11,17,"Brazil","Minas Gerais",NA,"Serra do Caraça, Cerca de 70 km suleste de Belo Horizonte. Próximo ao Mosteiro do Caraça.",0,0,"Flores, Arbusto até 1,5 m. Flores roxas. Mata ciliar.","BRA:UNICAMP:UEC:0000000728",NA,"Jacaranda pulcherrima Morawetz"
"24","2011-02-22T15:24:00.000+0000","MO","MO","1254811","Jacaranda pulcherrima Morawetz","Bignoniaceae","Jacaranda","pulcherrima","Morawetz","W. Morawetz",NA,"TYPE","Morawetz 11-1-1175",NA,"Wilfried Morawetz",1975,11,1,"Brazil","São Paulo",NA,"Mun de Cunha. On the way from Cunha to Parati, km 66. Totally disturbed woodland along the road situated at the lee-side of the Serra do Mar.",-44.75,-23.116667,NA,"urn:catalog:MO:Tropicos:1254811","http://www.tropicos.org/Specimen/1254811","Jacaranda pulcherrima Morawetz"
