"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","comments"
"1","2014-07-08T01:11:33.000+0000","JBRJ","RB","RB00778418","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","I.E. Santo","2012-08-28T00:00:00.000+0000","2542",NA,"M.D.M. Vianna Filho",2012,4,21,"Brazil","Rio de Janeiro","Maricá","Restinga de Jaconé.",NA,NA,"Arvoreta; flores róseas","urn:catalog:JBRJ:RB:778418",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"2","2017-10-17T18:44:06.000+0000","JBRJ","RB","RB00581422","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.",NA,NA,"101",NA,"Maielo-Silva; Viera,B.C. Paula,R.L.",2010,1,14,"Brazil","Espírito Santo","Presidente Kennedy","Propriedade da FERROUS. Próximo à Praia das Neves.",-40.988055,-21.212222,"Arbórea, coletada em área de Restinga, frutos imaturos verdes e flores lilases","urn:catalog:JBRJ:RB:581422",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"3","2017-10-19T13:23:25.000+0000","JBRJ","RB","RB00581440","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.",NA,NA,"121",NA,"Maielo-Silva; Viera,B.C. Paula,R.L.",2009,9,27,"Brazil","Espírito Santo","Presidente Kennedy","Propriedade da FERROUS. Próximo à Praia das Neves.",-40.970556,-21.221111,"Arbórea, coletada em área de Restinga, frutos imaturos verdes","urn:catalog:JBRJ:RB:581440",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"4","2014-07-07T20:22:59.000+0000","JBRJ","RB","RB00609221","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","H.M. Dias","2011-02-17T00:00:00.000+0000","385",NA,"H.M. Dias; et.al.",2008,3,6,"Brazil","Bahia","Caravelas","Extremo Sul da Bahia. Povoado da Barra. Entre asopriedades do Sr. Bernardo e Sr. Wallace. Área de capoeira de restinfa aberta, com resquicios de roça, pela comunidade. Sinais de corte e queima da área, beirando um fragmento de mata de restinga.",-39.198611,-17.716389,"Arbusto 4 m de altura, frutos deiscentes com sementes aladas abundantes no fruto. Folhas compostas. Comum na área.","urn:catalog:JBRJ:RB:609221",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"5",NA,"UFES","VIES","31572","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Dias, H.M.","2011-02-17T00:00:00.000+0000","385",NA,"Dias, H.M.; Santos, J.A.; Serafim, J.A.S.; Machado, U.N. & Santos, P.S.",2008,3,6,"Brazil","Bahia","Caravelas",NA,NA,NA,"SW1739","BRA:UFES:VIES:0000031572",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","37003","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.",NA,NA,"5604",NA,"A. P. Fontana; L. Kollmann & C. Esgario",2008,10,24,"Brazil","Espírito Santo","Linhares","Povoação, Reserva de Desenvolvimento Sustentável-RDS, estrada para Caçimbas, Mata de Tabuleiro com plantação de cacau (Cabruca).",-39.802528,-19.56085,"Arvoreta de 2 a 5m. Flores vinho.","BRA:MBML:MBML-HERBARIO:0000037003",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"7","2014-07-07T20:23:00.000+0000","JBRJ","RB","RB00609229","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","H.M. Dias","2011-02-17T00:00:00.000+0000","342",NA,"H.M. Dias; et.al.",2007,10,25,"Brazil","Bahia","Caravelas","Extremo Sul da Bahia. Região Sul do aeroporto da cidade, entre os rios do Macaco e do Massangano. .",-39.267778,-17.689167,"Arbusto 2 m de alt, com flores arroxadas compridas com ca. 4 cm de comprimento. Cálice verde-arroxeado. Folhas compostas. Ocasional na área.","urn:catalog:JBRJ:RB:609229",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"8",NA,"UFES","VIES","33412","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","Dias, H.M.","2011-02-17T00:00:00.000+0000","342",NA,"Dias, H.M.; Serafim, J.A.S.; Santos, J.A. & Machado, U.N.",2007,10,25,"Brazil","Bahia","Caravelas",NA,NA,NA,"SW1739","BRA:UFES:VIES:0000033412",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"9","2017-10-17T17:20:33.000+0000","JBRJ","RB","RB00514389","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.","H.M. Dias","2011-02-17T00:00:00.000+0000","4848",NA,"C.Farney; H.M.Dias, L.F.T.Menezes, A.C.S.Cavalcanti, P.B.Araujo Filho et pessoal do CEPENE/Proj.Manguezal",2007,11,9,"Brazil","Bahia","Caravelas","Rio Caribe de Cima, Sítio Cornioba, Propriedade do Sr Felício Ambrósio, Floresta de Restinga, aprox.1 km da casa.",NA,NA,"Arvoreta; 4 m; folhas verdes, levemente discolores; flores com cálice verde e corola roxa.","urn:catalog:JBRJ:RB:514389",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
"10","2014-07-22T13:18:45.000+0000","JBRJ","RB","RB00338291","Jacaranda bracteata Bureau & K.Schum.","Bignoniaceae","Jacaranda","bracteata","Bureau & K.Schum.",NA,NA,"718",NA,"D.Fernandes; B.Pereira, A.Oliveira",2003,5,28,"Brazil","Rio de Janeiro","Cabo Frio","Segundo distrito (Tamoios), Parque Ecológico do Mico Leão Dourado. Parque Ecológico do Mico Leão Dourado",NA,NA,"Árvore de 7 m de altura, heliófila; folhas verdes claras concolores, pecíolo amarelo esverdeado; fruto passado marrom escuro.","urn:catalog:JBRJ:RB:338291",NA,"Jacaranda bracteata Bureau & K.Schum.",NA,NA,NA,NA
