"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"11","","","ALCB","114557","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML","2014-07-01","","21807","","Guedes, ML; Alunos de Botânica BIO C05","2014","6","14","brazil","Bahia","Piatã","Chapada Diamantina, Caminho para Inúbia.","-41.904444","-13.0775","Folhas com folíolos coriáceos, discolores, face abaxial vilosa. Inflorescência terminal, flores com botões esbranquiçados, flores vináceas, aromáticas. Fruto cápsula.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"12","","","SPF","223545","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Olmstead, RG","2014-10-30","","378","","Fonseca, LHM","2014","10","30","brazil","Bahia","Rio de Contas","Estrada para o Pico das Almas.","-41.741571","-13.586451","Arbusto ca. 80 cm alt. Frutos maduros castanhos. Material em sílica disponível.; Mata com elementos de caatinga.","","centroide mpo (0)","GBIF","Jacaranda irwinii A.H.Gentry"
"13","","","ALCB","107600","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML","2013-07-01","","20306","","Guedes, ML; Alunos do PARFOR","2013","1","19","brazil","Bahia","Piemonte da Diamantina","Morro do Chapéu, Morrão, próximo da Torre.","-41.15","-11.55","de ca 2 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência terminal flores lroxas, perfumadas.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"14","","","RB","RB00861209","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","N. Roque","","","3862","","N. Roque; Alunos de Botânica","2013","2","23","brazil","Bahia","Morro do Chapéu","Trilha Estrada Real para Passagem Velha.","-41.089722","-11.676389","Árvore ca. 2m alt. Folíolos discolores, sépalas verdes, corola lilás. Fauce alvo","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"15","","","ALCB","108097","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Roque, N","2013-02-01","","3823","","Roque, N; Alunos de Botânica III","2013","2","22","brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Monumento do Ferro Doido.","-41.151587","-11.472221","ca. 2m alt. Folíolos discolores, sépalas roxa, corola lilás, fauce alva.","","centroide mpo (0)","GBIF","Jacaranda irwinii A.H.Gentry"
"16","","","HUESB","8406","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Miranda, A.M.","2014-11-01","","2248","","Macedo, G.E.L.","2013","2","8","brazil","Bahia","Rio de Contas","Cachoeira do Fraga., Caminho para a cachoeira.","-41.741571","-13.586451","Arbusto, ca. 2m alt. Folhas compostas, crassas. Flor lilás, campanulada. Extraido de substrato rochoso.; Cerrado.","","centroide mpo (0)","GBIF","Jacaranda irwinii A.H.Gentry"
"17","","","ALCB","107814","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML","2013-03-01","","20511","","Guedes, ML; Mattos Andrade, PE de; Alunos de Botânica III","2013","3","9","brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Cachoeira do Ferro Doido","-41.066667","-11.583333","Folhas com folíolos cartáceos, discolores. Inflorescência com flores vináceas.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"18","","","ALCB","110595","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","2013-04-01","","132","","Vieira, TL","2013","4","21","brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41","-11.616667","ca. de 2m. Folhas verdes, discolores. Cálice verde e corola lilás.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"19","","","HUEFS","218091","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","4248","","Conceição, A.A.","2013","6","3","brazil","Bahia","Andaraí","Igatu. Chapada Diamantina.","-41.316667","-12.883333","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"20","","","ALCB","109888","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML","2013-08-01","","20847","","Guedes, ML; Alunos de Botânica III","2013","7","27","brazil","Bahia","Chapada Diamantina","Mucugê, Mucugê caminho para Igatu, em lugares úmidos.","-41.366667","-13","Folhas com folíolos coriáceos discolores, face abaxial vilosa. Inflorescência com flores vinosas.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"21","","","HUEFS","197560","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","12114","","Melo, E.","2013","8","8","brazil","Bahia","Morro do Chapéu","Estrada para Bonito. Beira da estrada.","-41.13","-11.668333","Cerrado.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"22","","","HUEFS","214980","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","569","","Vasconcelos, L.V.","2013","8","8","brazil","Bahia","Morro do Chapéu","Entrada para Cachoeira do Agreste, com 12 Km da BA 052.","-41.020556","-11.509444","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"23","","","HUEFS","230692","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","322","","Martins, C.T.V.D.","2013","11","29","brazil","Bahia","Mucugê","Córrego Sertãozinho.","-41.389444","-13.001111","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"24","","","HUEFS","230739","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","371","","Martins, C.T.V.D.","2013","11","29","brazil","Bahia","Mucugê","Alto do rio Paraguaçu.","-41.469352","-13.061639","","","centroide mpo","GBIF","Jacaranda irwinii A.H.Gentry"
"25","","","ALCB","110789","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Roque, N","2013-12-01","","4036","","Roque, N","2013","12","5","brazil","Bahia","Lençóis","Chapada Diamantina. Trilha para Ribeirão do Meio.","-41.390556","-12.582222","Ca. 1,0m alt. Folhas discolores. Sépalas verdes corola lilás.; Floresta Semidecidual e Ecótono entre Cerrado e Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"26","","","HVASF","21889","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","D.P. Souza","2014-01-13","","127","","D.S. Fernandes","2013","12","18","brazil","Bahia","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, Cachoeira do Povoado Alegre, conhecida como Cachoeira do Zé Leite","-41.658076","-10.134058","Arvoreta com ca. 1m alt., Inflorescências em cachos, terminais. Flores tubulosas, liláses.","","centroide mpo","GBIF","Jacaranda irwinii A.H.Gentry"
"27","","","HUEFS","185972","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","149","","Almeida-Silva, G.","2012","1","31","brazil","Bahia","Palmeiras","Parque Nacional Chapada Diamantina - Serra do Candombá.","-41.55815","-12.545926","Campo rupestre dominado por Vellozia sincorana, queimado a 4 meses.","","centroide mpo","GBIF","Jacaranda irwinii A.H.Gentry"
"28","","","HVASF","14445","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","D.P. Souza","2012-05-21","","1487","","V.M. Cotarelli","2012","3","14","brazil","Bahia","Sento Sé","Estrada que liga o Povoado das Almas ao Povoado Alegre. Serra, caatinga arenosa","-41.658076","-10.134058","Árvore ca. de 1,5m alt.. Flores tubulosas lilás. Frutos secos abertos.","","centroide mpo","GBIF","Jacaranda irwinii A.H.Gentry"
"29","","","MBM","388117","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","15647","","Queiroz, LP; Hughes, C; Luckow, MA; Miller, J; Koehnen, E; Sou, ER","2012","6","12","brazil","Bahia","Rio de Contas","Pico das Almas","-41.980556","-13.526944","Arbusto ca. 1,5m altura, ramificado. Folíolos coriáceos. Flores com corola roxa.; Campo rupestre com afloramento de quartzito.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"30","","","HST","21296","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","M.L.Guedes","2012-08-01","","20114","","M.L.Guedes; M.Lisboa, et al.","2012","7","8","brazil","Bahia","Rio de Contas","Chapada Diamantina","-41.8","-13.55","Arbusto ereto; folhas com folíolos coriáceos; inflorescência com flores liláses.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"31","","","HUEFS","216353","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","406","","Pimenta, K.M.","2012","9","18","brazil","Bahia","Ibicoara","Ponto 4 depois do Rio em frente a Toca.","-41.277222","-13.228889","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"32","","","HUEFS","217670","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","288","","Brito, J.C.","2012","12","19","brazil","Bahia","Mucugê","Larga de Cima.","-41.366667","-13.116667","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"33","","","HUEFS","174961","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","10","","Miranda, A.A.C.","2011","2","18","brazil","Bahia","Igatu","","","","Campo rupestre.","","centroide mpo","GBIF","Jacaranda irwinii A.H.Gentry"
"34","","","HVASF","11050","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","A.R. Zuntini","2011-11-30","","2361","","P.B. Schwartsburd","2011","3","27","brazil","Bahia","Senhor do Bonfim","Serra do Santana, topo do Morro.","-40.210472","-10.36625","Arbusto, ca. 2 m altura. Flores lilases tubulosas.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"35","","","HUEFS","181041","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","1801","","Oliveira, R.P.","2011","4","18","brazil","Bahia","Morro do Chapéu","Morrão.","-41.15","-11.55","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"36","","","UB","170960","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Faria, JEQ","2011-09-01","","1905","","Faria, JEQ","2011","9","25","brazil","Bahia","Piatã","Estrada para Inúbia, ca. 12 km após o entroncamento com a estrada de Piatã","-41.8875","-13.080556","Arvoreta ca. 2 m de altura, fruto imaturo verde (coletado material em sílica gel); Ambiente rupestre na encosta de morro","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"37","","","ALCB","102885","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML; Gomes, FS","2012-02-01","","955","","Gomes, FS; Guedes, ML; Oliveira, GR de; Lisboa, MS","2011","10","15","brazil","Bahia","Mucugê","Chapada Diamantina, Trilha do Parque Sempre Viva","-41.366667","-13","de ca 2 m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência com flores liláses.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"38","","","ALCB","101743","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Hurbath, F","2011-10-01","","172","","Hurbath, F","2011","10","14","brazil","Bahia","Mucugê","Chapada Diamantina, Córrego do boiadeiro.","-42.522778","-14.534722","ca de 3 a 4m. de alt., folíolos discolores com nervuras vináceas, ramo da inflorescência escurecido, cálice verde-vináceo, corola roxa, estigma alvo.; Vegetação ripária. Mata inundável.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"39","","","ALCB","93228","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Gomes, FS","2010-03-01","","561","","Gomes, FS; Santos, MB dos; et al.","2010","2","16","brazil","Bahia","Palmeiras","Chapada Diamantina, Caeté Açú. Trilha para Águas Claras","-41.486944","-12.549167","ca. 1 m alt. Folhas com folíolos coriáceos, discolores. Flores com corola lilás.; Campos gerais.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"40","","","ALCB","94177","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Moura, L","2010-05-01","","27","","Moura, L","2010","4","17","brazil","Bahia","Mucugê","Chapada Diamantina, Trilha dos Polinizadores","-41.469352","-13.061639","ca de 80 cm, folhas discolores, sépalas verdes a vináceas, pétalas lilases, estigma amarelo alaranjado.","","centroide mpo (0)","GBIF","Jacaranda irwinii A.H.Gentry"
"41","","","HUEFS","207790","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","114","","Espírito-Santo, F.S.","2010","5","22","brazil","Bahia","Mucugê","Imediações da Cachoeira do Córrego de Pedra.","-41.387778","-12.991389","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"42","","","ALCB","94751","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Roque, N","2010-05-01","","2823","","Roque, N; Alunos de Botânica III","2010","5","22","brazil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Rio Paraguaçu, início na estação de tratamento de água","-41.391389","-13.000278","ca 1,5m de alt.; folhas discolores; brácteas involucrais verde-vináceas e corola lilás.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"43","","","HUEFS","207800","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","124","","Espírito-Santo, F.S.","2010","8","16","brazil","Bahia","Mucugê","Caminho para o Cruzeiro.","-41.373056","-13.013056","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"44","","","HUEFS","167030","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","8498","","Melo, E.","2010","9","5","brazil","Bahia","Morro do Chapéu","Estrada para Mundo Novo, ca. 5 km. Prox. Ao lado seco do Rio Jacuípe.","-47.128889","-11.57","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"45","","","ALCB","97441","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Moura, L","2010-12-01","","2953","","Roque, N; Alves, M; Moura, L; Alunos de Botânica III","2010","10","23","brazil","Bahia","Mucugê","Chapada Diamantina, Trilha para Cachoeira do Cardoso","-41.469352","-13.061639","ca de 1,5m alt. Folhas discolores. Flores vinácea-esverdeadas.","","centroide mpo (0)","GBIF","Jacaranda irwinii A.H.Gentry"
"46","","","ALCB","97458","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Moura, L","2010-12-01","","2970","","Roque, N; Alves, M; Moura, L; Alunos de Botânica III","2010","10","23","brazil","Bahia","Mucugê","Chapada Diamantina, Trilha para Cachoeira do Cardoso","-41.469352","-13.061639","ca. de 1m altura. Folíolos discolores. Flores liláses, fauces cremes. Frutos passados.","","centroide mpo (0)","GBIF","Jacaranda irwinii A.H.Gentry"
"47","","","ALCB","97631","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Moura, L; Hurbath, F","2010-11-01","","35","","Hurbath, F","2010","10","7","brazil","Bahia","Mucugê","Chapada Diamantina, Nas proximidades do projeto Sempre Viva; vegetação às margens do Rio Piaba","-41.341944","-12.992778","ca. de 3,5 m, folhas discolores; pecíolo vináceo; cálice verde; corola roxaclaro; estigma alvo.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"48","","","ALCB","88703","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML; Gomes, FS","2009-07-01","","172","","Gomes, FS; Oliveira, JPL; Ballejos, J","2009","1","23","brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Platô Monumento Natural da Cachoeira do Ferro Doido","-40.999722","-11.625833","ca. 2 m alt. Folíolos coriáceos, discolores. Flores em botões esverdeados.; afloramento rochoso.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"49","","","HUEFS","147831","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","3143","","Conceição, A.A.","2009","1","25","brazil","Bahia","Palmeiras","Próximo ao morrão, parna Chapada Diamantina, trilha Conceição dos Gatos-Morro dos Ventos.","-41.483333","-12.516667","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"50","","","HUEFS","168300","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","41","","","2009","2","7","brazil","Bahia","Lençóis","Área queimada.","-41.383333","-12.566667","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"51","","","ALCB","88202","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML","2009-05-01","","14564","","Guedes, ML; Gomes, FS; Guaré, F","2009","2","25","brazil","Bahia","Andaraí","Chapada Diamantina, Trilha Andaraí-Paty. Ponto 6","-41.341111","-12.804167","de ca 1,5 m de altura. Folhas com foiólulos cartáceos, discolores. Inflorescência com flores liláses.Frutos passados secos.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"52","","","SPF","213970","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Zuntini, AR","2011-11-01","","2097","","Siqueira-Filho, JA","2009","5","28","brazil","Bahia","Morro do Chapéu","","-41.15115","-11.473331","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"53","","","SPF","213965","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Zuntini, AR","2011-11-01","","1160","","Maciel, JR","2009","5","16","brazil","Bahia","Pindobaçu","Serra do Poço Pelado","-40.37775","-10.692361","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"54","","","ALCB","88799","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML","2009-07-01","","14802","","Guedes, ML; Sanches, FG; Alunos de Botânica III","2009","5","2","brazil","Bahia","Piatã","Chapada Diamantina, Caminho para os Três morros. Ponto 04","-41.894167","-13.08","de ca 2 m de altura. Folhas com folíolulos coriáceos, discolores. Inflorescência com flores roxas.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"55","","","ALCB","83168","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Guedes, ML; Gomes, FS","2008-04-01","","14575","","Guedes, ML; Alunos de Botânica III","2008","3","15","brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.2075","-11.591111","ca. 4 m alt. Folhas com folíolos cartáceos, discolores. Inflorescência com flores de cálice verde, pétalas liláses; estames estiletes alvos. Frequente.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"56","","","HUEFS","168274","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","15","","Brito, J.C.","2008","5","14","brazil","Bahia","Lençóis","Afloramento proóximo ao ribeirão do meio.","-41.383333","-12.566667","","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"57","","","HUEFS","153482","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","","","","98","","Sousa,L.A.","2008","5","24","brazil","Bahia","Pindobaçu","Serra da fumaça. Campo rupestre próximo ao acampamento.","-40.372222","-10.664722","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"58","","","ALCB","83871","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Roque, N","2008-07-01","","1770","","Roque, N; Alunos de Botânica III","2008","5","23","brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Cachoeira do Ferro Doido","-41.001389","-11.635833","ca 2m alt. Ramos pendentes. Folhas discolores, sépalas verdes.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"59","","","HUESB","3885","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Moreira, R.S.","2014-08-05","","8","","Santana, P.V.S.; Sarmento, F.O.; Sarmento, F.O.","2008","6","14","brazil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido","-40.999167","-11.625278","Hábito arbusto. Folha composta, coriaceae, alterna, sem cheiro, verde. Flor violeta, 1 filete, inflorescência feminina. Fruto ausente.; Hábito arbusto Folha composta, coriaceae, alterna, sem cheiro, verde Flor violeta, 1 filete, i","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"60","","","HUESB","3935","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","Moreira, R.M.","2014-08-05","","9","","Miranda, E.A.; Turma de Morfotaxonomia Vegetal II; Turma de Morfotaxonomia Vegetal II","2008","6","14","brazil","Bahia","Morro do Chapéu","Cach. Do Ferro Doido, Campo Rupestre nas proximidades da Cach. Do Ferro Doido.","-40.999444","-11.625","Arbusto. Folhas compostas, coriáceas, alternas e sem cheiro. Flor de cor violeta em inflorescência terminal. Frutos ausentes.; Arbusto. Folhas compostas, coriáceas, alternas e sem cheiro. Flor de cor violeta em inflorescência term","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
"61","","","HUEFS","153394","Jacaranda irwinii A.H.Gentry","","Bignoniaceae","Jacaranda","irwinii","","A.H.Gentry","M.M.Silva-Castro","2011-05-01","","179","","Sousa,L.A.","2008","10","26","brazil","Bahia","Pindobaçu","Serra da Fumaça. 1° acampamento. Transição entre mata e campo rupestre.","-40.372222","-10.664722","Campo rupestre.","","original coordinates","GBIF","Jacaranda irwinii A.H.Gentry"
