"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2015-09-04T07:58:48.000+0000","MNHN","P","P03592203","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03592203",NA,"Jacaranda brasiliana Pers.",NA,NA
"2",NA,"K","Royal Botanic Gardens","22193","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","S.Bidgood [K]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacaranda brasiliana Pers.",NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","26599","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"BRA:UFMG:BHCB:0000026599",NA,"Jacaranda brasiliana Pers.",NA,NA
"4",NA,"NY","NY","02108782","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"735af251-ab38-456f-867a-119bcc161d22",NA,"Jacaranda brasiliana Pers.",NA,NA
"5","2005-01-04T11:50:19.000+0000","BPBM","BISH","699574","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"3daa7f1c-bf6f-4df4-9f03-3ae1c080899e",NA,"Jacaranda brasiliana Pers.",NA,NA
"6","2015-09-04T07:58:47.000+0000","MNHN","P","P03592195","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03592195",NA,"Jacaranda brasiliana Pers.",NA,NA
"7",NA,"ULM","Herbarium University Ulm","3561","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","Lohmann L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacaranda brasiliana Pers.",NA,NA
"8",NA,"ULM","Herbarium University Ulm","22192","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","S.Bidgood [K]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacaranda brasiliana Pers.",NA,NA
"9",NA,"NY","NY","402551","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","I. de Vattimo","1989-01-06T00:00:00.000+0000",NA,"ON259",NA,"F. H. F. Oldenburger",1968,10,11,"Suriname",NA,NA,"Sipaliwini savanna area on Brazilian frontier.  Site: '4-Gebroeders' Mts.",0,0,NA,"9dd2b940-52af-4245-a2ab-2ced96b8cc23",NA,"Jacaranda brasiliana Pers.",NA,NA
"10",NA,"MA","MA","217151-1","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,"2746",NA,"J. Cuatrecasas",1932,4,18,"Colombia",NA,NA,"Andes, Cordillera Orietal: Dep. Cundinamarca; La Esperanza",NA,NA,"cafetales",NA,NA,"Jacaranda brasiliana Pers.",NA,NA
