"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HURB","17131","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","","","Almeida, T.","2016","3","22","brazil","Bahia","Salvador","Ipitanga; APA Rio Joanes","-38.51033","-12.871185","P110 A1","Tabebuia elliptica (DC.) Sandwith","","centroide mpo","GBIF"
"2","","","ALCB","125327","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Sousa, TS","2016-08-01","","12","","Sousa, TS","2016","8","13","brazil","Bahia","Salvador","Parque das Dunas","-38.326667","-12.917778","Terrícola. Folhas verdes. Arvoreta. Casca pouco rugosa. Forófito de Brassavola tuberculata hook. Datum: WGS-84.&nf;; Mata de restinga","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"3","","","ASE","38136","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Andrade, RS","","","219","","Santos, E; Andrade, RS","2015","3","31","brazil","Sergipe","São Cristóvão","Rodovia João Bebe Água","-37.953039","-11.858586","Árvore. Ca. de 4 m. Sementes aladas.; Mata Atlântica","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"4","","","CVRD","15302","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Domingos A. Folli","2015-05-22","","7367","","Folli, D.A.","2015","5","22","brazil","Bahia","BELMONTE","","-39.185654","-15.936505","<ll>dwc_commonname:</ll> Ipê mirim","Tabebuia elliptica (DC.) Sandwith","","centroide mpo","GBIF"
"5","","","ASE","36447","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","103","","Figueiredo, MA; Farias, MCV","2015","10","9","brazil","Sergipe","Brejo Grande","Brejo dos Negros","-36.2907","-10.2758","Trepadeira. Flores rosas. Frutos imaturos verdes.; Restinga","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"6","","","ASE","33822","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-12","","625","","Pimenta, KM","2014","1","20","brazil","Sergipe","Lagarto","Solo úmido, argiloso. Muita matéria orgânica. Afloramento rochoso, vegetação arbórea extrato médio.","-37.65","-10.918056","Árvore, com aproximadamente 9,5 metros, casca externa cinza rosado e interna grossa e de cor amarelada. Número do conglomerado:139, coordenadas do ponto central: E(0631111m) N(8785970m), número da subunidade: 01, número da subparcela:","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"7","","","MAC","61744","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","403","","G.M.A.Matos; M.F.S.Gemano; J.P.Santana; B.D.Silva","2014","3","11","brazil","Sergipe","Itaporanga D'Ajuda","Borda da mata.","-37.321111","-10.889722","Árvore. Frutos imaturos verdes.; Cerrado.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"8","","","ASE","33090","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Barbosa, P","2015-02-13","","3","","Almeida, ES","2014","3","7","brazil","Sergipe","Japaratuba","","-36.94","-10.593333","Árvore, cor da casca externa cinza, fina e lisa. N° do conglomerado: 91, Coordenadas UTM do Ponto Central: E(0729749 m) e N(8825261 m), Número da Subunidade: 2, N° da Subparcela: 4, Coleta: 03 - F6.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"9","","","ASE","33893","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-12","","A323","","Gonçalves, FB","2014","8","21","brazil","Sergipe","Gararu","Solo arenoso, raso e pedregoso, rico em matéria orgânica, vegetação arbórea em estágio pioneiro/inicial","-37.083056","-9.9675","Arbusto de base reta. Casca externa cinza, fina, rugosa e esfoliante; casca interna amarelo. Coordenadas UTM: E (720336m) N (8895018m). Nº do conglomerado: 37, Nº da subunidade: 1, Nº da subparcela: 10, Nº da árvore: 05R - F8.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"10","","","ASE","33818","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-11","","318","","Gonçalves, FB","2014","8","5","brazil","Sergipe","Gararu","Solo raso e pedregoso,vegetação arbórea em estágio médio.","-37.083056","-9.9675","Árvore, com aproximadamente 8,7 metros, casca extrena marrom e interna grossa e de cor amarelo-caramelo. Número do conglomerado:37, coordenadas do ponto central: E (0720336m) N(8895018m), número da subunidade: 04, número da subparcela","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"11","","","ASE","33819","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-11","","1153","","Santos, LAS","2014","8","5","brazil","Sergipe","Porto da Folha","Caatinga arbórea.","-37.278056","-9.917222","Árvore, casca extrena escura e interna grossa e de cor amarela. Número do conglomerado: 33, coordenadas do ponto central: E(680864m) N(8895240m), número da subunidade: 01, número da subparcela: 8, número da árvore: 14-F6.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"12","","","ASE","33820","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-12","","458","","Almeida, ES","2014","8","19","brazil","Sergipe","Nossa Senhora da Glória","Solo com bastante serrapilheira e pedregoso.","-37.419861","-10.1035","Árvore, com aproximadamente 10,5 metros, casca externa cinza e interna verde e fina. Número do conglomerado: 54, coordenadas do ponto central: E (0670856m) N (8865427m), número da subunidade: 01, número da subparcela: 2, número da árv","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"13","","","ASE","33825","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-15","","634","","Pimenta, KM","2014","9","23","brazil","Sergipe","Lagarto","Solo úmido, argiloso. Muita matéria orgânica. Afloramento rochoso, vegetação arbórea extrato médio.","-37.65","-10.918056","Árvore, com aproximadamente 8,5 metros, casca externa marrom e interna grossa e de cor marrom claro. Número do conglomerado: 139, coordenadas do ponto central: E (0631111m) N (8785970m), número da subunidade: 02, número da subparcela","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"14","","","ASE","33869","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-14","","27","","Jesus, CG","2014","9","5","brazil","Sergipe","Canindé de São Francisco","","-37.789167","-9.66","Árvore com aprox. 6,9 m de altura, casca externa cinza e interna marrom, grossa. Nº do conglomerado: 1. Coordenadas UTM do Ponto Central: E( 611946 m) e N (8945284 m), Número da Subunidade: 4, Nº da Subparcela: 1, Número da árvore: 7F","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"15","","","ASE","33823","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-13","","616","","Pimenta, KM","2014","9","19","brazil","Sergipe","Lagarto","Solo úmido, argiloso. Muita matéria orgânica. Afloramento rochoso, vegetação arbórea extrato médio.","-37.65","-10.918056","Árvore, com aproximadamente 7,8 metros, casca externa cinza e interna fina e de cor amarelo beje. Número do conglomerado: 139, coordenadas do ponto central: E (0631111m) N (8785970m), número da subunidade: 01, número da subparcela: 2,","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"16","","","ASE","33824","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-14","","643","","Pimenta, KM","2014","9","23","brazil","Sergipe","Lagarto","Solo úmido, argiloso. Muita matéria orgânica. Afloramento rochoso, vegetação arbórea extrato médio.","-37.65","-10.918056","Árvore, casca externa cinza e interna verde e fina. Número do conglomerado: 139, coordenadas do ponto central: E (0631111m) N(8785970m), número da subunidade: 01, número da subparcela: 10, número da árvore: 3RF8.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"17","","","ASE","33821","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Silva, ACC","2015-05-13","","21","","Jesus, CG","2014","9","4","brazil","Sergipe","Canindé de São Francisco","","-37.789167","-9.66","Arbusto, casca extrena cinza e interna esverdeada fina. Número do conglomerado:1, coordenadas do ponto central: E (0611946m) N (8945284m), número da subunidade: 01, número da subparcela: 10, número da árvore: 1F8.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"18","","","JPB","53293","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Pontes, RA","2013-02-05","","856","","Pontes, RA; Vicente, A","2013","1","30","brazil","Paraíba","Santa Rita","Destilaria Miriri, Mata Jacuípe","-35.000689","-7.065452","Árvore de pequeno porte na borda da mata medindo cerca de 6m altura. Folhas verde-claras, levemente pilosa com cinco folíolos. Cálice oliva, com nervuras, base e ápice enegrecido. Flores brancas com guia de néctar amarelo-pálido.; Flo","Tabebuia elliptica (DC.) Sandwith","","centroide mpo (0)","GBIF"
"19","","","NY","01806356","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","R. A. S. de Pontes","2013-02-05","","856","","R. A. S. de Pontes","2013","1","30","brazil","ParaÃ­ba","","Santa Rita, Destilaria Miriri: Mata JacuÃ­pe Floresta Estacional Semidecidual de Tarras Baixas, Mata de Tabuleiro.","","","","Tabebuia elliptica (DC.) Sandwith","","","GBIF"
"20","","","HURB","14665","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","460","","Victor Jr., V.","2013","1","10","brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.430695","-14.061146","","Tabebuia elliptica (DC.) Sandwith","","centroide mpo","GBIF"
"21","","","ALCB","121288","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Gomes, FS","2013-11-01","","1507","","Gomes, FS","2013","3","27","brazil","Bahia","Una","","-39.195833","-15.349444","Folhas compostas, digitadas, folíolos cartáceos. 33.2, parcela 01.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"22","","","ASE","28173","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Matos, GMA; Campos, DA","2013-07-31","","269","","Campos, DA; Matos, GMA; Rocha, LP; Santos, E","2013","4","16","brazil","Sergipe","Indiaroba","Pov. Convento, APA Litoral Sul","-37.439722","-11.47325","Arbusto, aprox. 2,5m. Flores brancas estames brancos, com tubo internamente amarelo. Frutos verdes.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"23","","","ASE","28185","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Campos, DA","2013-08-02","","281","","Campos, DA; Matos, GMA; Rocha, LP; Santos, E","2013","4","16","brazil","Sergipe","Indiaroba","Pov. Convento, APA Litoral Sul","-37.439722","-11.47325","Arvore, aprox. 12m. e 92cm de diametro. Flores brancas, tubo amarelo internamente. Frutos imaturos verdes.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"24","","","ASE","27736","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Campos, DA","2013-07-27","","324","","Campos, DA; Santos, E; Matos, GMA; Barbosa, P","2013","5","22","brazil","Sergipe","Indiaroba","APA Sul, Povoado Convento","-37.401694","-11.480294","Árvore aprox. 12m. Frutos imaturos verdes.","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"25","","","JPB","52564","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","Barbosa, MR","2013-01-31","","1460","","Souza-Alves, JP","2012","5","20","brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.233333","-11.2","Mata Atlântica (Floresta Estacional Semidecidual)","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"26","","","CEPEC","134723","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","129","","Lacerda, V. D.","2011","4","5","brazil","Bahia","Itacaré","Campo Cheiroso","-39.039722","-14.380556","Herbáceo-arbustivo","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"27","","","HUEFS","207845","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","170","","Espírito-Santo, F.S.","2011","6","2","brazil","Bahia","Canavieiras","Fazenda Catita, próximo à estrada, área de pasto.","-39.174444","-15.611111","","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"28","","","HUEFS","207852","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","177","","Espírito-Santo, F.S.","2011","6","8","brazil","Bahia","Porto Seguro","RPPN Manona.","-39.052222","-16.396389","","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
"29","","","HUEFS","207844","Tabebuia elliptica (DC.) Sandwith","","Bignoniaceae","Tabebuia","elliptica","","(DC.) Sandwith","","","","169","","Espírito-Santo, F.S.","2011","6","2","brazil","Bahia","Canavieiras","Fazenda de Eraldo, área aberta, próximo ao bonetial.","-39.183056","-15.663611","","Tabebuia elliptica (DC.) Sandwith","","original coordinates","GBIF"
