"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"EFC","16430","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Dall Agnol, R.T.","2018-03-23",NA,"266",NA,"Dall Agnol, R.T.",2018,3,23,"brazil","Paraná","Curitiba","Rua Emilio Cornelsen, 449 - Ahú",-49.2589,-25.4066,"Árvore 3 m, síliquas cilíndricas extremamente longas. Cultivada __COMMOM_NAME__: Ipê-amarelo-da-várzea","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"2",NA,NA,"EFC","16224","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Dall Agnol, R.T.","2017-11-22",NA,"",NA,"Dall Agnol, R.T.",2017,11,22,"brazil","Paraná","Curitiba","UFPR- Botânico entre cifloma e Biofix",-49.2378,-25.447,"Árvore de 2m. Cultivada __COMMOM_NAME__: ipê-amarelo-da-várzea","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"3",NA,NA,"FLOR","60845","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Pagnocca, T.S.","2016-10-15",NA,"45",NA,"Pagnocca, T.S.",2016,8,2,"brazil","Santa Catarina","Florianópolis","",-48.479444,-27.598889,"Árvore de 10 a 15 metros de altura, possui folhas opostas e flores amarelas. O fruto é do tipo cápsula, cilíndrico e muito longos","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"4",NA,NA,"FURB","45450","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Oliveira, AA de","2015-01-15",NA,"855",NA,"Oliveira, A.A. de",2015,1,15,"brazil","Santa Catarina","Nova Veneza","São Bento Baixo.",-49.499444,-28.710833,"Regeneração IFFSC 40 /N/197","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"5",NA,NA,"ESA","ESA129125","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Colletta, G.D. et al.","2014-01-01",NA,"1541",NA,"Colletta, G.D.",2014,5,15,"brazil","São Paulo","Nova Odessa","Plantarum",-47.28475,-22.784065,"","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"HEPH","15665","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Chacon, RG","2014-05-14",NA,"1061",NA,"Chacon, RG",2013,7,4,"brazil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Taquara, área do Cristo.",-47.835,-15.874167,"Árvore ca.10m de altura flor Amarela; Fruto Laranjado-amarelo; Mata de Galeria; Relevo Plano","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"7",NA,NA,"SPSF","49139","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","G.M. Marcusso","2013-08-20",NA,"198",NA,"G.M. Marcusso",2013,8,20,"brazil","São Paulo","Botucatu","Escola do Meio Ambiente",-48.458611,-22.926944,"COLETA: Árvore com aprox. 5m de altura.; GEOGRAFIA: Floresta Paludosa.;","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"8",NA,NA,"UEC","194786","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith","Monge, M.","",NA,"2044",NA,"Monge, M.",2013,8,13,"brazil","São Paulo","Campinas","Barão Geraldo.Unicamp. Praça da Paz, próximo a portaria",-47.783333,-22.816389,"Árvore, 3 m de altura, flores amarelo-claro, cálice verde.; cultivada","Tabebuia umbellata (Sond.) Sandwith",NA,"original coordinates outside municipality original in campinas falls in piracicaba","GBIF"
"9",NA,NA,"HRCB","61829","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Marcusso, G.M.","2014-01-01",NA,"198",NA,"Marcusso, G.M.",2013,8,20,"brazil","São Paulo","Botucatu","Escola do Meio Ambiente",-48.458694,-22.926944,"Árvore","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"10",NA,NA,"HUEFS","206293","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","","",NA,"306",NA,"Uller, H.F.",2013,9,NA,"brazil","Rio de Janeiro","São Pedro da Aldeia","conglomerado 151-3-9-57.",-50.879722,-22.791944,"","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates outside municipality original in sao pedro da aldeia falls in pedrinhas paulista","GBIF"
"11",NA,NA,"HUFU","68116","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","","",NA,"s.n",NA,"Sampaio, D.S.; Vitorino, L.",2013,10,5,"brazil","São Paulo","São José do Barreiro","",-44.584508,-22.745737,"Árvore com flores amarelas e frutos verdes e glabros.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"12",NA,NA,"ICN","174022","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Mancino, LC; Verdi, M","",NA,"s.n.",NA,"Mancino, LC",2012,1,2,"brazil","Santa Catarina","Laguna","Morro da Glória",-48.825678,-28.485399,"mata paludosa","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"13",NA,NA,"SORO","1420","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","","",NA,"909",NA,"Coelho, S.; Castello, A. C. D.",2012,7,6,"brazil","São Paulo","Sorocaba","Parque Natural Municipal Corredores da Biodiversidade",-47.446646,-23.464393,"","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo OK","GBIF"
"14",NA,NA,"ICN","192283","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M. Molz, M Grins; G. Seger","",NA,"s.n.",NA,"Molz, M; Grings, M; Seger, G",2011,11,17,"brazil","Rio Grande do Sul","Dom Pedro de Alcântara","",-49.803611,-29.324444,"domáceas urceoladas e tricomas dendríticos","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates outside municipality original in dom pedro de alcantara falls in torres","GBIF"
"15",NA,NA,"MAC","45939","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"7443",NA,"Chagas-Mota",2010,1,30,"brazil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.",-36.864475,-9.337824,"Árvore ca. 9 m de altura. Estéril.; Caatinga.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"16",NA,NA,"FURB","34811","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Oliveira, AA de","2010-01-01",NA,"5943",NA,"Verdi, M.",2010,3,15,"brazil","Santa Catarina","Orleans","Brusque do Sul.",-49.411944,-28.259722,"Voucher estéril IFFSC 118 (Fitossociologia)","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"17",NA,NA,"BOTU","27695","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Magalhães, J.H.R.","2010-01-01",NA,"83",NA,"Magalhães, J.H.R.",2010,7,28,"brazil","São Paulo","Botucatu","Distrito de Rubião Júnior",-48.492222,-22.881111,"Árvore decídua, 18 m., fuste inclinado, galhos retorcidos, caule fissurado, escuro, flores amarelas, folhs compostas palmadas, 5 pares de folíolos; domácias na junção da nervura principal com a secundária","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"18",NA,NA,"MAC","37348","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2197",NA,"Chagas-Mota",2009,2,28,"brazil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.",-36.263438,-9.35801,"Árvore ca. 7 m de altura. Fruto verde.; Mata Pluvial Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"19",NA,NA,"MAC","37349","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2198",NA,"Chagas-Mota",2009,2,28,"brazil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.",-36.263438,-9.35801,"Árvore ca. 5 m de altura. Estéril.; Mata Pluvial Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"20",NA,NA,"MAC","36775","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2145",NA,"Chagas-Mota",2009,2,23,"brazil","Alagoas","Mata Grande","Fazenda Pau Grande.",-37.759522,-9.055647,"Árvore ca. 12 m de altura. Estéril.; Brejo de altitude.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"21",NA,NA,"MAC","37327","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2176",NA,"Chagas-Mota",2009,2,28,"brazil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.",-36.263438,-9.35801,"Árvore ca. 6 m de altura. Estéril.; Mata Pluvial Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"22",NA,NA,"MAC","37449","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2298",NA,"Chagas-Mota",2009,3,1,"brazil","Alagoas","Viçosa","Fazenda Aniceto.",-36.263438,-9.35801,"Árvore ca. 15 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"23",NA,NA,"MAC","37450","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2299",NA,"Chagas-Mota",2009,3,1,"brazil","Alagoas","Viçosa","Fazenda Aniceto.",-36.263438,-9.35801,"Árvore ca. 15 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"24",NA,NA,"MAC","38395","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"3107",NA,"Chagas-Mota; L.M.Leão",2009,4,24,"brazil","Alagoas","Água Branca","Engenho São Lourenço.",-37.901522,-9.274014,"Árvore ca. 10 m de altura. Estéril.; Caatinga.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"25",NA,NA,"MAC","38209","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2921",NA,"Chagas-Mota; L.M.Leão",2009,4,23,"brazil","Alagoas","Inhapi","Serra do Grude.",-37.695434,-9.272677,"Árvore ca. 6 m de altura. Estéril.; Caatinga.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"26",NA,NA,"MAC","38252","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"2964",NA,"Chagas-Mota; L.M.Leão",2009,4,23,"brazil","Alagoas","Inhapi","Serra do Grude.",-37.695434,-9.272677,"Árvore ca. 8 m de altura. Estéril.; Caatinga.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"27",NA,NA,"MAC","42737","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"4257",NA,"Chagas-Mota; M.B.Santos; E.G.Santos Júnior",2009,7,10,"brazil","Alagoas","Santana do Ipanema","Serra do Gugi",-37.211057,-9.358322,"Árvore ca. 10 cm de altura. Estéril.; Brejo de Altitude.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"28",NA,NA,"MAC","42859","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"4379",NA,"Chagas-Mota",2009,7,11,"brazil","Alagoas","Maravilha","Serra da Caiçara.",-37.399697,-9.244063,"Árvore ca. 8 m de altura. Estéril.; Brejo de Altitude.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"29",NA,NA,"MAC","44696","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"6200",NA,"Chagas-Mota",2009,10,17,"brazil","Alagoas","Maribondo","Fazenda Boca da Mata.",-36.295714,-9.558755,"Árvore ca. 8 m de altura. Estéril.; Mata Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"30",NA,NA,"FURB","15937","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Korte, A","2009-11-10",NA,"865",NA,"Korte, A.",2009,11,10,"brazil","Santa Catarina","Apiúna","Salão.",-49.299167,-27.195555,"Coleta Extra IFFSC (Arbórea)","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"31",NA,NA,"MAC","32087","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","M.C.S.Mota","2017-02-08",NA,"286",NA,"Chagas-Mota",2008,2,3,"brazil","Alagoas","Viçosa","Povoado Anel, Cachoeira do Riacho Caçamba.",-36.263438,-9.35801,"Árvore ca. 9 m de altura. Flores amarelas.; Floresta Pluvial Atlântica.","Handroanthus umbellatus (Sond.) Mattos",NA,"centroide mpo (0) OK","GBIF"
"32",NA,NA,"CEN","83237","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","B. M. T. Walter","",NA,"240",NA,"Clarissa Gouveia Fontes",2008,2,12,"brazil","Distrito Federal","BRASILIA","Fazenda Sucupira. Mata da fitossociologia.",-48.01,-15.906666,"Coleta estéril para testemunho de estudo fitossociológico. CAP = 18,5cm. Parcela 30 coleta 1.","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
"33",NA,NA,"ALCB","86536","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Espírito Santo, FS","2011-07-26",NA,"314",NA,"Ramos, C.H.A.; Alves, L. de J.; Santos, CE",2008,9,15,"brazil","Bahia","Itagibá","Litoral Sul, Campo Verde",-39.722222,-14.167222,"de ca 8 m de altura. Caducifólia. Inflorescência com flores amarelo-ouro. Frutos imaturos marrom-esverdeados..","Handroanthus umbellatus (Sond.) Mattos",NA,"original coordinates OK","GBIF"
