"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"Universidade Regional do Cariri (URCA)","HCDAL","13464","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,"HCDAL13464",NA,"Calixto, J. .T.",2018,1,15,"Brazil","Ceará","Lavras da Mangabeira","Região do Cariri",0,0,"Arbóreo.","BRA:URCA:HCDAL:0000013464",NA,"Jacaranda brasiliana Pers.",NA,NA
"2",NA,"Cenargen","CEN","98876","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","B. M. T. Walter",NA,NA,"6691",NA,"José Rubens Pirani",2017,2,8,"Brazil","Go","COLINAS DO SUL","RPPN Cachoeira das pedras Bonitas (Torguim). Proprietário Sr. Oswaldo Ferreira da Silva. Trilha para a beira do rio Tocantinzinho, bem perto da margem do rio.",-48.0575,-14.211666,"Entre grandes blocos rochosos à beira da mata-de galeria pertubada. Heliófita. folhas verde-claras. Frutos imaturos verde-claros a secos acastanhados. Doação Universidade de São Paulo. Herbário SPF.","BRA:Cenargen:CEN:0000098876",NA,"Jacaranda brasiliana Pers.",NA,NA
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127130","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","Guedes, ML","2017-03-01T00:00:00.000+0000",NA,"25326",NA,"Guedes, ML; Alunos de Botânica BIO C05",2017,2,3,"Brazil","Bahia","Rio de Contas","Chapada Diamantina, Sítio Bonito.",-41.8,-13.583333,"Folhas bipinadas, pinas discolores, glabras. Fruto cápsula, imatura.; Folhas coriáceas, pecíolo curto, com indumento ferruginoso. Flores com pétalas carnosas, as três pétalas externas, vilosas, ferrugíneas.","BRA:UFBA:ALCB:0000127130",NA,"Jacaranda brasiliana Pers.",NA,NA
"4",NA,"Cenargen","CEN","104121","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","A. C. Servilha",NA,NA,"6942",NA,"Anderson Cássio Sevilha",2017,3,28,"Brazil","Mg","INDAIABIRA","Sítio 22. Ponto 3.",-42.103333,-15.431666,"Terraço de rio. Projeto Bem Diverso.","BRA:Cenargen:CEN:0000104121",NA,"Jacaranda brasiliana Pers.",NA,NA
"5",NA,"Cenargen","CEN","103321","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","G. Pereira-Silva & L. M. Brauner",NA,NA,"441",NA,"Rômullo Quirino de Souza Ferreira",2017,8,26,"Brazil","To","RECURSOLANDIA","Conglomerado: TO-156. Coleta Extra.",-47.16,-8.46,"Inventário Florestal Nacional (IFN). Árvore com 8 m de altura e 21,2 cm de DAP, base reta. Fuste de casca externa fina, do tipo rugosa, de cor rajada-marrom, casca interna de cor amarelo claro.","BRA:Cenargen:CEN:0000103321",NA,"Jacaranda brasiliana Pers.",NA,NA
"6",NA,"Cenargen","CEN","103323","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","G. Pereira-Silva & L. M. Brauner",NA,NA,"556",NA,"Teddy. D. R. Terra",2017,8,24,"Brazil","To","DARCINOPOLIS","Conglomerado: TO-50. Subunidade 2, subparcela 1, indivíduo 4.",-47.88,-6.84,"Projeto Inventário Florestal Nacional (IFN). Arbusto com 4 m de altura e 8,6 cm de DAP, base reta. Fuste de casca externa grossa, do tipo fissurada, de cor cinza, cor interna amarela.","BRA:Cenargen:CEN:0000103323",NA,"Jacaranda brasiliana Pers.",NA,NA
"7",NA,"UEPA","MFS","007509","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,"2002",NA,"Lucas, FCA",2017,9,18,"Brazil","Pará","Cachoeira do Arari","Ilha do Marajó",-48.962517,-1.014367,"Árvore de 5 m de altura com fruto imaturo verde.","BRA:UEPA:MFS:0000007509",NA,"Jacaranda brasiliana Pers.",NA,NA
"8",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22102","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","A.M.Miranda","2018-05-08T00:00:00.000+0000",NA,"117",NA,"K.Martins; A.Figueredo",2017,11,13,"Brazil","Bahia","São Desidério",NA,NA,NA,"Arvoreta ca. 5,5 m alt.; caule que descama; folhas membranáceas; frutos imaturos verdes. Ocasional.","BRA:UFRPE:HST:0000022102",NA,"Jacaranda brasiliana Pers.",NA,NA
"9",NA,"UEFS","HUEFS","237135","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,"119",NA,"Chagas, D.B.das",2016,8,20,"Brazil","Tocantins","Porto Nacional","Faz. São Judas - Porto Nacional - TO",-48.416667,-10.8,"Cerrado stricto sensu","BRA:UEFS:HUEFS:0000237135",NA,"Jacaranda brasiliana Pers.",NA,NA
"10",NA,"Universidade Federal do Ceará, UFC","EAC","59871","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","Lima-Verde, L.W.","2016-10-06T00:00:00.000+0000",NA,"172",NA,"Pinto, G.S.",2016,8,26,"Brazil","Ceará","Fortaleza","Campus do Pici, Dpto. de Zootecnia - UFC.",0,0,"Árvore; flor lilás.; Ambiente urbano.","BRA:UFC:EAC:0000059871",NA,"Jacaranda brasiliana Pers.",NA,NA
"11",NA,"UEFS","HUEFS","226945","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.",NA,NA,NA,"6474",NA,"Oliveira, M.",2016,9,26,"Brazil","Pernambuco","Arcoverde","Sítio Gravatazinho. Caatinga, área antrópica, próximo a uma residência. Solo argiloso.",NA,NA,"Savana Estépica. Neossolo Litólico Eutrófico","BRA:UEFS:HUEFS:0000226945",NA,"Jacaranda brasiliana Pers.",NA,NA
"13","2017-10-15T11:11:22.000+0000","JBRJ","RB","RB01110987","Jacaranda brasiliana Pers.",NA,"Bignoniaceae","Jacaranda","brasiliana","Pers.","A.P. Fontana","2014-05-15T00:00:00.000+0000",NA,"9399",NA,"A.P. Fontana",2015,2,15,"Brazil","Pernambuco","Parnamirim","Serra do Lajedo.",-39.558611,-8.218333,"Arbórea a cerca de 5 m de alt. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:1110987",NA,"Jacaranda brasiliana Pers.",NA,NA
