"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"IF","SPSF","52231","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","J.B.Baitello","2017-09-14T00:00:00.000+0000",NA,"2699",NA,"J.B. Baitello",2017,9,14,"Brazil","Sp","São Paulo","Rua Luis Gentile de Laet",NA,NA,"COLETA: Árvore mediana, flores amarelo vivo, folhas jovens verde claras&nf;'Ipê-amarelo, Ipê cascudo"".; GEOGRAFIA: Cerca do número 600 na calçada.;","BRA:IF:SPSF:0000052231",NA,"Handroanthus vellosoi (Toledo) Mattos"
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","178636","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos",NA,"2015-11-01T00:00:00.000+0000",NA,"635",NA,"Paiva, JAM; Tomich, S; Nascimento, L",2015,8,19,"Brazil","Minas Gerais","Itabirito","RPPN Cata Branca",-43.848611,-20.228611,NA,"BRA:UFMG:BHCB:0000178636",NA,"Handroanthus vellosoi (Toledo) Mattos"
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA129109","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","Colletta, G.D. et al.","2014-01-01T00:00:00.000+0000",NA,"1525",NA,"Colletta, G.D.",2014,5,15,"Brazil","São Paulo","Nova Odessa","Plantarum",NA,NA,NA,"BRA:ESALQ:ESA:0ESA129109",NA,"Handroanthus vellosoi (Toledo) Mattos"
"4",NA,"Universidade do Estado de Mato Grosso (UNEMAT)","HPAN","2945.1","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","Carniello, MA","2015-06-30T00:00:00.000+0000",NA,"580",NA,"Morais, FF; Lopes, FSS; Arruda, VRS",2014,10,9,"Brazil","Mato Grosso","Cáceres","Cidade Universitária",-57.652578,-16.077161,"Plantas coletadas como atividade didática na disciplina de Sistemática Vegetal no curso de Agronomia do campus de Cáceres da UNEMAT.","BRA:UNEMAT:HPAN:00002945.1",NA,"Handroanthus vellosoi (Toledo) Mattos"
"5",NA,"IMA","MAC","58280","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","T.R.Silva","2013-03-01T00:00:00.000+0000",NA,"85",NA,"T.R.Silva; J.P.S.Santos",2013,2,22,"Brazil","Sergipe","Nossa Senhora do Socorro.",NA,-37.216944,-11.430556,"Árvore ca. 15m. Folhas caducas. Flores amarelas.; Mata Atlântica.","BRA:IMA:MAC:0000058280",NA,"Handroanthus vellosoi (Toledo) Mattos"
"7",NA,"Instituto de Botânica, IBT","SP","487427","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","Rossi, L","2016-03-23T00:00:00.000+0000",NA,"298",NA,"Kameyama, C; Nicolau, SA; Fortes, EP",2013,8,30,"Brazil","São Paulo","Guarulhos","Morro atrás do Condominio Cidade Soberana, próximo a Rod. Juvenal Ponciano de Camargo, antiga Rodovia para Nazaré Paulista.",-46.435194,-23.38775,NA,"BRA:IBt:SP:0000487427",NA,"Handroanthus vellosoi (Toledo) Mattos"
"8",NA,"Universidade do Estado de Mato Grosso (UNEMAT)","HPAN","3092.1","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","Carniello, MA","2013-10-16T00:00:00.000+0000",NA,"4473",NA,"Carniello, MA; Batista, JS; Santos, TM",2013,9,10,"Brazil","Mato Grosso","Cáceres","Assentamento Laranjeira I, propriedade do Genão",-57.558278,-16.555056,"Estudo do conhecimento de moradores do Assentamento Laranjeira I sobre o uso e conservação de plantas presentes nas unidades de pastagem locais: conservação da diversidade biológica e cultural.","BRA:UNEMAT:HPAN:00003092.1",NA,"Handroanthus vellosoi (Toledo) Mattos"
"9",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","182736","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos",NA,"2012-11-08T00:00:00.000+0000",NA,"119",NA,"Oliveira, SS",2012,9,15,"Brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha Alta",-43.616806,-19.349167,NA,"BRA:UFMG:BHCB:0000182736",NA,"Handroanthus vellosoi (Toledo) Mattos"
"10",NA,"Universidade Federal de Goiás (UFG)","HJ","5705","Tabebuia vellosoi Toledo",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"Toledo",NA,NA,NA,"1714",NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP",2009,4,20,"Brazil","Go","São Simão","UHE Salto do Rio Verdinho.",-50.766667,-19.149444,"Cerrado.","BRA:UFG:HJ:0000005705",NA,"Tabebuia vellosoi Toledo"
"11",NA,"UNESPSJRP","SJRP","31135","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","M. C. Rodrigues","2008-06-17T00:00:00.000+0000",NA,"218",NA,"Almeida-Neto, A. & Ranga, N.T.",2008,6,17,"Brazil","São Paulo","São João do Iracema","Fazenda São Francisco, floresta estacional semidecidual.",-50.293333,-20.473611,"Geografia: Árvore, 12m.","BRA:UNESPSJRP:SJRP:0000031135",NA,"Handroanthus vellosoi (Toledo) Mattos"
"12",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","51175","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","K.A.Souza","2008-08-28T00:00:00.000+0000",NA,"240",NA,"N.L. Abreu; L.C.Pinheiro; P.C.C.Ribeiro",2008,7,12,"Brazil","Minas Gerais","Rio Preto","Serra Negra, Região do Burro de Ouro, crista da Serra.",0,0,"Arvoreta ca. 1,70 m, em campo rupestre. Cálice marom, corola amarela com tricomas alvos.","BRA:UFJF:CESJ:0000051175",NA,"Handroanthus vellosoi (Toledo) Mattos"
"13",NA,"MBML","MBML-HERBARIO","37592","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","R.F. Almeida/20-01-2010",NA,NA,"5392",NA,"A. P. Fontana; L.Kollmann & E.G.Amorim, Tedesco",2008,7,16,"Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Mata próximo ao Mirante. Floresta Ombrófila Densa Altomontana com Inselbergues.",-41.083611,-20.516111,"Arbusto 3m. Flores amarelas.","BRA:MBML:MBML-HERBARIO:0000037592",NA,"Handroanthus vellosoi (Toledo) Mattos"
"15",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","51877","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","K.A.Souza","2009-09-15T00:00:00.000+0000",NA,"412",NA,"C.N. Matozinhos; J. Miloski; J.H.C. Ribeiro; S.M. Dutra; N.L. Abreu",2008,8,30,"Brazil","Minas Gerais","Rio Preto","Serra Negra, Trilha para cachoeira do Marciano..",0,0,"Arvoreta em campo rupestre. flores com sépalas castanhas e flores amarelas.","BRA:UFJF:CESJ:0000051877",NA,"Handroanthus vellosoi (Toledo) Mattos"
"16",NA,"UFU","HUFU","52596","Tabebuia vellosoi Toledo",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"Toledo",NA,NA,NA,"s.n.",NA,"Sampaio, D.S.; Lobo, G.A. & Mendes-Rodrigues, C.",2008,9,13,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo à estátua do Juquinha.",0,0,"Flores amarelas.","BRA:UFU:HUFU:0000052596",NA,"Tabebuia vellosoi Toledo"
"17",NA,"UFV","VIC","29434","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","Araújo, R.S. de","2008-02-12T00:00:00.000+0000",NA,"s.n.",NA,"Araújo, R.S. de",2007,1,15,"Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Serrinha. Campo Rupestre.",0,0,"Arvoreta com c.a. de 2,0 metros de altura; cálice viloso, flores amarelas.","BRA:UFV:VIC:0000029434",NA,"Handroanthus vellosoi (Toledo) Mattos"
"18",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11996","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","E. Franco","2007-09-08T00:00:00.000+0000",NA,"24",NA,"E. Franco",2007,9,8,"Brazil","Mg","Uberaba","Coletado na localidade de Almeida Campos, em cerrado.",NA,NA,NA,"BRA:JBP:HPL:0000011996",NA,"Handroanthus vellosoi (Toledo) Mattos"
"19",NA,"UFV","VIC","29431","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","Araújo, R.S. de","2007-12-10T00:00:00.000+0000",NA,"119",NA,"Araújo, R.S. de; et al.",2007,9,4,"Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha do Sertão. Campo Rupestre.",0,0,"Arbórea com cerca de 2,0 metros de altura; folíolos serreados; inflorescência congesta, cálice densamente piloso, flores amarelo ouro.","BRA:UFV:VIC:0000029431",NA,"Handroanthus vellosoi (Toledo) Mattos"
"20",NA,"MBML","MBML-HERBARIO","33255","Handroanthus vellosoi (Toledo) Mattos",NA,"Bignoniaceae","Handroanthus","vellosoi",NA,"(Toledo) Mattos","R.F. Almeida/20-01-2010",NA,NA,"1354",NA,"M. Simonelli; R. Brito, L. F. Magnago",2007,11,25,"Brazil","Espírito Santo","São Roque do Canaã","São Francisco",-40.732056,-19.331028,"4m de alt., flores amarelas, próximo a estrada","BRA:MBML:MBML-HERBARIO:0000033255",NA,"Handroanthus vellosoi (Toledo) Mattos"
