"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFRB","HURB","17131","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith",NA,NA,NA,NA,NA,"Almeida, T.",2016,3,22,"Brazil","Bahia","Salvador","Ipitanga; APA Rio Joanes",NA,NA,"P110 A1","BRA:UFRB:HURB:0000017131",NA,"Tabebuia elliptica (DC.) Sandwith"
"2",NA,"UFRB","HURB","17130","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith",NA,NA,NA,NA,NA,"Almeida, T.",2016,4,18,"Brazil","Bahia","Salvador","Ipitanga; APA Rio Joanes",NA,NA,"P194 A2","BRA:UFRB:HURB:0000017130",NA,"Tabebuia elliptica (DC.) Sandwith"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","125327","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Sousa, TS","2016-08-01T00:00:00.000+0000",NA,"12",NA,"Sousa, TS",2016,8,13,"Brazil","Bahia","Salvador","Parque das Dunas",-38.326667,-12.917778,"Terrícola. Folhas verdes. Arvoreta. Casca pouco rugosa. Forófito de Brassavola tuberculata hook. Datum: WGS-84.&nf;; Mata de restinga","BRA:UFBA:ALCB:0000125327",NA,"Tabebuia elliptica (DC.) Sandwith"
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","38136","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Andrade, RS",NA,NA,"219",NA,"Santos, E; Andrade, RS",2015,3,31,"Brazil","Sergipe","São Cristóvão","Rodovia João Bebe Água",-37.953039,-11.858586,"Árvore. Ca. de 4 m. Sementes aladas.; Mata Atlântica","BRA:UFS:ASE:0000038136",NA,"Tabebuia elliptica (DC.) Sandwith"
"5",NA,"Reserva Natural Vale (CVRD)","CVRD","15302","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Domingos A. Folli","2015-05-22T00:00:00.000+0000",NA,"7367",NA,"Folli, D.A.",2015,5,22,"Brazil","Ba","BELMONTE",NA,NA,NA,"<ll>dwc_commonname:</ll> Ipê mirim","BRA:CVRD:CVRD:0000015302",NA,"Tabebuia elliptica (DC.) Sandwith"
"6",NA,"Universidade Federal de Sergipe, UFS","ASE","36447","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith",NA,NA,NA,"103",NA,"Figueiredo, MA; Farias, MCV",2015,10,9,"Brazil","Sergipe","Brejo Grande","Brejo dos Negros",-36.2907,-10.2758,"Trepadeira. Flores rosas. Frutos imaturos verdes.; Restinga","BRA:UFS:ASE:0000036447",NA,"Tabebuia elliptica (DC.) Sandwith"
"7",NA,"Universidade Federal de Sergipe, UFS","ASE","33822","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Silva, ACC","2015-05-12T00:00:00.000+0000",NA,"625",NA,"Pimenta, KM",2014,1,20,"Brazil","Sergipe","Lagarto","Solo úmido, argiloso. Muita matéria orgânica. Afloramento rochoso, vegetação arbórea extrato médio.",-37.65,-10.918056,"Árvore, com aproximadamente 9,5 metros, casca externa cinza rosado e interna grossa e de cor amarelada. Número do conglomerado:139, coordenadas do ponto central: E(0631111m) N(8785970m), número da subunidade: 01, número da subparcela:","BRA:UFS:ASE:0000033822",NA,"Tabebuia elliptica (DC.) Sandwith"
"8",NA,"IMA","MAC","61744","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith",NA,NA,NA,"403",NA,"G.M.A.Matos; M.F.S.Gemano; J.P.Santana; B.D.Silva",2014,3,11,"Brazil","Sergipe","Itaporanga D'Ajuda","Borda da mata.",-37.321111,-10.889722,"Árvore. Frutos imaturos verdes.; Cerrado.","BRA:IMA:MAC:0000061744",NA,"Tabebuia elliptica (DC.) Sandwith"
"9",NA,"Universidade Federal de Sergipe, UFS","ASE","33090","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Barbosa, P","2015-02-13T00:00:00.000+0000",NA,"3",NA,"Almeida, ES",2014,3,7,"Brazil","Sergipe","Japaratuba",NA,-36.94,-10.593333,"Árvore, cor da casca externa cinza, fina e lisa. N° do conglomerado: 91, Coordenadas UTM do Ponto Central: E(0729749 m) e N(8825261 m), Número da Subunidade: 2, N° da Subparcela: 4, Coleta: 03 - F6.","BRA:UFS:ASE:0000033090",NA,"Tabebuia elliptica (DC.) Sandwith"
"10",NA,"Universidade Federal de Sergipe, UFS","ASE","31906","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith",NA,NA,NA,"403",NA,"Matos, GMA; Gemano, MFS; Santana, JP; Silva, BD",2014,3,11,"Brazil","Sergipe","Itaporanga d'Ajuda","Borda da mata",-37.19164,-10.5323,"Árvore. Frutos imaturos verdes.; Cerrado","BRA:UFS:ASE:0000031906",NA,"Tabebuia elliptica (DC.) Sandwith"
"11",NA,"Universidade Federal de Sergipe, UFS","ASE","33893","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Silva, ACC","2015-05-12T00:00:00.000+0000",NA,"A323",NA,"Gonçalves, FB",2014,8,21,"Brazil","Sergipe","Gararu","Solo arenoso, raso e pedregoso, rico em matéria orgânica, vegetação arbórea em estágio pioneiro/inicial",-37.083056,-9.9675,"Arbusto de base reta. Casca externa cinza, fina, rugosa e esfoliante; casca interna amarelo. Coordenadas UTM: E (720336m) N (8895018m). Nº do conglomerado: 37, Nº da subunidade: 1, Nº da subparcela: 10, Nº da árvore: 05R - F8.","BRA:UFS:ASE:0000033893",NA,"Tabebuia elliptica (DC.) Sandwith"
"12",NA,"Universidade Federal de Sergipe, UFS","ASE","33818","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Silva, ACC","2015-05-11T00:00:00.000+0000",NA,"318",NA,"Gonçalves, FB",2014,8,5,"Brazil","Sergipe","Gararu","Solo raso e pedregoso,vegetação arbórea em estágio médio.",-37.083056,-9.9675,"Árvore, com aproximadamente 8,7 metros, casca extrena marrom e interna grossa e de cor amarelo-caramelo. Número do conglomerado:37, coordenadas do ponto central: E (0720336m) N(8895018m), número da subunidade: 04, número da subparcela","BRA:UFS:ASE:0000033818",NA,"Tabebuia elliptica (DC.) Sandwith"
"13",NA,"Universidade Federal de Sergipe, UFS","ASE","33819","Tabebuia elliptica (DC.) Sandwith","Bignoniaceae","Tabebuia","elliptica","(DC.) Sandwith","Silva, ACC","2015-05-11T00:00:00.000+0000",NA,"1153",NA,"Santos, LAS",2014,8,5,"Brazil","Sergipe","Porto da Folha","Caatinga arbórea.",-37.278056,-9.917222,"Árvore, casca extrena escura e interna grossa e de cor amarela. Número do conglomerado: 33, coordenadas do ponto central: E(680864m) N(8895240m), número da subunidade: 01, número da subparcela: 8, número da árvore: 14-F6.","BRA:UFS:ASE:0000033819",NA,"Tabebuia elliptica (DC.) Sandwith"
