"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments","FID","new_Lat","new_Lon","notes"
"60","2008-01-01T00:00:00.000+0000","VAL","VAL","159546-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith",NA,NA,NA,NA,"R.Wasum",2000,12,10,"brazil",NA,NA,"Sao Francisco de Paula - Linha Sao Paulo",NA,NA,"ex dupla Herbarium HUCS-17333. interior da mata",NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"61","2008-05-27T22:02:00.000+0000","MO","MO","3406188","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith","2001-01-01T00:00:00.000+0000",NA,"Wasum 822",NA,"Ronaldo Wasum",2000,NA,NA,"brazil","rio grande do sul",NA,"Mun. São Francisco de Paula-Linha São Paulo interior da mata.",NA,NA,NA,"urn:catalog:MO:Tropicos:3406188","http://www.tropicos.org/Specimen/3406188","Citharexylum solanaceum Cham.",NA,NA,NA,-29.78635099,-29.78635099,"centroide estado"
"62",NA,"FUVATES","HVAT","3640","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. Smith","1999-04-01T00:00:00.000+0000",NA,"134",NA,"A. Kegler",1999,1,25,"brazil","rio grande do sul","flores da cunha","Nova Brasília",0,0,"Duplicata do registro HHUCS 12920; Orla de capoeira.","BRA:FUVATES:HVAT:0000003640",NA,"Citharexylum solanaceum Cham.",NA,NA,247,-29.031062,-51.221608,"centroide mpo (0)"
"63",NA,"FUVATES","HVAT","3636","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. Smith","2000-05-01T00:00:00.000+0000",NA,"338",NA,"A. Kegler",1999,6,8,"brazil","rio grande do sul","caxias do sul","Loreto",0,0,"Duplicata do registro HHUCS 14913; na mata.","BRA:FUVATES:HVAT:0000003636",NA,"Citharexylum solanaceum Cham.",NA,NA,235,-29.102391,-51.024681,"centroide mpo (0)"
"64",NA,"MA","MA","693933-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"341",NA,"R. Wasum",1999,11,12,"brazil",NA,NA,"RS- Mun. de Sao Francisco de Paula- RS 235",NA,NA,"árvore em beira da estrada",NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"65",NA,"NY","NY","564148","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. F. Smith","2000-02-01T00:00:00.000+0000",NA,"341",NA,"R. A. Wasum",1999,12,11,"brazil","rio grande do sul",NA,"RS 235",-50.6594,-29.36,NA,"62716a9b-f865-43d6-ada6-c80a0dd52879",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-29.36,-50.6594,"original coordinates"
"66","2008-01-01T00:00:00.000+0000","VAL","VAL","159460-1","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith",NA,NA,NA,NA,"R. Wasum",1999,12,11,"brazil",NA,NA,"Sao Francisco de Paula - RS 235",-50.65,-29.35,"ex dupla Herbarium HUCS-14577. árvore em beira da estrada",NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-29.35,-50.65,"original coordinates"
"67","2008-05-27T22:02:00.000+0000","MO","MO","3406270","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith","2000-01-01T00:00:00.000+0000",NA,"Wasum 341",NA,"Ronaldo Wasum",1999,NA,NA,"brazil","rio grande do sul",NA,"Mun. de São Francisco de Paula -.",-50.65944,-29.36,NA,"urn:catalog:MO:Tropicos:3406270","http://www.tropicos.org/Specimen/3406270","Citharexylum solanaceum Cham.",NA,NA,NA,-29.36,-50.65944,"original coordinates"
"68",NA,"MBM","MBM","220717","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"2316",NA,"Ribas, OS; Cordeiro, J; Barbosa, E",1998,1,17,"brazil","parana","ponta grossa","Mato Queimado",0,0,NA,"BRA:MBM:MBM:0000220717",NA,"Citharexylum solanaceum Cham.",NA,NA,912,-25.14133,-50.080932,"centroide mpo (0)"
"69",NA,"Universidade Estadual de Londrina, UEL","FUEL","15037","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Carvalho, PER","1998-01-05T00:00:00.000+0000",NA,"138",NA,"Carpanezzi, AA; Soares, A",1998,1,5,"brazil","parana","quatro barras","300m antes da guarita da Britabras",0,0,"Árvore pequena, na borda de capoeira. As folhas lembram espécies arbóreas de solanum; com frutos verdes e maduros. Assim que tornam-se maduros (levemente avermelhados), os frutos caem; Solo bem drenado","BRA:UEL:FUEL:0000015037",NA,"Citharexylum solanaceum Cham.",NA,NA,890,-25.369279,-48.994742,"centroide mpo (0)"
"70",NA,"MBM","MBM","233003","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Silva, SM",NA,NA,"s.n.",NA,"Silva, SM",1998,2,18,"brazil","parana","fenix","Parque Estadual de Vila Rica do Espírito Santo",0,0,NA,"BRA:MBM:MBM:0000233003",NA,"Citharexylum solanaceum Cham.",NA,NA,1069,-23.901598,-52.028715,"centroide mpo (0)"
"71",NA,"UFPR","UPCB","33176","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Silva, S.M.","1998-02-01T00:00:00.000+0000",NA,NA,NA,"Silva, S.M.",1998,2,18,"brazil","parana","fenix","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Árvore com 15m, frutos vermelhos, em local brejoso..","BRA:UFPR:UPCB:0000033176",NA,"Citharexylum solanaceum Cham.",NA,NA,1069,-23.901598,-23.901598,"centroide mpo"
"72",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","36980","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"2599",NA,"Silva, J.M.",1998,11,10,"brazil","parana","tunas do parana","Ouro Fino.",NA,NA,"árvore, flor alva, 5m altura","BRA:UFSC:FLOR:0000036980",NA,"Citharexylum solanaceum Cham.",NA,NA,932,-24.952417,-24.952417,"centroide mpo"
"73",NA,"MBM","MBM","232651","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"227",NA,"Maschio, W",1998,11,30,"brazil","parana","colombo","Colônia Faria",0,0,NA,"BRA:MBM:MBM:0000232651",NA,"Citharexylum solanaceum Cham.",NA,NA,895,-25.306242,-49.187997,"centroide mpo (0)"
"74",NA,"Universidade Federal do Paraná, UFPR","EFC","7132","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.",NA,NA,"679",NA,"Tiepolo, G.; Svolenski, A.C.",1997,1,12,"brazil","parana","rio branco do sul","Caverna de Caximba",NA,NA,"Árvore em capoeira, com frutos imaturos verdes.","BRA:UFPR:EFC:0000007132",NA,"Citharexylum solanaceum Cham.",NA,NA,921,-25.077069,-25.077069,"centroide mpo"
"75",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA088775","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","1998-07-01T00:00:00.000+0000",NA,"227",NA,"Maschio, W.",1997,10,26,"brazil","parana","colombo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA088775",NA,"Citharexylum solanaceum Cham.",NA,NA,895,-25.306242,-25.306242,"centroide mpo"
"76",NA,"MBM","MBM","216356","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"8318",NA,"Sobral, M; et al.",1996,1,NA,"brazil","rio grande do sul","dois irmaos","Dois Irmãos, arredores",0,0,NA,"BRA:MBM:MBM:0000216356",NA,"Citharexylum solanaceum Cham.",NA,NA,123,-29.598914,-51.090416,"centroide mpo (0)"
"77",NA,"Universidade Regional de Blumenau, FURB","FURB","1326","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M","1996-02-01T00:00:00.000+0000",NA,NA,NA,"Sobral, M.",1996,2,1,"brazil","rio grande do sul","nova petropolis","Estrada Porto Alegre.",NA,NA,NA,"BRA:FURB:FURB:0000001326",NA,"Citharexylum solanaceum Cham.",NA,NA,185,-29.372168,-29.372168,"centroide mpo"
"78",NA,"UEFS","HUEFS","119166","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"2038",NA,"Silva, F.C.",1996,10,30,"brazil","parana","california","Arredores de Califórnia.",NA,NA,NA,"BRA:UEFS:HUEFS:0000119166",NA,"Citharexylum solanaceum Cham.",NA,NA,1124,-23.668452,-23.668452,"centroide mpo"
"79",NA,"IF","SPSF","40370","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","A.O.S.Vieira","2004-12-30T00:00:00.000+0000",NA,"2038",NA,"F.Chagas Silva & L.H.Soares e Silva & E.Rolston",1996,10,30,"brazil","parana","california","arredores",NA,NA,"COLETA: Árvore 6m, botões florais verdes; flores brancas, odoríferas.;","BRA:IF:SPSF:0000040370",NA,"Citharexylum solanaceum Cham.",NA,NA,1124,-23.668452,-23.668452,"centroide mpo"
"80",NA,"MBM","MBM","203849","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Kozera, C",NA,NA,"346",NA,"Kozera, C; et al.",1996,11,8,"brazil","parana","curitiba","Parque Barigui",0,0,NA,"BRA:MBM:MBM:0000203849",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
"81",NA,"MBM","MBM","43185","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, HN",NA,NA,"3756",NA,"Hatschbach, G",1996,11,26,"brazil","parana","contenda","Catanduvas",0,0,NA,"BRA:MBM:MBM:0000043185",NA,"Citharexylum solanaceum Cham.",NA,NA,849,-25.719358,-49.52614,"centroide mpo (0)"
"82",NA,"Universidade Federal do Paraná, UFPR","EFC","6989","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.",NA,NA,"299",NA,"Svolenski, A.C.; Tiepolo, G.",1996,11,15,"brazil","parana","rio branco do sul","Caverna de Caximba",NA,NA,"Árvore de 5 metros de altura, localizada em capoeira, limite com pastagem, coletada com flores (brancas e perfumadas).","BRA:UFPR:EFC:0000006989",NA,"Citharexylum solanaceum Cham.",NA,NA,921,-25.077069,-25.077069,"centroide mpo"
"83",NA,"UFRGS","ICN","176834","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Lopes, WP; Silva, AF",NA,NA,"201",NA,"Lopes, WP; Scudeller, VV",1996,12,12,"brazil","minas gerais","marlieria","Parque estadual do Rio Doce.",0,0,"Doação VIC 28100; Árvore, 6,5 m alt., cálice verde, corola branca, botões florais com lobos alaranjados, tubo verde.; A beira da estrada do restaurante.","BRA:UFRGS:ICN:0000176834",NA,"Citharexylum solanaceum Cham.",NA,NA,2501,-19.705577,-42.614779,"centroide mpo (0)"
"84",NA,"Universidade Estadual de Londrina, UEL","FUEL","19915","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Cotarelli, VM","2007-01-01T00:00:00.000+0000",NA,"5938",NA,"Cervi, AC",1995,8,2,"brazil","parana","morretes","Recanto Mãe Catira, Serra da Graciosa",0,0,"Arvoreta de 3 metros de altura, flores creme","BRA:UEL:FUEL:0000019915",NA,"Citharexylum solanaceum Cham.",NA,NA,872,-25.518545,-48.855729,"centroide mpo (0)"
"85",NA,"UEFS","HUEFS","21898","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"703",NA,"Ribas, O.S.",1994,10,20,"brazil","parana","piraquara",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000021898",NA,"Citharexylum solanaceum Cham.",NA,NA,877,-25.472754,-25.472754,"centroide mpo"
"86",NA,"MBM","MBM","171196","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"726",NA,"Ribas, OS; Cordeiro, J",1994,11,17,"brazil","parana","quatro barras","Quatro Barras",0,0,NA,"BRA:MBM:MBM:0000171196",NA,"Citharexylum solanaceum Cham.",NA,NA,890,-25.369279,-48.994742,"centroide mpo (0)"
"87","2008-05-27T22:02:00.000+0000","MO","MO","3218774","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"Ribas 725",NA,"O.S. Ribas",1994,11,17,"brazil","parana",NA,"Quatro Barras.",NA,NA,NA,"urn:catalog:MO:Tropicos:3218774","http://www.tropicos.org/Specimen/3218774","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"88",NA,"IF","SPSF","19666","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"726",NA,"O.S.Ribas & J.Cordeiro",1994,11,17,"brazil","parana","quatro barras",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000019666",NA,"Citharexylum solanaceum Cham.",NA,NA,890,-25.369279,-25.369279,"centroide mpo"
"89",NA,NA,"Botany","WAG.1189417","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"Ribas OS; Cordeiro J",1994,11,17,"brazil",NA,NA,"Quatro Barras, Paraná.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1189417",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"90",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","9159","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. Lorenzi","1993-01-26T00:00:00.000+0000",NA,"149",NA,"H. Lorenzi",1993,1,26,"brazil","sao paulo","mogi mirim","Coletado no Horto de Mogi Mirim.",NA,NA,NA,"BRA:JBP:HPL:0000009159",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo"
"91",NA,"MBM","MBM","157806","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"1237",NA,"Silva, JM; Budziak, C",1993,3,12,"brazil","parana","curitiba","Alto Boqueirão",0,0,NA,"BRA:MBM:MBM:0000157806",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
"92",NA,"W","Herbarium W","1994-0002539","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. Hatschbach (MBM) 1993",NA,NA,NA,NA,"Silva,J.M.",1993,3,12,"brazil",NA,NA,"Alto Boqueirão (mun. Curitiba) Paraná",-49.27306,-25.42778,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.42778,-49.27306,"original coordinates"
"93",NA,"NY","NY","564159","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. G. Hatschbach","1993-01-01T00:00:00.000+0000",NA,"1237",NA,"J. M. Silva",1993,3,12,"brazil","parana",NA,"Alto Boqueirao",-49.2736972819373,-25.4319824288048,NA,"989589ea-7cbd-4ca7-9289-8fad622417f5",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.4319824288048,-49.2736972819373,"original coordinates"
"94",NA,"IF","SPSF","16724","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"1237",NA,"J.M.Silva",1993,3,12,"brazil","parana","curitiba","Alto Boqueirao",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000016724",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-25.478163,"centroide mpo"
"95","2008-05-27T22:02:00.000+0000","MO","MO","2886920","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. Hatschbach","1993-01-01T00:00:00.000+0000",NA,"Silva 1237",NA,"J.M. Silva",1993,NA,NA,"brazil","parana",NA,"Alto Boquirão (mun. Curitiba)",NA,NA,NA,"urn:catalog:MO:Tropicos:2886920","http://www.tropicos.org/Specimen/2886920","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"96","2010-10-14T09:52:00.000+0000","MO","MO","2886772","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","R.Liesner (MO)","2010-01-01T00:00:00.000+0000",NA,"Braga 379",NA,"M.M.N. Braga",1991,11,18,"brazil",NA,NA,"Habitat: Mata. Arvore 5 m de altura. Faz. Cerca Grade, Matozinhos MG.",NA,NA,NA,"urn:catalog:MO:Tropicos:2886772","http://www.tropicos.org/Specimen/2886772","Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"97",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","26884","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Jarenkow, J.A.","1995-01-01T00:00:00.000+0000",NA,"1653",NA,"Jarenkow, J.A.",1990,3,25,"brazil","rio grande do sul","torres","Morro da Bela Vista.",NA,NA,"arvoreta, flor laranja-avermelhado, 3m altura","BRA:UFSC:FLOR:0000026884",NA,"Citharexylum solanaceum Cham.",NA,NA,194,-29.327838,-29.327838,"centroide mpo"
"98",NA,"UEM","HUEM","5230","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Guimarães, O.","1995-08-01T00:00:00.000+0000",NA,"09",NA,"Dunaiski Jr, A.",1990,11,30,"brazil","parana","curitiba","Ahú",0,0,"Árvore com cerca de 5 m. de altura; flores brancas muito aromáticas","BRA:UEM:HUEM:0000005230",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
"99",NA,"UFPR","UPCB","24855","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Guimarães, O.A.","1995-08-01T00:00:00.000+0000",NA,"9",NA,"Dunaiski Jr., A.",1990,11,30,"brazil","parana","curitiba","Ahú",NA,NA,"Árvore, 5m, flor branca muito aromática..","BRA:UFPR:UPCB:0000024855",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-25.478163,"centroide mpo"
"100",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","39473","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"33",NA,"Queiroz, M.H. de",1989,3,9,"brazil","santa catarina","florianopolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.",NA,NA,"arbusto, flor com, 2m altura. Tombo original: 31876a.","BRA:UFSC:FLOR:0000039473",NA,"Citharexylum solanaceum Cham.",NA,NA,517,-27.585684,-27.585684,"centroide mpo"
"101",NA,"UEFS","HUEFS","14029","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","V.A.Thode","2013-04-01T00:00:00.000+0000",NA,"53654",NA,"Hatschbach, G.",1989,12,5,"brazil","parana","general carneiro",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000014029",NA,"Citharexylum solanaceum Cham.",NA,NA,766,-26.471993,-26.471993,"centroide mpo"
"102",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","70487","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"s.n.",NA,"Krieger, L",1988,4,30,"brazil","minas gerais",NA,"Serra do Caparaó.",0,0,NA,"BRA:UFMG:BHCB:0000070487",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-18.45539008,-44.67333254,"centroide estado (0)"
"103",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","22447","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Sobral","1997-01-20T00:00:00.000+0000",NA,"CESJs.n.",NA,"L. Krieger; et al.",1988,4,30,"brazil","minas gerais","serra do caparao",NA,0,0,"Árvore,ca. 6m. alt.,na mata,cachos de frutos pendentes,de cor vermelha,contendo duas sementes.Duplicatas:MBM,BHCB","BRA:UFJF:CESJ:0000022447",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo (0)"
"104",NA,"MBM","MBM","263597","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M",NA,NA,"129",NA,"Krieger, L; et al.",1988,4,30,"brazil","minas gerais",NA,"Serra do Caparaó",0,0,NA,"BRA:MBM:MBM:0000263597",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-18.45539008,-44.67333254,"centroide estado (0)"
"105",NA,"MBM","MBM","126713","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, SF",NA,NA,"4932",NA,"Rossato, M",1988,11,16,"brazil","rio grande do sul","nova prata","Nova Prata, Horto Florestal",0,0,NA,"BRA:MBM:MBM:0000126713",NA,"Citharexylum solanaceum Cham.",NA,NA,287,-28.760492,-51.608008,"centroide mpo (0)"
"106",NA,"NY","NY","564160","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. F. Smith","1989-01-01T00:00:00.000+0000",NA,"s.n.",NA,"M. Rossato",1988,11,16,"brazil","rio grande do sul",NA,"Nova Prata - Horto Florestal",-51.6107826493786,-28.7881134088548,NA,"a8ed4b9a-b9e7-4f3d-be0c-8804f98ec574",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-28.7881134088548,-51.6107826493786,"original coordinates"
"107","2008-05-27T22:02:00.000+0000","MO","MO","3406294","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stephen F. Smith","1989-01-01T00:00:00.000+0000",NA,"Rossato 4932",NA,"M. Rossato",1988,NA,NA,"brazil","rio grande do sul",NA,"Nova Prata - Horto Florestal.",NA,NA,NA,"urn:catalog:MO:Tropicos:3406294","http://www.tropicos.org/Specimen/3406294","Citharexylum solanaceum Cham.",NA,NA,NA,-29.78635099,-29.78635099,"centroide estado"
"108",NA,"HUCP",NA,"18914","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Selusniaki, M",NA,NA,"005",NA,"Carneiro, B",1987,11,10,"brazil","parana",NA,"Campina do Siqueira",0,0,NA,"18770",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-51.61693027,"centroide estado (0)"
"109","2007-03-08T08:56:52.000+0000","JBRJ","RB","RB00445401","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"L.C.T Schimmelpleng",1986,11,17,"brazil","parana","curitiba","Capão do Centro Politécnico. .",NA,NA,"Árvore + - 8m, flores brancas, aromáticas, folhas pilosas","urn:catalog:JBRJ:RB:445401",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-25.478163,"centroide mpo"
"110","2008-05-27T22:02:00.000+0000","MO","MO","2889135","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. Hatschbach 12/","1986-01-01T00:00:00.000+0000",NA,"Hatschbach 50818",NA,"Gert G. Hatschbach",1986,11,26,"brazil","parana",NA,"Col. João XXIII (mun. Bocaiuva do Sul)",NA,NA,NA,"urn:catalog:MO:Tropicos:2889135","http://www.tropicos.org/Specimen/2889135","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"111",NA,"Universidade Estadual de Londrina, UEL","FUEL","8670","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"s.n.",NA,"Schimmelpfeng, LCT",1986,11,17,"brazil","parana","curitiba","Capão do Centro Politécnico",0,0,"Árvore. 8m. Flores brancas aromáticas. Folhas pilosas.","BRA:UEL:FUEL:0000008670",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
"112",NA,"Universidade Estadual de Londrina, UEL","FUEL","7220","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G","1986-12-01T00:00:00.000+0000",NA,"50818",NA,"Hatschbach, G; Cordeiro, J",1986,11,26,"brazil","parana","bocaiuva do sul","Col. João XXIII",0,0,"Árvore. 6m. Flores alvas e odoríferas.; Mata transição pluvial-araucarieto.","BRA:UEL:FUEL:0000007220",NA,"Citharexylum solanaceum Cham.",NA,NA,917,-25.115966,-48.936148,"centroide mpo (0)"
"113",NA,"WU","Herbarium WU","8308","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. Hatschbach (MBM) 1986",NA,NA,NA,NA,"Hatschbach,G. & Cordeiro,J. 50818",1986,11,26,"brazil",NA,NA,"Mun. Bocaiuva do Sul. Col. João XXIII.",NA,NA,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"114",NA,"NY","NY","564147","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","L. Acra",NA,NA,"547",NA,"A. BidÃ¡",1984,11,15,"brazil","parana",NA,"Santa MÃ´nica Clube de Campo",-49.2247932078273,-25.2957807328695,NA,"1d1e55a9-5e68-4471-a6af-24b72127b8dd",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.2957807328695,-49.2247932078273,"original coordinates"
"115",NA,"UFRGS","ICN","063242","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Stehmann, JR",NA,NA,"329",NA,"Stehmann, JR",1984,11,NA,"brazil","rio grande do sul","esmeralda","Estação Ecológica Aracuri - Em beira de riacho, interior da mata",0,0,"Árvore","BRA:UFRGS:ICN:0000063242",NA,"Citharexylum solanaceum Cham.",NA,NA,416,-28.037188,-51.170213,"centroide mpo (0)"
"116",NA,"MBM","MBM","96271","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"48577",NA,"Hatschbach, G",1984,11,26,"brazil","parana","curitiba","Bacacheri",0,0,NA,"BRA:MBM:MBM:0000096271",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
