"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UESC","UESC","20197","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"6","Magalhães, J.C.,",2014,8,30,"Brazil","Bahia","Itacaré",NA,NA,NA,"Mata Higrófila.; Árvore ca. de 12m de altura.","BRA:UESC:UESC:0000020197",NA,"Parinari alvimii Prance"
"2",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11215","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","H. Lorenzi","2009-02-08T00:00:00.000+0000",NA,"6615","H. Lorenzi",2009,2,8,"Brazil","Ba","Ilhéus","Coletada na estrada para Una-BA em Ramal, a 2,1 km da estrada, em mata de Restinga.",NA,NA,NA,"BRA:JBP:HPL:0000011215",NA,"Parinari alvimii Prance"
"3",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","126242","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"5462","Jardim, J. G.",2009,2,7,"Brazil","Bahia","Uruçuca","Parque Estadual Serra do Condurú, ca. 8km de Serra Grande seguindo o ramal para a Tibina.",NA,NA,NA,"BRA:CEPLAC:CEPEC:0000126242",NA,"Parinari alvimii Prance"
"4",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","11681","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","H. Lorenzi","2007-06-30T00:00:00.000+0000",NA,"6320","H. Lorenzi",2007,6,30,"Brazil","Ba","Ilhéus","Coletado próximo a praia de Lençóis, a cerca de 1,5 km da rodovia BA 001 (linha verde); área de restinga arbórea.",NA,NA,NA,"BRA:JBP:HPL:0000011681",NA,"Parinari alvimii Prance"
"5",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123576","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"137","Piotto, D.",2007,6,5,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123576",NA,"Parinari alvimii Prance"
"6","2014-07-08T03:50:09.000+0000","JBRJ","RB","RB00426241","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"566","Regina Sambuichi",2006,5,11,"Brazil","Bahia","Itacaré","Trilha da Fazenda Boa Paz .",-39.036389,-14.335278,"Árvore","urn:catalog:JBRJ:RB:426241",NA,"Parinari alvimii Prance"
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","122609","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"CEPEC","Martini, A.",2004,4,NA,"Brazil","Bahia","Uruçuca","Estrada de Itacaré para Ubaitaba. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Fazenda Capitão.",-39.115,-14.499722,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000122609",NA,"Parinari alvimii Prance"
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","056994","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Gomes-Silva, F","2017-08-31T00:00:00.000+0000",NA,"9591","Guedes, ML; Loureiro, DM; Alves, L. de J.; Santana, DL",2001,6,23,"Brazil","Bahia","Ilhéus","Litoral Sul, Assentamento Bom Gosto",-39.123611,-14.696389,"de ca. 10 m. Folhas coriáceas, discolores, com a face abaxial com tomentos ferrugíneos.; Estádio Secundário.","BRA:UFBA:ALCB:0000056994",NA,"Parinari alvimii Prance"
"10",NA,"UESC","UESC","10010","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"357","Sambuichi, R.",2001,8,6,"Brazil","Bahia","Ilhéus",NA,-39.154444,-14.723333,"Cabruca.; Árvore, DAP 78,0.; indivíduo 920.","BRA:UESC:UESC:0000010010",NA,"Parinari alvimii Prance"
"11",NA,"Universidade Federal da Bahia (UFBA)","ALCB","88011","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Jardim, J","2001-10-01T00:00:00.000+0000",NA,"686","Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, J; Santos, JA",2001,9,28,"Brazil","Bahia","Una","Litoral Sul, Reserva Biológica de Una Trilha do Rio Marium",-39.0675,-15.167778,"individuo nº456. Material estéril.; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.","BRA:UFBA:ALCB:0000088011",NA,"Parinari alvimii Prance"
