"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"PACA-AGP","117934","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Lippert, A. P. U.","",NA,"",NA,"Lippert, A. P. U.",2016,2,16,"brazil","Rio Grande do Sul","Campo Bom","",-51.011667,-29.672222,"Habitat: interior florestal","Hirtella hebeclada Moric.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"ESA","ESA128340","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Ivanauskas, N.M. & Souza, V.C.","2013-03-27",NA,"811",NA,"Cabral, F.N.",2013,3,27,"brazil","São Paulo","Tapiraí","Trilha Dezembro entre UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa na margem do Rio Dezembro.",-48.44965,-25.07849,"","Hirtella hebeclada Moric.",NA,"original coordinates outside municipality original in tapirai falls in guaraquecaba","GBIF"
"3",NA,NA,"ESA","ESA123663","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Ivanauskas, N.M.","2013-04-30",NA,"1051",NA,"Colletta, G.D. ; Souza, V.C.",2013,4,30,"brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria.",-47.619531,-24.008322,"","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"4",NA,NA,"ESA","ESA123896","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Souza, V.C.","2013-01-01",NA,"34997",NA,"Souza, V.C. ; Flores, T.B.",2013,4,30,"brazil","São Paulo","Tapiraí","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.",-47.619531,-24.008322,"","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"5",NA,NA,"SORO","5740","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","I. Koch","2013-11-02",NA,"11",NA,"Ferreira, L.C.; Koch, I.",2013,11,2,"brazil","São Paulo","Sorocaba","Fazenda Jequitibá.",-47.446646,-23.464393,"Árvore, ca. 7m de altura.","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"ESA","ESA116877","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Souza, V.C.","2012-01-01",NA,"34359",NA,"Souza, V.C.",2012,1,NA,"brazil","São Paulo","Miracatu","",-47.394869,-24.194935,"","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"7",NA,NA,"HRCB","58459","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Biral, L.","2012-07-01",NA,"9428",NA,"Lombardi",2012,7,14,"brazil","Bahia","Palmeiras","Rodovia BR-242, Conceição de Baixo a Bom Jardim, margem do Rio Preto",-41.565111,-12.495361,"Prensado em álcool, amostra em sílica. Árvore ca. 6 m, ramos amarelo-dourados, folhas cartáceas, brácteas e ramos das inflorescências arroxeados, hipânto e cálice arroxeados, internamente brancos, est","Hirtella hebeclada Moric.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"UESC","21498","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","","",NA,"",NA,"Rocha-Santos, L.",2010,6,NA,"brazil","Bahia","Ituberá","",-39.228889,-16.840278,"Trecho bem conservado e outros estágios médios de regeneração.; Árvore de 16cm de DAP e 10m de altura. Presente em área de floresta madura.; (N° T2, 135m, 108)","Hirtella hebeclada Moric.",NA,"original coordinates outside municipality original in itubera falls in porto seguro","GBIF"
"9",NA,NA,"UPCB","65538","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Meyer, F.S.","2009-02-01",NA,"893",NA,"Meyer, F.S.",2009,2,7,"brazil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.",-49.378611,-26.250556,"Arvoreta ca. 7 m alt, coletada em matinha secundária, na região de Floresta Ombrófila Densa Montana. Flores perfumadas, com pétalas brancas e estames com filetes roxos..","Hirtella hebeclada Moric.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"PACA-AGP","103859","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","D. Bauer","",NA,"",NA,"D. Bauer",2008,1,23,"brazil","Rio Grande do Sul","Campo Bom","interior",-51.048821,-29.672278,"mata próx. ao lixão de Sapiranga Habitat: mata de encosta","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"11",NA,NA,"HPL","10858","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","R. Tsuji","2008-02-04",NA,"2725",NA,"R. Tsuji",2008,2,4,"brazil","Goiás","Teresina de Goiás","Estrada para a Cachoeira saindo de Teresina sentido Alto Paraiso-GO.",-47.237536,-13.682488,"","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"12",NA,NA,"","19040-A","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Bonaldi, R","",NA,"353",NA,"Bonaldi, R",2008,3,31,"brazil","Paraná","","Tinguaçu",NA,NA,"","Hirtella hebeclada Moric.",NA,NA,"GBIF"
"13",NA,NA,"HPL","7322","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","R. Tsuji","2007-02-02",NA,"1631",NA,"R. Tsuji",2007,2,2,"brazil","Minas Gerais","Carangola","Coletado na estrada para Espera Feliz - em área de mata ciliar, ca. 4km de Carangola.",-42.088972,-20.703232,"","Hirtella hebeclada Moric.",NA,"centroide mpo OK","GBIF"
"14",NA,NA,"MBML-HERBARIO","28192","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","R.Asprino/10-06-2015","",NA,"33",NA,"R. C. Britto",2006,2,17,"brazil","Espírito Santo","Santa Teresa","Penha, propriedade do Tabajara",-40.5625,-19.951667,"Arvore com 13m de altura, botões verdes, flores com pétalas brancas, sépalas verdes e estames violáceos.","Hirtella hebeclada Moric.",NA,"original coordinates OK","GBIF"
"15",NA,NA,"UPCB","74575","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","Meyer, F.S.","2010-05-01",NA,"162",NA,"Meyer, F.S.",2006,2,2,"brazil","Santa Catarina","São Bento do Sul","CEPA Rugendas, arredores, Rio Pilarzinho.",-49.378611,-26.250556,"Arvoreta 5m, coeltada na borda de mata secundária, FOD Montana..","Hirtella hebeclada Moric.",NA,"original coordinates OK","GBIF"
"16",NA,NA,"MBML-HERBARIO","26044","Hirtella hebeclada Moric.",NA,"Chrysobalanaceae","Hirtella","hebeclada",NA,"Moric.","F.Z. Saiter/26-IV-2013","",NA,"1866",NA,"V. Demuner; et al",2006,2,16,"brazil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete",-40.470639,-20.058611,"Árvore 12m, fuste 7m, DAP 30cm, botões florais cálice verde, corola branca, estames vinho. Interior de mata em regeneração.","Hirtella hebeclada Moric.",NA,"original coordinates OK","GBIF"
