"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1","2017-10-15T11:41:17.000+0000","JBRJ","RB","RB01152620","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","A.P. Fontana",NA,NA,"9004",NA,"A.P. Fontana; D.P. Souza",2015,2,12,"Brazil","Ceará","Mauriti","Sitio Santa Luzia, Jazida Catingueira.",-38.621944,-7.29,NA,"urn:catalog:JBRJ:RB:1152620",NA,"Licania tomentosa Fritsch.",NA
"2",NA,"UEFS","HUEFS","221371","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"654",NA,"Rigon, L.G.C.",2015,10,7,"Brazil","Rio de Janeiro","Paty do Alferes","Conglomerado 65-3-4-1.",-43.380278,-22.320556,NA,"BRA:UEFS:HUEFS:0000221371",NA,"Licania tomentosa Fritsch.",NA
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","36494","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","Santana-Júnior, JA","2016-03-16T00:00:00.000+0000",NA,"99",NA,"Andrade, RS; Santos, E; Farias, MCV; Figueiredo, MAM",2015,10,23,"Brazil","Sergipe","Maruim","Mata do Caititu",-37.0955,-10.4354,"Árvore. Ca. de 10 m. Inflorescência com flores cremes. Estames numerosos. Flores passadas marrons.; Mata Atlântica.","BRA:UFS:ASE:0000036494",NA,"Licania tomentosa Fritsch.",NA
"4",NA,"UESB","HUESB","11361","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"2",NA,"Rosivaldo Menezes S. Junior; Leandro Nascimento; Leandro Nascimento",2013,11,19,"Brazil","Bahia","Ilhéus","Universidade Estadual de Santa Cruz, Km16 da rod. Jorge Amado (BR 415, trecho Illhéus-Itabuna). Ao lado da Biblioteca.",-39.166667,-14.8,"Árvore Ca de 8 -15 metros de alt. por 30 - 50 cm de diâmetro. Folhas com a face abaxial verde-claro e coberto com cerosidade esbranquiçada; a adaxial verde-escuro. As inflorescências pequenas tom creme. Fruto quando jovem são verd","BRA:UESB:HUESB:0000011361",NA,"Licania tomentosa Fritsch.",NA
"5",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","48940","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"147",NA,"Xavier Jr, S.R.",2012,10,10,"Brazil","Pará","Belém","Embrapa, Amazônia Oriental, próximo ao Banco do Brasil.",NA,NA,"árvore, flor Presença de frutos verdes ovóides, 4m altura. DAP 18cm, ritidoma cinza com presença de musgo, casca morta avermelhada, casca viva marrom","BRA:UFSC:FLOR:0000048940",NA,"Licania tomentosa Fritsch.",NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","244893","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","Prance, G.T.","2014-06-01T00:00:00.000+0000",NA,"15609",NA,"Pereira-Silva, G da",2010,8,12,"Brazil","Rondônia",NA,"UHE Jirau, Canteiro de obra da UHE Jirau, em frente ao escritório da LEME.",-64.61,-9.257222,NA,"urn:catalog:inpa:herbarium:227583",NA,"Licania tomentosa Fritsch.",NA
"7","2017-10-19T07:12:59.000+0000","JBRJ","RB","RB00825551","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"15609",NA,"G. Pereira-Silva; A.J.B. Santos; G.A. Moreira",2010,8,12,"Brazil","Rondônia","Porto Velho","Canteiro de obra da UHE Jirau, em frente ao escritório da LEMA.",-64.611944,-9.257222,"Árvore com cerca de 40m de altura. Ocasional. Frutos imaturos verdes","urn:catalog:JBRJ:RB:825551",NA,"Licania tomentosa Fritsch.",NA
"8",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","3243","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"15609",NA,"Silva, G.P.; Santos, A. J. B.; Moreira, G. A.",2010,8,12,"Brazil","Rondônia","Porto Velho","Canteiro de obra da Usina Hidroelétrica Jirau, em frente ao escritorio da Leme Consultoria.",-64.611944,-9.257222,"Fruto imaturo verde","BRA:UFMT:CNMT:0000003243",NA,"Licania tomentosa Fritsch.",NA
"9",NA,"NY","NY","1462189","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","M. G. Chagas","2010-11-12T00:00:00.000+0000",NA,"339",NA,"D. M. Cavalcanti Ferreira",2010,11,12,"Brazil","Pernambuco",NA,"RPPN Fazenda Tabatinga. PrÃ³ximo a residÃªncia.",-34.8206,-7.6061,NA,"539368e5-6b1e-4f78-a7bb-c959d6a33c1d",NA,"Licania tomentosa Fritsch.",NA
"10",NA,"Universidade Federal de Sergipe, UFS","ASE","10017","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","Matos, ECA","2007-11-01T00:00:00.000+0000",NA,"78",NA,"Matos, ECA; Nascimento - Júnior, JE; Costa, SM; Calazans, C",2007,10,29,"Brazil","Sergipe","Aracaju","Parque Teófilo Dantas",-37.071667,-10.911111,"árvore. Flores brancas.; árvore. Flores brancas.; Ambiente urbano","BRA:UFS:ASE:0000010017",NA,"Licania tomentosa Fritsch.",NA
