"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UESC","UESC","11417","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"566","Sambuichi, R.",2006,5,11,"Brazil","Bahia","Itacaré",NA,-39.036389,-14.335278,"Floresta higrófila; Árvore.","BRA:UESC:UESC:0000011417",NA,"Parinari alvimii Prance"
"2",NA,"UEFS","HUEFS","64863","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"68529","Hatschbach, G.",1998,10,15,"Brazil","Bahia","Ituberá","Ligação da rodovia entre a BA-001 a Praia Prati-Gi, Rio Pancada Rasa.",NA,NA,"Floresta atlântica.","BRA:UEFS:HUEFS:0000064863",NA,"Parinari alvimii Prance"
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA078649","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Prance, G.T.",NA,NA,"68529","Hatschbach, G. et al.",1998,10,15,"Brazil","Bahia","Ituberá",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA078649",NA,"Parinari alvimii Prance"
"4","2014-07-07T23:09:07.000+0000","JBRJ","RB","RB00070495","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G.T.Prance","2001-01-01T00:00:00.000+0000",NA,"68529","G.Hatschbach; J.M.Silva & L.A.Ferreira",1998,10,15,"Brazil","Bahia","Bahia","Ligação da rodovia entre a BA-001 a Praia Prati-Gi, Rio Pancada Rasa (Mun. Ituberá).",NA,NA,"Árvore, 10m, flor alvacenta.","urn:catalog:JBRJ:RB:70495",NA,"Parinari alvimii Prance"
"5",NA,"MBM","MBM","230507","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Zappi, D",NA,NA,"68529","Hatschbach, G; Silva, JM; Ferreira, LA",1998,10,15,"Brazil","Bahia","Ituberá","Ligação da rodovia entre a Rod. BA-001 a Praia Prati-Gi, Rio Pancada Rasa",0,0,NA,"BRA:MBM:MBM:0000230507",NA,"Parinari alvimii Prance"
"6",NA,"MBM","MBM","216535","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Prance, GT",NA,NA,"4739","Carvalho, AM de; et al.",1994,9,18,"Brazil","Bahia","Ilhéus","Mata da Esperança",0,0,NA,"BRA:MBM:MBM:0000216535",NA,"Parinari alvimii Prance"
"7",NA,"MBML","MBML-HERBARIO","6802","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance/Abril-1994",NA,NA,"274","J. G. Jardim; et al",1993,8,26,"Brazil","Bahia","Una",NA,-39.083333,-15.15,"Árvore com ca. 10m de altura, folhas discolores verde brilhante na face superior alvacento na face inferior.flores cremes, estames alvacentos, nome vulgar: oiti-cumbuca.","BRA:MBML:MBML-HERBARIO:0000006802",NA,"Parinari alvimii Prance"
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","91895","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance",NA,NA,"68529","G. Hatschbach",NA,NA,NA,"Brazil","Bahia","ITUBERÁ","Ligação entre a BA-001 a Praia-Gi, Rio Pancada Rasa.",NA,NA,"Ambiente: Mata Atlântica. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000091895",NA,"Parinari alvimii Prance"
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","58818","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance",NA,NA,"274","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","una","3Km, ramal ao N sede da ESMAI.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000058818",NA,"Parinari alvimii Prance"
"10",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","8806","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","S. A. Mori",NA,"PARATYPE","2305","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Km 2 ao S de Itacaré. Beira mar.",NA,NA,"Ambiente: Mata. Habito: Árvore, 10m X 18cm.","BRA:CEPLAC:CEPEC:0000008806",NA,"Parinari alvimii Prance"
