"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","MN","R-TIPOS","41365C","Licania bahiensis Prance","Chrysobalanaceae","Licania","bahiensis","Prance",NA,NA,"ISOTYPE",736,"Velloso, H.P.",1944,3,21,"Brazil","Bahia","Ilhéus","Repartimento",NA,NA,NA,"BRA:MN:R-TIPOS:000041365C","Licania bahiensis Prance"
"2","MN","R-TIPOS","41365B","Licania bahiensis Prance","Chrysobalanaceae","Licania","bahiensis","Prance",NA,NA,"ISOTYPE",736,"Velloso, H.P.",1944,3,21,"Brazil","Bahia","Ilhéus","Repartimento",NA,NA,NA,"BRA:MN:R-TIPOS:000041365B","Licania bahiensis Prance"
"3","NY","NY","428342","Licania bahiensis Prance","Chrysobalanaceae","Licania","bahiensis","Prance",NA,NA,"ISOTYPE",736,"H. P. Velloso",1944,3,21,"Brazil","Bahia",NA,"Repartimento (Fortuna)",-39.0490868076529,-14.7929067831182,NA,"3e741c77-541f-4f69-83c7-1647e18201fb","Licania bahiensis Prance"
"4","MN","R-TIPOS","41365A","Licania bahiensis Prance","Chrysobalanaceae","Licania","bahiensis","Prance",NA,NA,"ISOTYPE",736,"Velloso, H.P.",1944,3,21,"Brazil","Bahia","Ilhéus","Repartimento",NA,NA,NA,"BRA:MN:R-TIPOS:000041365A","Licania bahiensis Prance"
"5","MN","R-TIPOS","41365D","Licania bahiensis Prance","Chrysobalanaceae","Licania","bahiensis","Prance",NA,NA,"ISOTYPE",736,"Velloso, H.P.",1944,3,21,"Brazil","Bahia","Ilhéus","Repartimento",NA,NA,NA,"BRA:MN:R-TIPOS:000041365D","Licania bahiensis Prance"
"6","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","9175","Licania bahiensis Prance","Chrysobalanaceae","Licania","bahiensis","Prance","G. T. Prance",NA,NA,2078,"R. S. Pinheiro",NA,NA,NA,"Brazil","Bahia","guaratinga","Km 25 Rod. p/ S. Paulinho.",NA,NA,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000009175","Licania bahiensis Prance"
