"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UnB","UB","209126","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","Marinho, ASL","2014-08-01T00:00:00.000+0000",NA,"4087",NA,"Faria, JEQ; Zanatta, MRV; Castro, BM",2014,8,20,"Brazil","Distrito Federal","Brasília","Margem da estrada entre o Morro da Pedreira e a DF-205",-47.861389,-15.495833,"Árvore ca. 6 m de altura, botões florais verdes e flores brancas; Mata de galeria","BRA:UnB:UB:0000209126",NA,"Hirtella martiana Hook.f."
"2",NA,"UnB","UB","216676","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","Kuhlmann, MP","2013-12-04T00:00:00.000+0000",NA,"262",NA,"Kuhlmann, MP",2013,12,4,"Brazil","Distrito Federal","Brasília","Estação Ecológica Águas Emendadas",0,0,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m; fruto roxo maduro, 1 semente; Mata de Galeria","BRA:UnB:UB:0000216676",NA,"Hirtella martiana Hook.f."
"3",NA,"Jardim Botânico de Brasília (JBB)","HEPH","32949","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","Kuhlmann, MP","2013-12-04T00:00:00.000+0000",NA,"262",NA,"Kuhlmann, MP",2013,12,4,"Brazil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",0,0,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10 m; fruto roxo maduro, 1 semente; Mata de Galeria","BRA:JBB:HEPH:0000032949",NA,"Hirtella martiana Hook.f."
"4",NA,"UFRB","HURB","19594","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.",NA,NA,NA,"3369",NA,"Roque, N.; Santana, F.A.; Alves, M. & Hurbath, F.",2011,9,17,"Brazil","Bahia","Licinio de Almeida","Serra Geral: Serra do Salto; Trilha da Fazenda Matinha para o Xaxá",-42.543056,-14.675278,"ALCB 105769Hábito: árvore","BRA:UFRB:HURB:0000019594",NA,"Hirtella martiana Hook.f."
"5",NA,"UEFS","HUEFS","166561","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.",NA,NA,NA,"56160",NA,"Harley, R.M.",2010,9,27,"Brazil","Bahia","Rio de Contas","O Ponte do Coronel",-41.870556,-13.493889,"Vegetacao ribeirinha","BRA:UEFS:HUEFS:0000166561",NA,"Hirtella martiana Hook.f."
"6",NA,"UEFS","HUEFS","121599","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","A.O.Moraes","2007-11-01T00:00:00.000+0000",NA,"2354",NA,"Conceição, A.A.",2007,7,4,"Brazil","Bahia","Caturama","Entre Caieiras e Tambori.",-42.208889,-13.254444,"Mata em leito de córrego.","BRA:UEFS:HUEFS:0000121599",NA,"Hirtella martiana Hook.f."
"7",NA,"UEFS","HUEFS","126609","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","A.O.Moraes","2008-04-01T00:00:00.000+0000",NA,"13635",NA,"Guedes, M.L.S.",2007,7,18,"Brazil","Bahia",NA,"Fazenda Capitão da Mata.",-44.553611,-14.3875,"Mata de Galeria.","BRA:UEFS:HUEFS:0000126609",NA,"Hirtella martiana Hook.f."
"8",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","12975","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","R.Asprino","2014-09-01T00:00:00.000+0000",NA,"4187",NA,"A.M.Miranda; et al.",2003,9,19,"Brazil","Bahia","Caitité","fazenda Ouriçangas",NA,NA,"Árvore ca. 8 m alt.; caule verde-amarronzado; folhas subcrassas; flores com cálice verde, corola e filetes brancos, anteras enegrecidas, estilete esverdeado; frutos imaturos verdes.","BRA:UFRPE:HST:0000012975",NA,"Hirtella martiana Hook.f."
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","233353","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.","Soares e Silva, L.H.","2002-01-01T00:00:00.000+0000",NA,"1215",NA,"Mike Hopkins",2002,1,11,"Brazil","Goiás",NA,"Camping Portal da Chapada. Mata de galeria.",-47.6,-14.164722,NA,"urn:catalog:inpa:herbarium:216058",NA,"Hirtella martiana Hook.f."
"10",NA,"UESC","UESC","3302","Hirtella martiana Hook.f.",NA,"Chrysobalanaceae","Hirtella","martiana","Hook.f.",NA,NA,NA,"3302",NA,"Bautista, H.P.",2001,7,5,"Brazil","Bahia","Érico Cardoso",NA,-42.143889,-13.304722,"Árvore, ca. 5m alt..","BRA:UESC:UESC:0000003302",NA,"Hirtella martiana Hook.f."
