"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"NY","NY","901701","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke","G. T. Prance",NA,NA,"1755",NA,"W. A. Ducke",1945,9,14,"Brazil","Amazonas",NA,"Silva tenuis altis ultra flores.",-60.013407,-3.058753,NA,"8d1384b5-e1a7-4aaa-a408-19d56d204789","Couepia stipularis Ducke",NA,NA,NA,NA
"2",NA,"NY","NY","885201","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke","G. T. Prance",NA,NA,"1755",NA,"W. A. Ducke",1945,9,14,"Brazil","Amazonas",NA,"Silva tenuis altis ultra flores.",-60.013407,-3.058753,NA,"31611408-070d-4153-89c2-88a709348866","Couepia stipularis Ducke",NA,NA,NA,NA
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16056","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke","Ducke, A.","1938-01-01T00:00:00.000+0000",NA,"JB35583",NA,"Ducke, A",1937,4,17,"Brazil","Amazonas",NA,"Ao NE de Flores. Mata de terra firme, alta. Solo argiloso.",-60.03,-3.425,NA,"urn:catalog:inpa:herbarium:41380","Couepia stipularis Ducke",NA,NA,NA,NA
"4",NA,"UFMT","UFMT","11139","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke",NA,NA,NA,"1938",NA,"Ducke, A.",1937,4,17,"Brazil","Amazonas","Manaus","mata de terra firme alta, argilosa, ao Norte estrada de Flores.",0,0,"Árvore grande 30 ou mais metros, flor verde com pétalas brancas, estames brancacentos.","BRA:UFMT:UFMT:0000011139","Couepia stipularis Ducke",NA,NA,NA,NA
"5",NA,NA,"Botany","U  0001085","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke","Ducke A",NA,"ISOTYPE",NA,NA,"Ducke A",1937,4,17,"Brazil","Amazonas",NA,"Manáos, silva terris altis ultra Flores",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200001085","Couepia stipularis Ducke",NA,NA,NA,NA
"6","2017-10-18T13:28:59.000+0000","JBRJ","RB","RB00568964","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke",NA,NA,"HOLOTYPE",NA,NA,"Ducke, A.",1937,4,17,"Brazil","Amazonas","Manaus","mata de terra firme alta, argilosa, ao Norte estrada de Flores.",NA,NA,"Árvore grande 30 ou mais metros, flor verde com pétalas brancas, estames brancacentos.","urn:catalog:JBRJ:RB:568964","Couepia stipularis Ducke",NA,NA,NA,NA
"7","2015-04-11T10:12:42.000+0000","S","VascularPlants","S-R-8172","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke",NA,NA,NA,"35583",35583,"Ducke, A.",1937,4,17,"Brazil","Amazonas",NA,"[Brazil] Manáos",NA,NA,NA,"S:VascularPlants:S-R-8172","Couepia stipularis Ducke",NA,NA,NA,NA
"8",NA,"NY","NY","428143","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke",NA,NA,"ISOTYPE","35583",NA,"W. A. Ducke",1937,4,17,"Brazil",NA,NA,"Manaos",-59.995308,-3.067324,NA,"29c43bad-0f71-4258-b25b-cd031c1bd2c9","Couepia stipularis Ducke",NA,NA,NA,NA
"9",NA,"US","Botany","1740725","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke",NA,NA,"ISOTYPE","35583",NA,"A. Ducke",1937,4,17,"Brazil","Amazonas",NA,"Manaos.",NA,NA,NA,"http://n2t.net/ark:/65665/3adff9864-7d98-4bd5-8baa-739d11c98478","Couepia stipularis Ducke",NA,NA,NA,NA
"10","2015-10-02T02:25:42.000+0000","MNHN","P","P00741114","Couepia stipularis Ducke","Chrysobalanaceae","Couepia","stipularis","Ducke","Ducke",NA,"ISOTYPE",NA,35583,"Ducke, A.",1937,4,17,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00741114","Couepia stipularis Ducke",NA,NA,NA,NA
