"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","240293","Mello, AT"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","232866","Pereira, E da C."
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","232867","Pereira, E da C."
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","189807","Assun̤̣o, PACL"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","191061","Assun̤̣o, PACL"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","191040","Assun̤̣o, PACL"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","191042","Assun̤̣o, PACL"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","191331","Assun̤̣o, PACL"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","186876","Sothers, CA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","178368","Ribeiro, JELS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","175537","Nee, MH"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","175273","Dick, C"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","171350","Oliveira, AA de"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","168977","Concei̤̣o, MCA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","178354","Ramos, JF"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","261443","Silva, AVV da"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","110490","Co̻lho, LF"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","110448","Revilla, J"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","82734","Pessoal de LPF"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","41124","Prance, GT"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","41124","Pessoal do L.P.F., Bras�_lia"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","40716","Prance, GT"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","21312","Souza, JA de"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","17003","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","15798","Rodrigues, WA"
