"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","117916","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Guedes, ML","2014-12-01T00:00:00.000+0000",NA,"22976","Guedes, ML; Kelmo, F; Alunos de Kelmo da Disciplina Ecologia",2014,11,6,"Brazil","Bahia","Maraú","Litoral Sul, Caminho Barra Grande para Itaipú de Fora.",-38.933333,-13.95,"de ca 6 m de altura. Folhas coriáceas, discolores, face adaxial verde e abaxial tomentosa. Inflorescência com flores alvas e cálice ferrugíneo.","BRA:UFBA:ALCB:0000117916",NA,"Parinari leontopitheci Prance"
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","113003","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Guedes, ML","2014-03-01T00:00:00.000+0000",NA,"21115","Guedes, ML; et al.",2013,10,3,"Brazil","Bahia","Maraú","Litoral Sul, Barra Grande para Campinhos.",-39,-14.1,"de ca 5 m de altura. Folhas coriáceas, discolores, face abaxial com indumento ferrugíneo. Inflorescência terminal, flores em botões.","BRA:UFBA:ALCB:0000113003",NA,"Parinari leontopitheci Prance"
"3",NA,"UEFS","HUEFS","182513","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"1034","Popovkin, A.V.",2012,1,17,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.05,-12.883611,"Riaparian forest.","BRA:UEFS:HUEFS:0000182513",NA,"Parinari leontopitheci Prance"
"4","2014-07-08T00:52:32.000+0000","JBRJ","RB","RB00755417","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","R. M. Deda",NA,NA,"141","R. M. Deda et. al.;",2012,4,17,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Castro Mata Atlântica.",-37.425833,-11.382778,"Árvore ca. 10m. Inflorescências creme. Frutos marrons com manchas pretas","urn:catalog:JBRJ:RB:755417",NA,"Parinari leontopitheci Prance"
"6",NA,"UEFS","HUEFS","182462","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"946","Popovkin, A.V.",2011,10,9,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.05,-12.016667,"Atlantic forest.","BRA:UEFS:HUEFS:0000182462",NA,"Parinari leontopitheci Prance"
"7",NA,"UEFS","HUEFS","182461","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"945","Popovkin, A.V.",2011,10,7,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.05,-12.016667,"Atlantic forest.","BRA:UEFS:HUEFS:0000182461",NA,"Parinari leontopitheci Prance"
"8",NA,"UEFS","HUEFS","190122","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"283","Gomes, L.A.",2011,12,20,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Borda de mata.",-37.421389,-11.375556,NA,"BRA:UEFS:HUEFS:0000190122",NA,"Parinari leontopitheci Prance"
"10",NA,"UEFS","HUEFS","178636","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"994","Popovkin, A.V.",2011,12,4,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.05,-12.016667,"Atlantic forest.","BRA:UEFS:HUEFS:0000178636",NA,"Parinari leontopitheci Prance"
"12",NA,"UEFS","HUEFS","160151","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"2774","Carvalho-Sobrinho, J.G.de",2010,3,15,"Brazil","Bahia","Entre Rios","Fazenda Brejada. Massarandupió.",-37.916667,-12.316667,"Floresta ombrófila secundária e solo arenoso.","BRA:UEFS:HUEFS:0000160151",NA,"Parinari leontopitheci Prance"
"13",NA,"UESC","UESC","23340","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"83","Barreto, R.M.F.",2006,7,1,"Brazil","Bahia","Una",NA,-39.053889,-15.166944,"Árvore, altura 25,9m, DAP 20,05cm.; Periciclo sai do lenho, cheiro de goiaba verde. AP1.","BRA:UESC:UESC:0000023340",NA,"Parinari leontopitheci Prance"
"14",NA,"UESC","UESC","23345","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"88","Barreto, R.M.F.",2006,7,1,"Brazil","Bahia","Una",NA,-39.053889,-15.166944,"Árvore, altura 40,63m, DAP 34,37cm.; Sem látex, cheiro forte de fenóis. AI1.","BRA:UESC:UESC:0000023345",NA,"Parinari leontopitheci Prance"
"15","2012-06-26T17:53:58.000+0000","K","Herbarium","K000254872","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Prance, G.T.",NA,NA,"6805","Carvalho, A. M. de et al.",1999,9,6,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000254872",NA,"Parinari leontopitheci Prance"
"16",NA,"NY","NY","378700","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G. T. Prance","1996-01-01T00:00:00.000+0000",NA,"63116","G. G. Hatschbach",1995,8,18,"Brazil","Bahia",NA,"Rodovia Linha Verde, prÃ³ximo do km 90",-38.32,-12.69,NA,"d0795634-c0e7-4f32-a01a-69db7b5b269f",NA,"Parinari leontopitheci Prance"
"17","2014-11-04T21:22:00.000+0000","MO","MO","3172252","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G.T. Prince","1996-01-01T00:00:00.000+0000",NA,"Amorim 6107","André M. Amorim|A.M. de Carvalho|Sérgio C. de Sant'Ana|Jomar G. Jardim|G.V.F. Pitanga",1995,9,13,"Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una/ Regiã da mata Higrófila Sul Baiana.",-39.08333,-15.15,NA,"urn:catalog:MO:Tropicos:3172252","http://www.tropicos.org/Specimen/3172252","Parinari leontopitheci Prance"
"18",NA,"UEFS","HUEFS","51656","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,NA,"6107","Carvalho, A.M.de",1995,9,13,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rodovia BA-001 Ilhéus/Una.",-39.083333,-15.15,"Mata Higrófila Sul Baiana.","BRA:UEFS:HUEFS:0000051656",NA,"Parinari leontopitheci Prance"
"21","2015-12-30T16:58:00.000+0000","MO","MO","3171895","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G.T. Prance","1995-01-01T00:00:00.000+0000",NA,"Jardim 533","Jomar G. Jardim|André M. Amorim|Sérgio C. de Sant'Ana|Simon J. Mayo|H. Pugiali",1994,7,28,"Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. ""Picada do Marimbondo"".",NA,NA,NA,"urn:catalog:MO:Tropicos:3171895","http://www.tropicos.org/Specimen/3171895","Parinari leontopitheci Prance"
"22",NA,"NY","NY","378698","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G. T. Prance","1995-01-01T00:00:00.000+0000",NA,"533","J. G. Jardim",1994,7,28,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 IlhÃ©us-Una. Regiao da Mata HigrÃ³fila Sul Baiana. Picada do Marimbondo",-39.08,-15.15,NA,"5b3e65f5-b92e-48d4-9862-c5563ee221cb",NA,"Parinari leontopitheci Prance"
