"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","213110","Castellanos, A"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","12465","Martins, EMO"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","146066","Luetzelberg, P von"
