"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","RB","RB01387692","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","R.C. Asprino","","","2697","","H. Medeiros; Elinio M. Soares, Raimundo N. Soares, Daniel S. Costa & Adriano S. Lima","2017","10","20","brazil","Acre","Sena Madureira","Reserva Extrativista do Cazumbá-Iracema, Programa de Monitoramente da Biodiversidade, Unidade Amostral 02 (Gamas), PÁ ""S"".","-68.995833","-9.270278","Árvore 7 m, estéril. Placa #310.","Couepia robusta Huber","","original coordinates","GBIF"
"2","","","CEN","85709","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","","","","594","","Eniel David Cruz","2012","4","24","brazil","Pará","MOJU","PA 150, área da Embrapa Amazônia Oriental","-49.073916","-2.683763","Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 188694","Couepia robusta Huber","","centroide mpo","GBIF"
"3","","","MFS","003291","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Silva, CAS da","","","926","","Lucas, FCA","2012","8","","brazil","Pará","Jacareacanga","Reserva Crapuri, Solo arenoso.","-57.824475","-6.206603","Árvore de 25m de altura com frutos imaturos verdes.","Couepia robusta Huber","","original coordinates","GBIF"
"4","","","FURB","41496","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","","","","321","","Lucas, F.C.A.","2012","11","1","brazil","Pará","Itaituba","Reserva Crepuri.","-56.744167","-6.363611","","Couepia robusta Huber","","original coordinates","GBIF"
"5","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","212538","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Monteiro, O.P.","2002-01-01","","INPA212538","","Monteiro, OP","2002","","","brazil","Rondônia","","Rio Pakaás, Tribo Ti Uru Eu Wau Wau, Posto Indígena São Luis. Próximo à primeira cachoeira do Rio Pakaás Novos.","","","","Couepia robusta Huber","","","GBIF"
"6","","","HTSA","4155","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","","","","1048","","Souza, M.A.D. de; Pereira, E.d.a.C.","2000","6","30","brazil","Amazonas","Novo Airão","Parque Nacional do Jaú, Alto rio Jaú.","-61.702438","-2.048498","Aprox. 3 m acima d'água. Ritidoma marrom, lenticelas brancas. Freqüente.","Couepia robusta Huber","","centroide mpo (0)","GBIF"
"7","","","Botany","U.1206918","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance GT","1995-08-01","","","","Nascimento JR; Assunção PACL; Pereira EC; Silva CF da","1995","3","9","brazil","Amazonas","","","-59.966667","-2.883333","","Couepia robusta Huber","","original coordinates","GBIF"
"8","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","178353","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","1995-08-01","","783","","Nascimento, JR","1995","3","9","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada alojamento-torre, km 1.25.","-59.97","-2.883333","","Couepia robusta Huber","","original coordinates","GBIF"
"9","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","178396","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","","","167","","Sothers, CA","1994","9","13","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Couepia robusta Huber","","original coordinates","GBIF"
"10","","","MO","3157606","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance G.T. 94","","","Sothers 171","","Cynthia A. Sothers|E. da C. Pereira|P. A. Costa Lima Assunção","1994","9","26","brazil","Amazonas","","Reserva Florestal Ducke,Manaus-Itacoatiara, km 26. Botões esverdeados, ferrugineos e flores brancas; odor forte perfumado.","-59.96666","-2.88333","","Couepia robusta Huber","","original coordinates","GBIF"
"11","","","Botany","U.1206919","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","","","","","","Sothers CA; Pereira E da C","1994","9","13","brazil","","","RESERVA DUCKE, AMAZONAS. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.966667","-2.883333","","Couepia robusta Huber","","original coordinates","GBIF"
"12","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","178397","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","","","171","","Sothers, CA","1994","9","26","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Couepia robusta Huber","","original coordinates","GBIF"
"13","","","SPF","125487","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Oliveira, AA","","","1062","","Oliveira, AA","1993","2","","brazil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF","-59.761111","-2.407222","","Couepia robusta Huber","","original coordinates","GBIF"
"14","","","SPF","125488","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Oliveira, AA","","","1472","","Oliveira, AA","1993","3","","brazil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF","-59.761111","-2.407222","","Couepia robusta Huber","","original coordinates","GBIF"
"15","","","HAMAB","6949","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","","","3398","","Rabelo, B.V.","1986","9","27","brazil","Amapá","","","","","Arvoreta de 15m de altura. Flor com c lice ferruginoso, pétalas brancas.","Couepia robusta Huber","","","GBIF"
"16","","","MO","3374916","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","G.T. Prance","1985-01-01","","Rabelo 3020","","Benedito V. Rabelo","1984","12","19","brazil","Amapá","","Município de Mazagão, BR156, road under construction which will connect Macapá with Monte Dourado, 80 km WSW of Macapá, ca. 10 km SW of rio Preto. Non-inundated moist forest.","-51.8","-0.13333","","Couepia robusta Huber","","original coordinates","GBIF"
"17","","","HAMAB","5553","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","","","3020","","Rabelo, B.V.","1984","12","19","brazil","Amapá","Mazagão","","-51.8","-0.133333","Tree, 30m x 59cm. Petals and stamens pale yellow.","Couepia robusta Huber","","original coordinates","GBIF"
"18","","","HAMAB","3992","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","","","16323","","Mori, S.A.","1983","9","17","brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.","-51.616667","0.166667","Tree, 24.3m x 29.2cm. Bole 18.6m. Tree 2776.","Couepia robusta Huber","","original coordinates","GBIF"
"19","","","HAMAB","3680","Couepia robusta Huber","","Chrysobalanaceae","Couepia","robusta","","Huber","Prance, G.T.","","","16007","","Mori, S.A.","1983","9","9","brazil","Amapá","Mazagão","Camaipi, EMBRAPA reserve and vicinity.","-51.616667","0.166667","Tree, 21.6m x 35.7cm. Bole 16.2cm. Tree 2319.","Couepia robusta Huber","","original coordinates","GBIF"
