"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","16056","Ducke, A"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","15954","Ducke, A"
