"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01300094","Acioa longipendula (Pilg.) Sothers & Prance","","Chrysobalanaceae","Acioa","longipendula","","(Pilg.) Sothers & Prance","C.SOTHERS","","","562","","J.R.Mattos; M.Nadruz","2017","3","","brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 26D, JBRJ  Tombo: 5175  Jardim Botânico do Rio de Janeiro","-43.45231","-22.924471","Ramos cilíndricos e verrucosos, folhas alternas, lâmina foliar simples elíptica, de margem inteira. Flores com sépalas e pétalas rosadas e estames numerosos rosados. Fruto imaturo, amarronzado piloso.","","centroide mpo","GBIF","Acioa longipendula (Pilg.) Sothers & Prance"
"2","","","EAFM","6947","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Bento, R.","2012-01-21","","s.n.","","Valdenor Adailton","2012","1","21","brazil","Amazonas","Rio Preto da Eva","","-59.638252","-2.529897","2011_11_05_RS_SL_0015_Gabriel_Brito; Ramos/folhas/frutos; F.O.D; Argiloso.","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"3","","","EAFM","6505","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Kinupp, V.F.","2011-10-29","","4524","","Kinupp, V.F.; Estudantes da Disciplina de Taxonomia Vegetal 2011/2.","2011","10","29","brazil","Amazonas","Manaus","Estrada da Permacultura., Na margem esquerda da Permacultura há mais ou menos 80 metros da casa da bomba.","-60.251153","-2.607107","Arvoreta; 10 m; frutos imaturos verdes recobertos por pelos aveludados com manchas amarronzadas. ; DE","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"4","","","EAFM","C44","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Gurgel-Silva, E.","2011-11-12","","332","","Gurgel-Silva, E.; Claúdio, J. .M.; Soares, A M C; Costa, S. .B.; Souza, R M M; Lira, P.K.V. &","2011","11","12","brazil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Ifam-Permacultura; Vertente, margem da barragem.","-60.251153","-2.607107","Arvoreta com 6m; Folhas coriáceas com entépolas de cor marrom saindo da base do pecíolo; Glândulas na base das folhas; Frutos imaturos de cor verde-clara e com leve pubescência. ; DE","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"5","","","EAFM","865","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Kinupp, V.F.","2009-10-17","","3950","","Kinupp, V.F.; Silva, R.N.A. & Silva, E.G.","2009","10","17","brazil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, margem esquerda do açude da Permacultura.","-60.251153","-2.607107","Arvoreta; 5,0 m; folhas face adaxial verde-escuro e face abaxial verde-claro; frutos grandes ovalados cor verde-claro quando maduro e com pigmento róseo. PIBIC Jr. 2009/2010.; Baixio. ; HA","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"6","","","EAFM","946","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Kinupp, V.F.","2009-12-05","","4028","","Kinupp, V.F.; Silva, E.G.; Silva, R.N.A. & Souza, R.M.M.","2009","12","5","brazil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, borda da estrada do REPAC.","-60.251153","-2.607107","Árvore; 8,0 m; folhas face adaxial verde-escuro e abaxial verde-claro; frutos grandes ovalados com pedúnculo floral alongado. PIBIC Jr. 2009/2010. ; DE","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"7","","","EAFM","198","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Kinupp, V.F.","2008-11-22","","3446","","Kinupp, V.F.; Mendes, R.F. & Barbosa, R.S.","2008","11","22","brazil","Amazonas","Manaus","Bairro Atílio Andreaza, Calçaca do Campus da ULBRA.","-60.251153","-2.607107","Arvoreta; 3,0 m; frutos imaturos verdes; ramos pendentes; folhas brilhantes com a face abaxial verde-amarelado; sementes comestíveis em grande potencial.; Passeio público. ; HA","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"8","","","EAFM","1517","Couepia longipendula Pilger","","Chrysobalanaceae","Acioa","longipendula","","Pilger","Assunção, P.","2010-03-23","","347","","Stropp, J.; Assunção, P.","2007","7","","brazil","Amazonas","São Gabriel da Cachoeira","Comunidade de Itacoatiara-Mirim, Comunidade de Itacoatiara-Mirim.","-67.998749","0.374972","Floresta de Campinarana. ; HA","","centroide mpo (0)","GBIF","Couepia longipendula Pilger"
"9","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","230289","Acioa longipendula (Pilg.) Sothers & Prance","","Chrysobalanaceae","Acioa","longipendula","","(Pilg.) Sothers & Prance","Prance, G.T.","2014-06-01","","5135","","Zartman, CE","2006","1","25","brazil","Amazonas","","Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37","","","Árvore de terra firme com fruto","","","GBIF","Acioa longipendula (Pilg.) Sothers & Prance"
"10","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218326","Acioa longipendula (Pilg.) Sothers & Prance","","Chrysobalanaceae","Acioa","longipendula","","(Pilg.) Sothers & Prance","Prance, G.T.","2014-06-01","","29","","Azevedo, AB de","2005","9","15","brazil","Amazonas","","Reserva ZF2, BR 174, Km 50. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 34, sub-parcela 21, indivíduo n° 525","","","","","","GBIF","Acioa longipendula (Pilg.) Sothers & Prance"
"11","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218372","Acioa longipendula (Pilg.) Sothers & Prance","","Chrysobalanaceae","Acioa","longipendula","","(Pilg.) Sothers & Prance","Prance, G.T.","2014-06-01","","31","","Mello, AT","2005","10","29","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Floresta primária de platô. Área do Projeto TEAM. Parcela do Ipiranga, sub-parcela 20, indivíduo n° 468","-59.97","-2.883333","","","original coordinates","GBIF","Acioa longipendula (Pilg.) Sothers & Prance"
