"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","212538","Monteiro, OP"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","178353","Nascimento, JR"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","178396","Sothers, CA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","178397","Sothers, CA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","141195","Teixeira, PS"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","135476","Silva, MG da"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","158705","Silva, NT da"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","116795","Daly, DC"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","83569","Rosa, NA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","55361","Mello, FC de"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","55750","Mac̻do, R"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","57833","Reis, LQ"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","57834","Mello, FC de"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","57832","Reis, LQ"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","21203","Souza, JA de"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","21575","Souza, JA de"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","16946","Rodrigues, WA"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","19227","Prance, GT"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","15477","Rodrigues, WA"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","16449","Loureiro, AA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","17006","Rodrigues, WA"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","16147","Loureiro, AA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","14456","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","15085","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","13918","Rodrigues, WA"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","12481","Kuhlmann, M"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","6045","Pessoal do C.P.F."
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","16226","Ducke, A"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","12469","Ducke, A"
