"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UFRB","HURB","13885","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance",NA,NA,NA,"338","Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000013885",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"2",NA,"UFRB","HURB","13886","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance",NA,NA,NA,"347","Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000013886",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"3",NA,"UEFS","HUEFS","215840","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance",NA,NA,NA,"3553","Matos, E.",2013,3,23,"Brazil","Bahia","Itacaré","Santo amaro",-39.028333,-14.256667,"Floresta","BRA:UEFS:HUEFS:0000215840",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121379","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1597","Gomes, FS",2013,4,15,"Brazil","Bahia","Una",NA,-39.078056,-15.249444,"Folhas cartáceas, discolores. 78.1, parcela 04.","BRA:UFBA:ALCB:0000121379",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121401","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1619","Gomes, FS",2013,4,15,"Brazil","Bahia","Una",NA,-39.045278,-15.349444,"Folhas cartáceas, discolores. 89.3, parcela 02.","BRA:UFBA:ALCB:0000121401",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"6",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123589","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance",NA,NA,NA,"156","Piotto, D.",2007,6,5,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123589",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"7",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","122600","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance",NA,NA,NA,"CEPEC","Martini, A.",2004,4,NA,"Brazil","Bahia","Uruçuca","Estrada de Itacaré para Ubaitaba. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Fazenda Capitão.",-39.115,-14.499722,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000122600",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"8",NA,"UESC","UESC","174","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance","T.S.dos Santos","1995-04-01T00:00:00.000+0000",NA,"3079","Mattos-Silva, L.A.",1995,3,3,"Brazil","Bahia","Ilhéus","Castelo Novo",NA,NA,"Árvore, 25m x 0,60cm.","BRA:UESC:UESC:0000000174",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"9",NA,"MBM","MBM","181544","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance","Smith, SF",NA,NA,"63336","Hatschbach, G; Hatschbach, M; Motta, JT",1995,8,11,"Brazil","Bahia","Ilhéus","Ccuripe",0,0,NA,"BRA:MBM:MBM:0000181544",NA,"Licania lamentanda Prance",NA,NA,NA,NA
"10",NA,"NY","NY","378716","Licania lamentanda Prance","Chrysobalanaceae","Licania","lamentanda","Prance","G. T. Prance","1994-01-01T00:00:00.000+0000",NA,"10311","W. W. Thomas",1994,2,6,"Brazil","Bahia",NA,"Reserva Biologica de Una (Reserva de Mico Leao), 4.1 km west of road from IlhÃ©us to Una, 5.6 km west of reserve gate.",-39.0611,-15.1806,"Fruit separate","f497a16f-5158-4446-9cd9-94edea6d8d34",NA,"Licania lamentanda Prance",NA,NA,NA,NA
