"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-05-22T10:20:09.000+0000","JBRJ","RB","RB00697286","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G.BARBOSA-SILVA","2017-05-21T00:00:00.000+0000",NA,"2617",NA,"J. G. Jardim; Et al",2000,2,2,"Brazil","Bahia","Maraú","Ca. 7 km N do Povoado de Saquaíra, Península de Maraú. .",-38.950556,-13.986111,"Arvoreta ca. 5 m de altura. Folhas discolores, verde-brilhantes na face superior e a face inferior opaca. Frutos imaturos verdes. Frutos separados.","urn:catalog:JBRJ:RB:697286",NA,"Licania cymosa Fritsch",NA,NA,NA
"2",NA,"NY","NY","642415","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"2617",NA,"J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca 7 km N do Povoado de SaquaÃ­ra. PenÃ­nsula de MaraÃº",-38.9506,-13.9861,NA,"30a47e30-d7bc-4420-9547-ef8db1553c4f",NA,"Licania cymosa Fritsch",NA,NA,NA
"3",NA,"USP","SPF","205961","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Barbosa-Silva, RG","2017-07-01T00:00:00.000+0000",NA,"2617",NA,"Jardim, JG",2000,2,2,"Brazil","Bahia","Maraú","ca. 7 Km N do Povoado de Saquaíra, Península de Maraú.",-38.950556,-13.986111,NA,"BRA:USP:SPF:0000205961",NA,"Licania cymosa Fritsch",NA,NA,NA
"4",NA,"MBML","MBML-HERBARIO","42253","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","R.G. Barbosa-Silva/10-05-2018",NA,NA,"2617",NA,"J. G. Jardim; W.W. Thomas, S.C. Sant'Ana, M.V. Alves, E.A. Rocha & B.M. Torke",2000,2,2,"Brazil","Bahia","Maraú","ca 7km N do Povoado de Saquaíra, Península de Maraú. Restinga Arbustiva",-38.950556,-13.986111,"Arvoreta ca 5m alt., folhas discolores, verde-brilhantes na face superior e a face inferior opaca. Frutos imaturos verdes. Frutos separados","BRA:MBML:MBML-HERBARIO:0000042253",NA,"Licania cymosa Fritsch",NA,NA,NA
"5",NA,"Universidade Federal da Bahia (UFBA)","ALCB","15636","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Prance, GT","1985-01-01T00:00:00.000+0000",NA,"1839",NA,"Mattos Silva, LA; Polwman, T; Santos, TS dos",1985,2,27,"Brazil","Bahia","Ilhéus","Litoral Sul, Ramal novo para o Povoado de Vila Brasil. Entrada no Km 28 da Rod. Ilhéus/Una, lado direito. Km 3 a 7",-39.033333,-14.783333,"5m x 12cm. Frutos imaturos, cor verde-claro.; Argilo-silicoso.","BRA:UFBA:ALCB:0000015636",NA,"Licania cymosa Fritsch",NA,NA,NA
"6",NA,"UEFS","HUEFS","5664","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch",NA,NA,NA,"1839",NA,"Mattos-Silva, L.A.",1985,2,27,"Brazil","Bahia","Ilhéus",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000005664",NA,"Licania cymosa Fritsch",NA,NA,NA
"7",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","36308","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"1839",NA,"L. A. M. Silva",1985,2,27,"Brazil","Bahia","ILHÉUS","Entr. Km 28 Rod. Ilheus/Una a dir., Km 3- 7. Ramal novo p/ Vila Brasil.",NA,NA,"Ambiente: Mata Litoranea. Solo argilo-silicoso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000036308",NA,"Licania cymosa Fritsch",NA,NA,NA
"8",NA,"MBM","MBM","107483","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Prance, GT",NA,NA,"1839",NA,"Mattos Silva, LA; et al.",1985,2,27,"Brazil","Bahia","Ilhéus","Vila Brasil",0,0,NA,"BRA:MBM:MBM:0000107483",NA,"Licania cymosa Fritsch",NA,NA,NA
"9",NA,"NY","NY","378420","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance","1982-06-01T00:00:00.000+0000",NA,"1402",NA,"L. A. Mattos Silva",1982,2,5,"Brazil","Bahia",NA,"Fazenda Barra do Manguinho. Ramal com entrada no km 10 da Rod. Pontal/OlivenÃ§a, lado direito. 3 km a Oeste da rodovia",-39.0490868076529,-14.7929067831182,NA,"1868472e-5ce8-4144-926d-cab3594ff365",NA,"Licania cymosa Fritsch",NA,NA,NA
"10",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","28947","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"1401",NA,"L. A. M. Silva",1982,2,5,"Brazil","Bahia","ILHÉUS","Ramal c/ entrada Km 10 Rod. Pontal/Olivença, a direita, 3Km ao W Rod.",NA,NA,"Ambiente: Capoeirão estragado. Solo arenoso/silico-argiloso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000028947",NA,"Licania cymosa Fritsch",NA,NA,NA
"11",NA,"NY","NY","378419","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance","1982-01-01T00:00:00.000+0000",NA,"1136",NA,"L. A. Mattos Silva",1980,9,29,"Brazil","Bahia",NA,"Fazenda Barra do Manguinho. Ramal com entrada no km 12 da Rodovia Pontal/OlivenÃ§a, lado direito. Area de PiaÃ§ava, 3 km a O da entrada",-39.0490868076529,-14.7929067831182,NA,"0d97676c-e46b-4741-8c21-7a3cbb024508",NA,"Licania cymosa Fritsch",NA,NA,NA
"12",NA,"IPA","IPA","30231","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Prance, G.T.","1982-01-01T00:00:00.000+0000",NA,"1136",NA,"Mattos-Silva, L.A.; et al.; et al.",1980,9,29,"Brazil","Bahia","Ilhéus","Barra do Manguinho, ramal com entrada no km 12 da rodovia Pontal/Olivença, lado direito. Área de Piaçava, 3km a Oeste da entrada.",0,0,"Árvore 10m x 30cm. Flores esverdeadas. Face superior da folha verde-sumo e a inferior acinzentada.","BRA:IPA:IPA:0000030231",NA,"Licania cymosa Fritsch",NA,NA,NA
"13",NA,"NY","NY","378417","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance","1969-05-01T00:00:00.000+0000",NA,"3082",NA,"R. P. BelÃ©m",1967,1,1,"Brazil","Bahia",NA,"Mata costeira",-39,-14.1333,"Col. madeira","ec3b4a0c-678b-40af-8e9d-3efd2b9348ce",NA,"Licania cymosa Fritsch",NA,NA,NA
"14",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","4198","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"3082",NA,"R. P. Belém",1967,1,12,"Brazil","Bahia","MARAÚ",NA,NA,NA,"Ambiente: Mata Costeira. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000004198",NA,"Licania cymosa Fritsch",NA,NA,NA
"15",NA,"F","Botany",NA,"Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch",NA,NA,"ISOTYPE","3200",NA,"J. S. Blanchet",1840,NA,NA,"Brazil","Bahia",NA,NA,-42,-11,NA,"5cdcc05e-2b62-4ace-9c51-ea525d94b96a",NA,"Licania cymosa Fritsch",NA,NA,NA
"16",NA,"G","Geneva Herbarium – General Collection (G)","G-G-262428/2","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","Briquet, J. (1916)",NA,"ISOTYPE",NA,NA,"Blanchet, J. S. (Coll. Moricand)",1839,9,22,"Brazil",NA,NA,"Bahia - Prov. Bahia/Estado da Bahia",-41.99722,-12.18306,NA,NA,NA,"Licania cymosa Fritsch",NA,NA,NA
"17",NA,"W","Herbarium W","0059471","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Licania cymosa Fritsch",NA,NA,NA
"18","2015-10-02T02:16:19.000+0000","MNHN","P","P00745954","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch",NA,NA,"ISOTYPE",NA,3200,"Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745954",NA,"Licania cymosa Fritsch",NA,NA,NA
"19",NA,"GOET","GOETvplantscoll","GOET000882 / 751730 / 395157","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch",NA,NA,"ISOTYPE",NA,NA,"Blanchet (no. 3200)",NA,NA,NA,"Brazil",NA,NA,"[Brazil] Bahia.",NA,NA,NA,NA,NA,"Licania cymosa Fritsch",NA,NA,NA
"20",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","7784","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch","G. T. Prance",NA,NA,"1558",NA,"R. S. Pinheiro",NA,NA,NA,"Brazil","Bahia","una","Rod. Una/Olivenca.",NA,NA,"Ambiente: Mata. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000007784",NA,"Licania cymosa Fritsch",NA,NA,NA
"21",NA,"NY","NY","428378","Licania cymosa Fritsch","Chrysobalanaceae","Licania","cymosa","Fritsch",NA,NA,NA,"3200",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,-39.039072,-15.159747,NA,"25d14fb9-80aa-43d1-91b7-459ad24177ef",NA,"Licania cymosa Fritsch",NA,NA,NA
