"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","locality","decimalLongitude","decimalLatitude","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","municipality","occurrenceRemarks","comments"
"1",NA,"NY","NY","00835986","Licania miltonii Prance","Chrysobalanaceae","Licania","miltonii","Prance","G. T. Prance","1988-05-01T00:00:00.000+0000",NA,"4296","M. G. da Silva",1979,1,17,"Brazil","Mato Grosso","AripuanÃ£ km 238 da BR 174. Nucleo Juina, area urbana.",-58.7419485439155,-11.38189218064,"b08e0543-abfd-4197-842e-bd0d5dab6e6e",NA,"Licania miltonii Prance",NA,NA,NA,NA,NA,NA
"2",NA,"NY","NY","428487","Licania miltonii Prance","Chrysobalanaceae","Licania","miltonii","Prance",NA,NA,"ISOTYPE","4296","M. G. da Silva",1979,1,17,"Brazil","Mato Grosso","Aripuana, km 238 da BR 174. Nucleo Juina, area Urbana",-58.7419485439155,-11.38189218064,"0834ac2e-24ee-4320-8e35-bee3dd43a84c",NA,"Licania miltonii Prance",NA,NA,NA,NA,NA,NA
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","137141","Licania miltonii Prance","Chrysobalanaceae","Licania","miltonii","Prance","Prance, G.T.","1987-01-01T00:00:00.000+0000",NA,"4684","Silva, MG da",1979,5,28,"Brazil","Mato Grosso","BR 174, Projeto Juína, bosquinho da companhia",NA,NA,"urn:catalog:inpa:herbarium:182043",NA,"Licania miltonii Prance",NA,NA,NA,NA,NA,NA
