"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"MBML","MBML-HERBARIO","44401","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","R.G. Barbosa-Silva/10-05-2018",NA,NA,"468","L. Daneu; L.C. Gomes, M.P. Morim & M.J.F. Barros",2010,11,25,"Brazil","Bahia","Ilhéus","Estrada Ilhéus - Una, entrada à direita sentido a Vila Brasil. Restinga arbórea",-39.083333,-15.15,"Árvore ca 7m alt., folhas verde escura com a face inferior esbranquiçada. Inflorescência com flores creme. Frutos imaturos amarronzado","BRA:MBML:MBML-HERBARIO:0000044401",NA,"Licania santosii Prance",NA,NA,NA,NA
"2",NA,"UEFS","HUEFS","188559","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","R.G.Barbosa-Silva","2017-04-01T00:00:00.000+0000",NA,"468","Daneu, L.",2010,11,25,"Brazil","Bahia","Ilhéus","Estrada Ilhéus-Uma, Entrada à direita sentido a Vila Brasil.",-39.083333,-15.15,"Restinga Arbórea.","BRA:UEFS:HUEFS:0000188559",NA,"Licania santosii Prance",NA,NA,NA,NA
"3","2017-09-01T14:16:45.000+0000","JBRJ","RB","RB00719938","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","R.G.BARBOSA-SILVA","2017-08-30T00:00:00.000+0000",NA,"468","Daneu, L.; M.P. Morin; M.J.F. Bastos; L.C. Gomes",2010,11,25,"Brazil","Bahia","Ilhéus","Estrada Ilhéus-Una. Entrada à direita sentido a Vila Brasil.",-39.083333,-15.15,"Árvore, ca. 7m alt. Folhas verde-escura com a face inferior esbranquiçada. Inflorescência com flores creme. Frutos imaturos amarronzados","urn:catalog:JBRJ:RB:719938",NA,"Licania santosii Prance",NA,NA,NA,NA
"4",NA,"NY","NY","378642","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","G. T. Prance","1984-04-01T00:00:00.000+0000",NA,"353","A. M. V. de Carvalho",1998,12,7,"Brazil","Bahia",NA,"Estrada OlivenÃ§a/Una, a 7 km NE de OlivenÃ§a",-39.0490868076529,-14.7929067831182,NA,"898af19b-4403-4a03-96a7-8b892d5edb92",NA,"Licania santosii Prance",NA,NA,NA,NA
"5",NA,"MBM","MBM","90529","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","Prance, GT",NA,NA,"353","Carvalho, AM de; et al.",1984,12,7,"Brazil","Bahia","Ilhéus","Estrada Olivença - Una",0,0,NA,"BRA:MBM:MBM:0000090529",NA,"Licania santosii Prance",NA,NA,NA,NA
"6",NA,"IPA","IPA","44348","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","Prance, G.T.","1984-01-01T00:00:00.000+0000",NA,"s.n.","Mattos-Silva, L.A.; Brito, H.S.; Santos, E.B. dos; Brito, H.S.; Santos, E.B. dos",1980,10,6,"Brazil","Bahia","Ilhéus","Fazenda Cururupitanga, Km 3 do ramal que liga Olivença ao Povoado d Vila Brasil, lado esquerdo.",0,0,"Árvore 12m x 18cm. Estéril.","BRA:IPA:IPA:0000044348",NA,"Licania santosii Prance",NA,NA,NA,NA
"7",NA,"NY","NY","378641","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","G. T. Prance","1984-04-01T00:00:00.000+0000",NA,"1211","L. A. Mattos Silva",1980,10,6,"Brazil","Bahia",NA,"Fazenda Cururupitanga. Km 3 do ramal que liga OlivenÃ§a ao Povoado de Vila Brasil, lado esquerdo. Capoeirao com piaÃ§aveiras no limite ao N com a Faz. Berkau",-39.0333,-14.9583,"Coletas trestemunhas para o projeto PiaÃ§ava","20e5dcd6-bd7c-41a2-a78c-ce1cb5dbc0c2",NA,"Licania santosii Prance",NA,NA,NA,NA
"8",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22358","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","G. T. Prance",NA,NA,"1211","L. A. M. Silva",1980,10,6,"Brazil","Bahia","ILHÉUS","Faz. Cururupitanga. Km 3 amal Olivenca/Vila Brasil, a esq. ao N.",NA,NA,"Ambiente: Capoeirao. Solo silico-argiloso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000022358",NA,"Licania santosii Prance",NA,NA,NA,NA
"9",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22900","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","G. T. Prance",NA,NA,"353","A. M. de Carvalho",1980,12,7,"Brazil","Bahia","ILHÉUS","7Km NE estr. Olivenca/Una.",NA,NA,"Ambiente: Restinga. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000022900",NA,"Licania santosii Prance",NA,NA,NA,NA
"10",NA,NA,"Botany","WAG.1391072","Licania santosii Prance","Chrysobalanaceae","Licania","santosii","Prance","Maas PJM","2010-02-05T00:00:00.000+0000",NA,NA,"Irwin HS; Harley RM; Smith GL",1971,2,24,"Brazil","Bahía",NA,"cerrado and occasional tree islands, c. 23 km N of Seabram road to Agua de Rega.",-41.783333,-12.233333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1391072",NA,"Licania santosii Prance",NA,NA,NA,NA
