"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFPI","TEPB","31531","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.","Amorim, J. C.","2017-11-17T00:00:00.000+0000",NA,"26",NA,"Amorim, J.C.",2017,4,9,"Brazil","Piauí","Castelo do Piauí","Comunidade Terra Dura",-41.495319,-5.062064,"frequente, folhas maduras com coloração creme, sem flor, fruto imaturo com coloração verde, solo argilos, 12 metros de altura Ambiente: Cerrado <ll>dwc_commonname:</ll> oiticica","BRA:UFPI:TEPB:0000031531",NA,"Licania rigida Benth."
"2",NA,"Universidade Federal do Ceará, UFC","EAC","61349","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.","Souza, E.B.; Araújo, F.F.","2017-09-01T00:00:00.000+0000",NA,"4820",NA,"Souza, E.B.",2017,8,24,"Brazil","Ceará","Sobral","Fazenda Experimental da UVA (FAEX). Floresta Ciliar do Rio Acaraú.",-40.166667,-3.619444,"Árvore ca. 5-7 m alt. Caule cinza com lenticelas brancas. Folhas coriáceas. Flores amarelas.; Área de solos arenosos profundos.","BRA:UFC:EAC:0000061349",NA,"Licania rigida Benth."
"3",NA,"UFPI","TEPB","31104","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.","Neto, J.R.A","2016-06-26T00:00:00.000+0000",NA,"136",NA,"Neto, J.R.A",2016,5,12,"Brazil","Piauí","Sigefredo Pacheco","Poço do Jatobá",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Oiticica","BRA:UFPI:TEPB:0000031104",NA,"Licania rigida Benth."
"4",NA,"Universidade Regional do Cariri (URCA)","HCDAL","12544","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.",NA,NA,NA,"HCDAL12544",NA,"Santos, E.S.",2016,7,27,"Brazil","Ceará","Missão Nova","Sítio Taipera, Cariri.",-39.178444,-7.291611,"Árvore ca. 1,80 m de altura; flor branca;","BRA:URCA:HCDAL:0000012544",NA,"Licania rigida Benth."
"5",NA,"UEFS","HUEFS","229758","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.",NA,NA,NA,"4340",NA,"Souza, E.B.",2016,8,12,"Brazil","Ceará","Sobral","Fazenda Experimental da UVA (FAEX).",-40.166667,-3.619444,"Vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","BRA:UEFS:HUEFS:0000229758",NA,"Licania rigida Benth."
"6",NA,"Universidade Federal do Ceará, UFC","EAC","59978","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.","Loiola, M.I.B.","2016-09-16T00:00:00.000+0000",NA,"104",NA,"Sobczak, JCMSM",2015,10,1,"Brazil","Ceará","Redenção","Piroás de Cima, próximo à Fazenda Piroás; em frente à residência, solo arenoso.",0,0,"Compartilhando saberes sobre as plantas - UNILAB.; Árvore, frequente, 10 m, DAS 57 cm; folha simples, odorosa, coriácea, glabra, superfície lisa; corola amarelo claro.; Caatinga.","BRA:UFC:EAC:0000059978",NA,"Licania rigida Benth."
"7",NA,"UEFS","HUEFS","230929","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.",NA,NA,NA,"8258",NA,"Fontana, A.P.",2014,7,9,"Brazil","Ceará","Lavras da Mangabeira","Sítio Garra.",-38.870556,-6.852778,"Savana Estépica","BRA:UEFS:HUEFS:0000230929",NA,"Licania rigida Benth."
"8",NA,"UEFS","HUEFS","230930","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.",NA,NA,NA,"8201",NA,"Fontana, A.P.",2014,7,9,"Brazil","Ceará","Lavras da Mangabeira","Boqueirão de Lavras, propriedade do Sr. Bosco.",-38.958611,-6.710556,"Savana Estépica","BRA:UEFS:HUEFS:0000230930",NA,"Licania rigida Benth."
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","116251","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.","Guedes, ML","2014-08-01T00:00:00.000+0000",NA,"22362",NA,"Guedes, ML; Costa, TF",2014,8,18,"Brazil","Rio Grande do Norte","Apodí","Barragem Santa Cruz.",-37.850833,-5.798056,"de ca 8 m de altura. Folhas coriáceas, discolores, face abaxial esbranquiçada. Inflorescência panícula de flores cremes.","BRA:UFBA:ALCB:0000116251",NA,"Licania rigida Benth."
"10",NA,"UEFS","HUEFS","230931","Licania rigida Benth.","Chrysobalanaceae","Licania","rigida","Benth.",NA,NA,NA,"229",NA,"Pimentel, L.B.",2014,8,20,"Brazil","Ceará","Aurora","Sítio Santa Helena.",-39.0675,-7.096389,"Savana Estépica","BRA:UEFS:HUEFS:0000230931",NA,"Licania rigida Benth."
