"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","230289","Zartman, CE"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","218326","Azevedo, AB de"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","218372","Mello, AT"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","232817","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","215463",NA
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","232879","Castilho, CV"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","237775","Souza, JE da C."
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","232699","Castilho, CV"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","232832","Souza, SS da"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","232831","Souza, SS da"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","202875","Co̻lho, LF"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","192518","Assun̤̣o, PACL"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","198228","Barbosa, EM"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","183148","Flores Ar̩valo, M"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","178400","Sothers, CA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","178346","Nascimento, JR"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","178367","Ribeiro, JELS"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","173452","Nee, MH"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","193032","Freitas, MA de"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","198493","Freitas, MA de"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","187551","Setz, EZP"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","187600","Setz, EZP"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","175355","Silva, AP da"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","175870","Silva, SS da"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","175871","Silva, SS da"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","175935","Silva, SS da"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","175867","Silva, SS da"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","175357","Silva, AP da"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","175869",NA
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","175356","Silva, AP da"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","175942","Silva, SS da"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","175864","Silva, SS da"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","175349","Silva, AP da"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","175433","Silva, AP da"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","175354","Silva, AP da"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","198148","Setz, EZP"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","175868","Silva, SS da"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","202085","Silva, SS da"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","175814","Palheta, E"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","175865","Silva, SS da"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","175353","Silva, AP da"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","175866","Silva, SS da"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","175401","Silva, AP da"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","175400","Silva, AP da"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","202103","Silva, AP da"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","175407","Silva, AP da"
"47","Instituto Nacional de Pesquisas da Amazônia (INPA)","175398","Silva, AP da"
"48","Instituto Nacional de Pesquisas da Amazônia (INPA)","175397","Silva, AP da"
