"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"F","Botany","V0184411F","Couepia morii Prance","Chrysobalanaceae","Couepia","morii","Prance",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"416bef9f-6efd-4f0e-a244-3955c54fea87",NA,"Couepia morii Prance"
"2","2/06/17 15:57","INPA","INPA","170492","Couepia morii","Chrysobalanaceae","Couepia",NA,"Prance","Sothers, CA",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio, Reserva 1501 (Km 41) of the WWF/INPA MCS Project",NA,NA,NA,NA,NA,"Couepia morii Prance"
