"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","95324","Silva, IA da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","105319","Silva, IA da"
