"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","10937","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Kinupp, V.F.","2013-01-09T00:00:00.000+0000",NA,"4960",NA,"Kinupp, V.F.; Madeira, N.R.",2014,1,9,"Brazil","Amazonas","Manaus","Ramal Pau-Rosa km 22",0,0,"Árvore; Altura de 10 m; Botões creme-rosada; Flores róseas; Frutos marrons com saliência rebroto em roçado; N.P. castanha-de-cutia.; Ramal Cristiano de Paula","BRA:IFAM - CMZL:EAFM:0000010937",NA,"Acioa edulis Prance",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","238982","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Prata, E.M.B.","2010-11-01T00:00:00.000+0000",NA,"676",NA,"Prata, EMB",2010,9,20,"Brazil","Amazonas",NA,"Margem da BR-319, km 390-400 no sentido Manaus - P",-62.01,-5.32312,NA,"urn:catalog:inpa:herbarium:222691",NA,"Acioa edulis Prance",NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","223079","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Ramos, J.F.","2008-02-01T00:00:00.000+0000",NA,"7",NA,"Santos, AD dos",2008,1,22,"Brazil","Amazonas",NA,"Campo Experimental da EMBRAPA AM-010 KM 28",NA,NA,NA,"urn:catalog:inpa:herbarium:170302",NA,"Acioa edulis Prance",NA,NA,NA
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","1440","Couepia edulis (Prance) Prance","Chrysobalanaceae","Acioa","edulis","(Prance) Prance","Assunção, P.","2010-03-23T00:00:00.000+0000",NA,"261",NA,"Stropp, J.; Assunção, P.",2007,7,NA,"Brazil","Amazonas","São Gabriel da Cachoeira","rio Icana; Comunidade de Jandu Cachoeira, Atrás da Pista de Avião.",0,0,"Floresta de Campinarana. ; HA","BRA:IFAM - CMZL:EAFM:0000001440",NA,"Couepia edulis (Prance) Prance",NA,NA,NA
"6",NA,"UEPA","MFS","001413","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance",NA,NA,NA,"2551",NA,"Bastos, M de N do",2006,8,15,"Brazil","Amazonas","Coari","Base da Petrolífera Geólogo Pedro de Moura. Mata ombrófila densa. Margem do rio Urucu.",-65.153333,-4.885833,"Árvore de cerca de 40m de altura, frutos imaturos marrons claros.","BRA:UEPA:MFS:0000001413",NA,"Acioa edulis Prance",NA,NA,NA
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","249576","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Formiga, K.M.","2008-01-01T00:00:00.000+0000",NA,"628",NA,"Soares, ML",2005,9,15,"Brazil","Amazonas",NA,"Coari, Coari.",-65.05,-4.5048,NA,"urn:catalog:inpa:herbarium:229328",NA,"Acioa edulis Prance",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","182048","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Prance, G.T.","1999-01-01T00:00:00.000+0000",NA,"10628",NA,"Ferreira, CAC",1991,11,8,"Brazil","Acre",NA,"Ramal do Banho a 5 Km da Sede do Município",-73.47,-7.9,NA,"urn:catalog:inpa:herbarium:54658",NA,"Acioa edulis Prance",NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217017","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance",NA,NA,NA,"4348",NA,"Daly, DC",1986,11,18,"Brazil","Amazonas",NA,"""""""Uitinga Pará"""", aprox. 25min. upstream by motoboard brow confluence with Rio Solimões. Scrub and low forest vegetation on white sand. On 2 nd collecting locality. In low forest""",-67.83,-2.883333,NA,"urn:catalog:inpa:herbarium:37471",NA,"Acioa edulis Prance",NA,NA,NA
"14","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","141131","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance",NA,NA,NA,"53",NA,"Ribeiro, JELS",1982,7,10,"Brazil","Amazonas",NA,"Rio Curumitá de Baixo - Pt 5",NA,NA,NA,"urn:catalog:inpa:herbarium:152821",NA,"Acioa edulis Prance",NA,NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","141094","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Prance, G.T.","2014-06-01T00:00:00.000+0000",NA,"4",NA,"Benat, H",1981,4,20,"Brazil","Amazonas",NA,"Deus proteja. Polo Juruá-Solimões",NA,NA,NA,"urn:catalog:inpa:herbarium:13972",NA,"Acioa edulis Prance",NA,NA,NA
"16","2015-04-17T09:49:00.000+0000","MO","MO","3158671","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","G. T. Prance","2015-01-01T00:00:00.000+0000",NA,"Ramos 23251",NA,"José F. Ramos",1975,2,10,"Brazil","Amazonas",NA,"Coari, Road to airport, Km. 6, Farm of Sr. Nascimento.",NA,NA,NA,"urn:catalog:MO:Tropicos:3158671","http://www.tropicos.org/Specimen/3158671","Acioa edulis Prance",NA,NA,NA
"17",NA,NA,"Botany","U.1203078","Couepia edulis (Prance) Prance","Chrysobalanaceae","Acioa","edulis","(Prance) Prance",NA,NA,NA,NA,NA,"Ramos JF",1975,2,10,"Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Amazonas. Coari, road to airport, km 6. Farm of Sr. Nascimento.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1203078",NA,"Couepia edulis (Prance) Prance",NA,NA,NA
"18",NA,"NY","NY","428082","Couepia edulis (Prance) Prance","Chrysobalanaceae","Acioa","edulis","(Prance) Prance",NA,NA,NA,"P23251",NA,"J. F. Ramos",1975,2,10,"Brazil","Amazonas",NA,"Coari, road to airport, km. 6, Farm of Sr. Nacimento",0,0,NA,"c1ca95aa-3770-4e21-82a0-b81307e9ca8c",NA,"Couepia edulis (Prance) Prance",NA,NA,NA
"19","1998-03-11T00:00:00.000+0000","E","E","E00056036","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance",NA,NA,NA,"P23251",NA,"Ramos, J.F.",1975,2,10,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00056036",NA,"Acioa edulis Prance",NA,NA,NA
"20","2014-07-08T06:30:28.000+0000","JBRJ","RB","RB00068383","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","J.T. Prance","1997-09-22T00:00:00.000+0000",NA,NA,NA,"J.F. Ramos",1975,2,10,"Brazil","Amazonas","Amazonas","Coari, Road to airport, Km 6, Farm of Sr. Nascimento.",NA,NA,"Tree, 25m x 80cm. diameter. Petals white. Stamens white. Fruit cotyledons edible.","urn:catalog:JBRJ:RB:68383",NA,"Acioa edulis Prance",NA,NA,NA
"29","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","45107","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","Prance, G.T.","2014-06-01T00:00:00.000+0000",NA,"P21130",NA,"Campbell, DG",1974,5,11,"Brazil","Amazonas",NA,"Rio Solimões",NA,NA,NA,"urn:catalog:inpa:herbarium:21301",NA,"Acioa edulis Prance",NA,NA,NA
"31",NA,NA,"Botany","U.1203077","Couepia edulis (Prance) Prance","Chrysobalanaceae","Acioa","edulis","(Prance) Prance",NA,NA,NA,NA,NA,"Campbell DG",1974,5,9,"Brazil",NA,NA,"Brazilian Amazonas, State of Amazonas. Tefe, Rio Solimões, Amazonas.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1203077",NA,"Couepia edulis (Prance) Prance",NA,NA,NA
"32","2015-04-11T12:25:00.000+0000","S","VascularPlants","S08-19462","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance",NA,NA,NA,"P21129","P21129","D. C. Campbell",1974,5,9,"Brazil","Amazonas",NA,"Plants of Brazilian Amazonia, State of Amazonas, Tefe, Rio Solimões, Amazonas",NA,NA,"Fruit","S:VascularPlants:S08-19462",NA,"Acioa edulis Prance",NA,NA,NA
"34","2015-04-17T09:49:00.000+0000","MO","MO","3158786","Acioa edulis Prance","Chrysobalanaceae","Acioa","edulis","Prance","G. T. Prance","2015-01-01T00:00:00.000+0000",NA,"Campbell 21129",NA,"David G. Campbell",1974,5,9,"Brazil","Amazonas",NA,"Tefe, Rio Solimões,",NA,NA,NA,"urn:catalog:MO:Tropicos:3158786","http://www.tropicos.org/Specimen/3158786","Acioa edulis Prance",NA,NA,NA
"41","2015-09-05T06:39:28.000+0000","MNHN","P","P04848385","Couepia edulis (Prance) Prance","Chrysobalanaceae","Acioa","edulis","(Prance) Prance",NA,NA,NA,NA,"P 21129","Campbell, D.G.",1974,5,9,"Brazil","Amazonas",NA,NA,NA,NA,"Nome vulgar: Castanha de cutia","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04848385",NA,"Couepia edulis (Prance) Prance",NA,NA,NA
