"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"16",NA,"Universidade Federal de Sergipe, UFS","ASE","20539","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Landim, M","2011-12-01T00:00:00.000+0000",NA,"180","Matos, IS; Santos, E",2009,8,24,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Borda da Mata.",-37.310278,-10.998333,"Árvore com cerca de 2,5 metros. Flores com cálice amarelado e corola branca. Fruto imaturo verde.; Árvore com cerca de 2,5 metros. Flores com cálice amarelado e corola branca. Fruto imaturo verde.","BRA:UFS:ASE:0000020539","Parinari littoralis Prance"
"17",NA,"UEFS","HUEFS","143254","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"333","Popovkin, A.V.",2008,7,23,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-37.95,-12.883333,NA,"BRA:UEFS:HUEFS:0000143254","Parinari littoralis Prance"
"19",NA,"Universidade Federal de Sergipe, UFS","ASE","9872","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Landim, M","2011-12-01T00:00:00.000+0000",NA,"21","Melo, JF; Santos, E",2007,2,27,"Brazil","Sergipe","Itaporanga d'Ajuda","Faz. Trapsa",-37.1837,-10.5954,"arvore. 7. m. flores e botões verdes.; arvore. 7. m. flores e botões verdes.; Mata atlantica","BRA:UFS:ASE:0000009872","Parinari littoralis Prance"
"20",NA,"Universidade Federal de Sergipe, UFS","ASE","9914","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Landim, M","2011-12-01T00:00:00.000+0000",NA,"20","Sales, AB; A.V.Santos; Gomes, C; Santos, E",2007,8,31,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa",-37.310278,-10.998333,"árvore. 5. m. Botões verde-claro, pilosos. Frutos secos, marrons.; árvore. 5. m. Botões verde-claro, pilosos. Frutos secos, marrons.; Mata","BRA:UFS:ASE:0000009914","Parinari littoralis Prance"
"21",NA,"Universidade Federal de Sergipe, UFS","ASE","9866","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Landim, M","2011-12-01T00:00:00.000+0000",NA,"60","Sales, AB; Landim, M; L.Ribeiro; A.V.Santos; Gomes, C; Santos, E",2007,10,23,"Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa",-37.310278,-10.998333,"árvore. 8. m. frutos secos.; árvore. 8. m. frutos secos.; borda da mata","BRA:UFS:ASE:0000009866","Parinari littoralis Prance"
"22",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","14163","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","R.G.Barbosa-Silva","2017-11-30T00:00:00.000+0000",NA,"5125","A.M.Miranda",2005,7,17,"Brazil","Bahia","Camamu","Povoado de Barcelos do Sul",NA,NA,"Árvore ca. 8m alt., caule acinzentado, folhas coriáceas, discolores, adaxialmente verde brilhante, abaxialmente acinzentado, flores de cálice verde amarronzado, corola esverdeada","BRA:UFRPE:HST:0000014163","Parinari littoralis Prance"
"25","2016-09-19T10:48:04.000+0000","JBRJ","RB","RB00697556","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G.T.PRANCE",NA,NA,"300","J. L. Paixão; J. G. Jardim & S. Sant´Ana",2003,11,13,"Brazil","Bahia","Nilo Peçanha","Rod. Nilo Peçanha / Cairu, km 9,5.",-39.071389,-13.593056,"Árvore, ca. 10 m, folhas discolores, flores cremes, frutos imaturos marrons.","urn:catalog:JBRJ:RB:697556","Parinari littoralis Prance"
"29",NA,"UESC","UESC","9729","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","R.G. Barbosa-Silva","2017-10-01T00:00:00.000+0000",NA,"1577","Jesus, N.G.",2002,12,4,"Brazil","Bahia","Aramari",NA,-38.486389,-11.969167,"Árvore 6m de altura.","BRA:UESC:UESC:0000009729","Parinari littoralis Prance"
"30","2016-09-20T09:55:46.000+0000","JBRJ","RB","RB00070523","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G.T.PRANCE",NA,NA,"2030","M.G. Bovini; L.C. Giordano, E.F. Guimarães, J.R. Miguel et M.D. Campos",2001,7,28,"Brazil","Paraíba","Paraíba","João Pessoa, rod. para a praia de Maceió de Sacarapé, partindo da praia da Penha.",NA,NA,"àrvore heliófila ca. 5,0 m., folhas coriáceas levemente discolores, frutos imaturos pardos com mesocarpo lenhoso","urn:catalog:JBRJ:RB:70523","Parinari littoralis Prance"
"31",NA,"UESC","UESC","4477","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"3233","Amorim, A.M.A.",2000,1,6,"Brazil","Bahia","Itacaré",NA,NA,NA,"Árvore ca. 20m alt..","BRA:UESC:UESC:0000004477","Parinari littoralis Prance"
"32",NA,"NY","NY","01198616","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G. T. Prance","2005-01-01T00:00:00.000+0000",NA,"3457","A. M. Amorim",2000,6,15,"Brazil","Sergipe",NA,"Entre Santa Luzia e Crasto. Mata do Dr. Jorge, coletas a 3-4 km de Crasto.",-37.4161,-11.3828,NA,"e22f2744-c6f9-4fac-b9c3-c664eebd1d99","Parinari littoralis Prance"
"35",NA,"USP","SPF","205957","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Barbosa-Silva, RG","2017-07-01T00:00:00.000+0000",NA,"6805","Carvalho, AMV",1999,9,6,"Brazil","Bahia","Maraú","Rod. BR-030, ca. 11,3 Km na Rod. Saquaíra/ Campinhos.",-38.956667,-13.953056,NA,"BRA:USP:SPF:0000205957","Parinari littoralis Prance"
"36","2016-09-19T10:48:00.000+0000","JBRJ","RB","RB00697071","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G.T.PRANCE",NA,NA,NA,"André M. de Carvalho; J. G. Jardim, F. do S. Juchum & A. C. Orsi",1999,9,6,"Brazil","Bahia","Maraú","Rod. BR-030, ca. 11,3 km na Rodovia Saquaíra/Campinhos. .",-38.956667,-13.953055,"Árvore ca. 8 m de altura. Folhas discolores, verdes na face superior e a face inferior ferrugínea. Flores passadas castanhas.","urn:catalog:JBRJ:RB:697071","Parinari littoralis Prance"
"38",NA,"USP","SPF","150351","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Prance, GT","2001-01-01T00:00:00.000+0000",NA,"68532","Hatschbach, G",1998,10,15,"Brazil","Bahia","Ituberá",NA,0,0,NA,"BRA:USP:SPF:0000150351","Parinari littoralis Prance"
"39",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","38643","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"s.n.","G. Hatschbach",1998,10,15,"Brazil","Bahia","Ituberá","Rio Pancada Russa",0,0,"Árvore,10m,flor alvacenta.Floresta atlântica.","BRA:UFJF:CESJ:0000038643","Parinari littoralis Prance"
"43",NA,"UESC","UESC","3654","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"160","Sambuichi, R.H.R.",1998,10,13,"Brazil","Bahia","Ilhéus",NA,NA,NA,"cacau sob mata raleada.; Planta arbórea, alt.30m, DAP 42,67cm.; Casca rugosa.","BRA:UESC:UESC:0000003654","Parinari littoralis Prance"
"45",NA,"Universidade Federal de Sergipe, UFS","ASE","6298","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Landim, M","2011-12-01T00:00:00.000+0000",NA,"555","Landim, M",1996,8,28,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto",-37.425861,-11.385528,"árvore. 10. m. presença de botões florais e flores alvas pequenas.; árvore. 10. m. presença de botões florais e flores alvas pequenas.; Mata","BRA:UFS:ASE:0000006298","Parinari littoralis Prance"
"46",NA,"USP","SPF","205082","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Barbosa-Silva, RG","2017-07-01T00:00:00.000+0000",NA,"1020","Landim, MF",1996,9,16,"Brazil","Sergipe","Itaporanga d'Ajuda",NA,0,0,NA,"BRA:USP:SPF:0000205082","Parinari littoralis Prance"
"48","2005-10-03T11:42:43.000+0000","JBRJ","RB","RB00070525","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","A. Vaz",NA,NA,"85","T.Jost; H.P. Bautista",1995,4,27,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do Bebedouro, lado direito da BA 099 no sentido Norte.",NA,NA,"árvore com ca de 15 m de altura, tgronco de 9m de comprimento, folhas coriaceas, discolores, face dorsal cinza, pilosa e ventral brilhante, flores com cálice verde e corola branca, fruto oblongo com escamas castanho","urn:catalog:JBRJ:RB:70525","Parinari littoralis Prance"
"49","2016-08-31T09:27:44.000+0000","JBRJ","RB","RB00070502","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G.T.PRANCE",NA,NA,"744","M.Clara Ferreira; T. Jost",1995,8,22,"Brazil","Bahia","Esplanada","Fazenda do Bu, Mata do Fundão II.",-37.733333,-12.01,"A´rvore com ca de 9 m de alt. ramos jovens ferruginosos, pilosos folhas coriaceas, quando adultas glabras na face dorsal","urn:catalog:JBRJ:RB:70502","Parinari littoralis Prance"
"51","2014-07-07T23:09:08.000+0000","JBRJ","RB","RB00070515","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","A. Vaz",NA,NA,"187","T.Jost; M.Clara Ferreira",1995,8,22,"Brazil","Bahia","Conde","Fazenda do Bu.",-37.716667,-12.014167,"Árvore de aprox. 1,2 m de alt. botões florais esverdeados, frutos jovens marrons pintalgados com espécie de verrugas, folhas coriáceas discolores, com nervuras na face dorsal quase ferrugineas","urn:catalog:JBRJ:RB:70515","Parinari littoralis Prance"
"55",NA,"UESC","UESC","10220","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"339","Marli P.M. de Lima",1994,10,27,"Brazil","Bahia","Conde",NA,-37.707778,-12.042778,"Árvore com ca. 11m de altura, ramos acinzentados, ramos no ápice ferrugíneos.","BRA:UESC:UESC:0000010220","Parinari littoralis Prance"
"57",NA,"MBML","MBML-HERBARIO","6717","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","A. Amorim/1993",NA,NA,"1261","A. M. Amorim; et al",1993,4,15,"Brazil","Bahia","Una","Ibama",-39.083333,-15.15,"Árvore com ca. 20,0m de altura, folhas com a face superior verde-escuro brilhante, a inferior verde-amarronzado, opaca. Flores com cálice castanho corola alva. Flores em álcool.","BRA:MBML:MBML-HERBARIO:0000006717","Parinari littoralis Prance"
"59",NA,"UFES","VIES","14425","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Sobral, M.","1905-06-17T00:00:00.000+0000",NA,"1643","Thomaz, L.D.",1992,12,5,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"SW1940","BRA:UFES:VIES:0000014425","Parinari littoralis Prance"
"60","2014-07-07T23:09:06.000+0000","JBRJ","RB","RB00070493","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"326","M.Clara Ferreira",1990,5,26,"Brazil","Bahia","Esplanada","Campo de Malombé.",-38.466667,-12.483333,NA,"urn:catalog:JBRJ:RB:70493","Parinari littoralis Prance"
"61",NA,"USP","SPF","205081","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Barbosa-Silva, RG","2017-07-01T00:00:00.000+0000",NA,"1088","Viana, G",1984,12,13,"Brazil","Sergipe","Itabaiana","Serra de Itabaiana",0,0,NA,"BRA:USP:SPF:0000205081","Parinari littoralis Prance"
"62",NA,"NY","NY","378686","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"386","L. A. Mattos Silva",1979,5,18,"Brazil","Bahia",NA,"Km 21 da Rod. Belmonte/Itapebi. TransiÃ§ao da restinga para a Mata HigrÃ³fila Sul Baiana, prÃ³x. a ponte",-38.88,-15.86,NA,"b0e87432-0c10-4d29-ba60-c41aeb43bf92","Parinari littoralis Prance"
"63","2014-07-07T23:09:05.000+0000","JBRJ","RB","RB00070483","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,NA,"S.A. Mori; A.M.de Carvalho",1979,6,13,"Brazil","Bahia","Maraú","BR 030 a 5 km ao S de Maraú.",NA,NA,"árvore 7x15cm, frutos cobertos por bilhões de abelhas pretas, pequenas que removem o policarpo","urn:catalog:JBRJ:RB:70483","Parinari littoralis Prance"
"64",NA,"NY","NY","378685","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G. T. Prance","1979-01-01T00:00:00.000+0000",NA,"12001","S. A. Mori",1979,6,13,"Brazil","Bahia",NA,"BR 030, a 5 km ao S de maraÃº",-39.0055,-14.1416,NA,"200ef743-64ba-4c2d-96e8-d77de1cc1423","Parinari littoralis Prance"
"65",NA,"IPA","IPA","30166","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Prance, G.T.","1992-10-27T00:00:00.000+0000",NA,"74-7745","Andrade-Lima",1974,4,2,"Brazil","Sergipe","Itabaiana","Serra de Itabaiana",0,0,NA,"BRA:IPA:IPA:0000030166","Parinari littoralis Prance"
"66",NA,"UFRPE","PEUFR","12674","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","R. G. Barbosa-Silva","2017-10-30T00:00:00.000+0000","ISOTYPE","13083","D. P. Lima",1972,9,28,"Brazil","Bahia","Ilhéus","Fazenda Ipiranga; Mata do Rio Canoa",NA,NA,"Árvore de mais ou menos 10m de altura, por 30cm de diâmetro; flores amarelas com perfume agradável.","BRA:UFRPE:PEUFR:0000012674","Parinari littoralis Prance"
"71","2016-09-20T09:55:50.000+0000","JBRJ","RB","RB00703115","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G.T.PRANCE",NA,NA,"1948","R. S. Pinheiro",1972,10,25,"Brazil","Bahia","Ilhéus","Ramal da Faz. Ipiranga a 21 km de Olivença.",NA,NA,"Árvore de 10, de altura 30 cm diâmetro flor amarela perfumada.","urn:catalog:JBRJ:RB:703115","Parinari littoralis Prance"
"73",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3784","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","R.G.Barbosa-Silva","2017-11-30T00:00:00.000+0000",NA,"12722","D.P.Lima",1971,11,8,"Brazil","Bahia","Una","mata da Fazenda Cabana da Serra",NA,NA,"Árvore + - 12m alt. por + - 36cm de diâmetro. Flores com pétalas amarelas esbranquiçadas, pouco perfumadas.","BRA:UFRPE:HST:0000003784","Parinari littoralis Prance"
"74","2017-10-10T20:09:42.000+0000","JBRJ","RB","RB00703131","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G.T.PRANCE",NA,NA,"13","S. G. da Vinha ; R. S. Pinheiro",1967,8,3,"Brazil","Bahia","Maraú",NA,NA,NA,"Árvore de 5m alt., K. ferrugíneo, C. branca, estames brancos.","urn:catalog:JBRJ:RB:703131","Parinari littoralis Prance"
"76",NA,"UnB","UB","2077","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","Prance, GT",NA,"PARATYPE","1833","Belém, RP",1965,10,5,"Brazil","Bahia","Maraú",NA,0,0,"Tipo.; Árvore 15m x 25cm. Flor branca; Mata litorânea.","BRA:UnB:UB:0000002077","Parinari littoralis Prance"
"78","2008-12-15T00:00:00.000+0000","BR",NA,"BR0000006968472","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,"ISOTYPE","1833","Belem Romeu P.",1965,10,5,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006968472","Parinari littoralis Prance"
"83",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","16372","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G. T. prance",NA,NA,"386","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","belmonte","Km 21 Rod. p/ Itapebi, prox. ponte.",NA,NA,"Ambiente: Mata Higrofila. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000016372","Parinari littoralis Prance"
"84",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","70989","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance",NA,NA,NA,"68532","Hatschbach, GM",NA,NA,NA,"Brazil","Bahia","Ituberá",NA,0,0,NA,"BRA:UFMG:BHCB:0000070989","Parinari littoralis Prance"
"85",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","3115","Parinari littoralis Prance","Chrysobalanaceae","Parinari","littoralis","Prance","G. T. Prance",NA,NA,"13","S. G. da Vinha",NA,NA,NA,"Brazil","Bahia","MARAÚ",NA,NA,NA,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000003115","Parinari littoralis Prance"
