"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","23225","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Déda, RM","2012-06-01T00:00:00.000+0000",NA,"141","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E",2012,4,17,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto",-37.425861,-11.382639,"Árvore com cerca de 10 m. Inflorescência creme. Frutos marrons com manchas pretas.; Árvore com cerca de 10 m. Inflorescência creme. Frutos marrons com manchas pretas.; Mata Atlântica.","BRA:UFS:ASE:0000023225",NA,"Parinari leontopitheci Prance"
"2",NA,"Universidade Federal de Sergipe, UFS","ASE","22728","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Gomes, LA","2012-01-01T00:00:00.000+0000",NA,"283","Gomes, LA; Déda, RM; Santos, E",2011,12,20,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso",-37.421389,-11.375556,"Árvore com cerca de 8m. Com frutos marrom.; Árvore com cerca de 8m. Com frutos marrom.; Mata Atlântica.","BRA:UFS:ASE:0000022728",NA,"Parinari leontopitheci Prance"
"3","2014-07-08T00:42:38.000+0000","JBRJ","RB","RB00745052","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","L. A. Gomes",NA,NA,"283","L. A. Gomes et. al.;",2011,12,20,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Castro.",-37.421389,-11.375556,"Árvore ca. 8m com frutos marrom","urn:catalog:JBRJ:RB:745052",NA,"Parinari leontopitheci Prance"
"4",NA,"NY","NY","378699","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G. T. Prance","1996-01-01T00:00:00.000+0000",NA,"6107","A. M. V. de Carvalho",1995,9,13,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 IlhÃ©us-Una. Regiao da Mata HigrÃ³fila Sul Baiana.",-39.08,-15.15,NA,"81c4f62f-efff-4192-8d95-6084bd3c544a",NA,"Parinari leontopitheci Prance"
"5",NA,"MBM","MBM","254623","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Amorim, A",NA,NA,"6107","Carvalho, AM; et al.",1995,9,13,"Brazil","Bahia","Una","Rod. BA-001, km 46",0,0,NA,"BRA:MBM:MBM:0000254623",NA,"Parinari leontopitheci Prance"
"6",NA,"MBM","MBM","237696","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Prance, GT",NA,NA,"533","Jardim, JG; et al.",1994,7,28,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão",0,0,NA,"BRA:MBM:MBM:0000237696",NA,"Parinari leontopitheci Prance"
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","042510","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Prance, GT","1995-01-01T00:00:00.000+0000",NA,"533","Jardim, J; Amorim, AMA; Sant'Ana, SC de; Mayo, S; Puglialli, H",1994,7,28,"Brazil","Bahia","Una","Litoral Sul, Reserva Biológica do Mico-leão (IBAMA). Entrada Km 46 da Rod. BA-001 Ilhéus/Una",-39.083333,-15.15,"ca. 30m de altura e 80cm de diâmetro. Folhas discolores, verdes e brilhantes na face adaxial e alvacentas na face abaxial. Flores creme, pouco perfumadas.; Higrófila Sul Baiana.","BRA:UFBA:ALCB:0000042510",NA,"Parinari leontopitheci Prance"
"8","2007-05-04T14:08:12.000+0000","K","Herbarium","K000220816","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","Prance, G.T.",NA,"ISOTYPE","1261","Hage, J.L.; Sant'Ana, S.C.; Amorim, A.M.; Jardim, J.G.; Santos, E.B.",1993,4,14,"Brazil",NA,NA,"Município de Una, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana.  Coletas efetuadas na estrada que leva a sede da reserva.",-39.08,-15.15,"Sheet 2 / 2","http://specimens.kew.org/herbarium/K000220816",NA,"Parinari leontopitheci Prance"
"9",NA,"NY","NY","519488","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,"ISOTYPE","1261","A. M. Amorim",1993,4,14,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-ledao (IBAMA). Entrada no km 46 da Rod. BA-001 IlhÃ©us/Una. Reglao da Mata HigrÃ³fila Sul Baiana",-39.08,-15.15,NA,"f4a93e88-1652-46d9-b4c6-ebeffbb3ec52",NA,"Parinari leontopitheci Prance"
"10",NA,"US","Botany","3278342","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance",NA,NA,"ISOTYPE","1261","A. M. Amorim, S. C. Sant' Ana, J. Jardim, E. B. Santos & J. L. Hage",1993,4,14,"Brazil","Bahia",NA,"Reserva Biologica do Mico-Leao (IBAMA), entrada no km 46 da Rod. BA-001 Ilheus/Una.",-39.0833,-15.15,NA,"http://n2t.net/ark:/65665/3fbdd1b5a-9f8c-43b0-a51f-3e9044b3d074",NA,"Parinari leontopitheci Prance"
"11",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","62026","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G. T. Prance",NA,NA,"533","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Picada do Marimbondo.",-39.083333,-15.15,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000062026",NA,"Parinari leontopitheci Prance"
"12",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","58393","Parinari leontopitheci Prance","Chrysobalanaceae","Parinari","leontopitheci","Prance","G. T. Prance",NA,NA,"1261","A. M. Amorim",NA,NA,NA,"Brazil","Bahia","una","Reserva Biologica do Mico-leao (REBIO). (IBAMA). Entrada Km 46 Rod. Ilheus/Uma, BA-001.",-39.083333,-15.15,"Ambiente: Mata higrofila. Habito: Árvore, ca. 20m.","BRA:CEPLAC:CEPEC:0000058393",NA,"Parinari leontopitheci Prance"
