"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Reserva Natural Vale (CVRD)","CVRD","15870","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","Geovane S. Siqueira","2018-01-18T00:00:00.000+0000",NA,"1253",NA,"Siqueira, G.S.",2018,1,18,"Brazil","Es","LINHARES","Na Parc. Projeto Biomas, árvore com placa 278.",NA,NA,"Col. Adic. Eder Caglioni, Annete Bonnet, Gustavo R. Curcio <ll>dwc_commonname:</ll> Guaiti","BRA:CVRD:CVRD:0000015870",NA,"Licania salzmannii Fritsch"
"2",NA,"UFRB","HURB","17330","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch",NA,NA,NA,NA,NA,"Almeida, T.",2016,4,17,"Brazil","Bahia","Salvador","Ipitanga; APA Joanes",NA,NA,"P150 A1","BRA:UFRB:HURB:0000017330",NA,"Licania salzmannii Fritsch"
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","37100","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","Oliveira, EVS",NA,NA,"123",NA,"Santos, E; Farias, MCV; Figueiredo, MAM",2016,4,19,"Brazil","Sergipe","Pacatuba","Povoado Poção",-36.3613,-10.283,"Arbusto. Ca. de 3 m. Frutos imaturos verdes com pintasbrancas.; Restinga","BRA:UFS:ASE:0000037100",NA,"Licania salzmannii Fritsch"
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA129106","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","Colletta, G.D. et al.","2014-01-01T00:00:00.000+0000",NA,"1522",NA,"Colletta, G.D.",2014,5,15,"Brazil","São Paulo","Nova Odessa","Plantarum",NA,NA,NA,"BRA:ESALQ:ESA:0ESA129106",NA,"Licania salzmannii Fritsch"
"5","2017-09-08T13:55:39.000+0000","JBRJ","RB","RB01361819","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","M. Ribeiro",NA,NA,"496",NA,"M. Ribeiro; T.L. Rocha; W.S. Barbosa",2011,4,10,"Brazil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto",NA,NA,NA,"urn:catalog:JBRJ:RB:1361819",NA,"Licania salzmannii Fritsch"
"6",NA,"UFES","VIES","28235","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","Ribeiro, M.","2011-04-10T00:00:00.000+0000",NA,"496",NA,"Ribeiro, M.; Rocha, T.L. & Barbosa, W.S.",2011,4,10,"Brazil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto.",NA,NA,"SW1839","BRA:UFES:VIES:0000028235",NA,"Licania salzmannii Fritsch"
"7",NA,"UFES","VIES","24852","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","Ribeiro, M.","2011-11-08T00:00:00.000+0000",NA,"571",NA,"Ribeiro, M.; Rozario, E.M.; Salgado, M.G.F. & Andrade, R.C.",2011,7,13,"Brazil","Espírito Santo","Conceição da Barra","Reserva Biológica de Córrego Grande.",NA,NA,"SW1839","BRA:UFES:VIES:0000024852",NA,"Licania salzmannii Fritsch"
"8",NA,"UEFS","HUEFS","204785","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch",NA,NA,NA,"4777",NA,"Queiroz, E.P.",2010,9,21,"Brazil","Bahia","Salvador","Jardim Botânico de Salvador.",-38.4375,-12.926944,"Emanescente de Mata Atlântica.","BRA:UEFS:HUEFS:0000204785",NA,"Licania salzmannii Fritsch"
"9",NA,"MBM","MBM","397961","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch","Queiroz, EP","2010-01-01T00:00:00.000+0000",NA,"4745",NA,"Queiroz, EP",2010,10,NA,"Brazil","Bahia","Salvador","Jardim Botânico de Salvador",-38.4375,-12.926944,"Árvore 25m. Folhas cartáceas. Flores alvas, perfumadas.; remanescente de Mata Atlâtica.","BRA:MBM:MBM:0000397961",NA,"Licania salzmannii Fritsch"
"10",NA,"UEFS","HUEFS","212127","Licania salzmannii Fritsch","Chrysobalanaceae","Licania","salzmannii","Fritsch",NA,NA,NA,"4745",NA,"Queiroz, E.P.",2010,10,NA,"Brazil","Bahia","Salvador","Jardim Botânico de Salvador-JBSSA.",-38.4375,-12.926944,"Remanescente de Mata Atlântica.","BRA:UEFS:HUEFS:0000212127",NA,"Licania salzmannii Fritsch"
