,modified,institutionCode,collectionCode,catalogNumber,scientificName,basisOfRecord,kingdom,phylum,class,ordem,family,genus,species,subspecies,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,typeStatus,collectorNumber,fieldNumber,collector,yearCollected,monthCollected,dayCollected,julianDay,timeOfDay,continentOcean,country,stateProvince,county,locality,longitude,latitude,longitude_mun,latitude_mun,coordinatePrecision,boundingBox,minimumElevation,maximumElevation,minimumDepth,maximumDepth,sex,preparationType,individualCount,previousCatalogNumber,relationshipType,relatedCatalogItem,notes,barcode
11,2/06/17 15:57,INPA,INPA,32231,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,isotype,14015,NA,"Prance, GT",1971,7,9,NA,NA,Southern America,Brasil,Amazonas,NA,"Rio Ituxi, vicinity of Boca do CuruquetÃª",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0032231
12,2/06/17 15:57,INPA,INPA,32231,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,isotype,14015,NA,"Prance, GT",1971,7,9,NA,NA,Southern America,Brasil,Amazonas,NA,"Rio Ituxi, vicinity of Boca do CuruquetÃª",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0032231
13,2/06/17 15:57,INPA,INPA,39844,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",1973,NA,NA,NA,P16655,NA,"Lleras, E",1973,7,13,NA,NA,Southern America,Brasil,Amazonas,NA,"Lago de TefÃ©, Manua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0039844
14,2/06/17 15:57,INPA,INPA,39844,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",1973,NA,NA,NA,P16655,NA,"Lleras, E",1973,7,13,NA,NA,Southern America,Brasil,Amazonas,NA,"Lago de TefÃ©, Manua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0039844
15,2/06/17 15:57,INPA,INPA,40591,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,NA,P17397,NA,"Lleras, E",1973,8,19,NA,NA,Southern America,Brasil,Amazonas,NA,"Peninsula between Rio SolimÃµes and Rio IÃ§a, behind Santo AntÃ´nio do IÃ§a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0040591
16,2/06/17 15:57,INPA,INPA,45106,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,NA,P21129,NA,"Campbell, DG",1974,5,9,NA,NA,Southern America,Brasil,Amazonas,TefÃ©,Rio SolimÃµes,NA,NA,-64.7114,-3.35417,340205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0045106
17,2/06/17 15:57,INPA,INPA,45106,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,NA,P21129,NA,"Campbell, DG",1974,5,9,NA,NA,Southern America,Brasil,Amazonas,TefÃ©,Rio SolimÃµes,NA,NA,-64.7114,-3.35417,340205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0045106
18,2/06/17 15:57,INPA,INPA,45107,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,NA,P21130,NA,"Campbell, DG",1974,5,11,NA,NA,Southern America,Brasil,Amazonas,Coari,Rio SolimÃµes,NA,NA,-63.1414,-4.085,340934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0045107
19,2/06/17 15:57,INPA,INPA,45107,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,NA,P21130,NA,"Campbell, DG",1974,5,11,NA,NA,Southern America,Brasil,Amazonas,Coari,Rio SolimÃµes,NA,NA,-63.1414,-4.085,340934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0045107
20,2/06/17 15:57,INPA,INPA,47829,Acioa edulis,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,edulis,NA,Prance,"Prance, GT",2014,6,NA,NA,P23251,NA,"Ramos, JF",1975,2,10,NA,NA,Southern America,Brasil,Amazonas,Coari,"Road to airport, Km 6, Farm of Sr. Nascimento",NA,NA,-63.1414,-4.085,340934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0047829
21,2/06/17 15:57,INPA,INPA,105396,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,3142,NA,"Ferreira, CAC",1982,7,23,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Campus do INPA, Campus do INPA, prÃ_ximo ao prÃ©dio da Patologia MÃ©dica",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0105396
22,2/06/17 15:57,INPA,INPA,110469,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,7134,NA,"Revilla, J",1982,10,9,NA,NA,Southern America,Brasil,ParÃ¡,NA,"Rio Trombetas, Jazida de Bauxita de Alcoa MineraÃ§Ã£o, Monte Branco, Acampamento 22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0110469
23,2/06/17 15:57,INPA,INPA,119301,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,38,NA,"Paula, MNC de",1984,6,5,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Campus do INPA, Campus do INPA",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0119301
24,2/06/17 15:57,INPA,INPA,119425,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,63,NA,"Souza, HC de",1984,6,23,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Campus do INPA, Campus do INPA",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0119425
25,2/06/17 15:57,INPA,INPA,13158,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,4649,NA,"Rodrigues, WA",1962,9,20,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Estrada do Tabatinga., Estrada do Tabatinga",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0013158
26,2/06/17 15:57,INPA,INPA,13211,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,4697,NA,"Rodrigues, WA",1962,10,16,NA,NA,Southern America,Brasil,Amazonas,Manaus,"IgarapÃ© do Tabatinga., IgarapÃ© do Tabatinga",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0013211
27,2/06/17 15:57,INPA,INPA,145668,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,RB145668,NA,"Carvalho, IR de",1981,3,28,NA,NA,Southern America,Brasil,Rio de Janeiro,NA,"Jardim BotÃ¢nico, SeÃ§Ã£o XXVI, cant. D. piquete 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0145668
28,2/06/17 15:57,INPA,INPA,149841,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,2689,NA,"Lima, HC de",1986,8,25,NA,NA,Southern America,Brasil,Rio de Janeiro,NA,"Cultivada no JBRJ, margem do rio dos macacos, prÃ_ximo a regiÃ£o amazÃ´nica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0149841
29,2/06/17 15:57,INPA,INPA,149909,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,INPA149909,NA,"Soares, S",1985,10,30,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Distrito AgropecuÃ¡rio, ZF3., Reserva Colosso WWF",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0149909
30,2/06/17 15:57,INPA,INPA,15221,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,6757,NA,"Loureiro, AA",1964,11,20,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, prÃ_ximo a Q-20",-59.966667,-2.883333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0015221
31,2/06/17 15:57,INPA,INPA,202875,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,177,NA,"CoÃªlho, LF",1999,10,12,NA,NA,Southern America,Brasil,Amazonas,Manaus,Quadra 10 da EMBRAPA.,NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0202875
32,2/06/17 15:57,INPA,INPA,153113,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,8516,NA,"Ferreira, CAC",1986,11,24,NA,NA,Southern America,Brasil,Amazonas,SÃ£o Paulo de OlivenÃ§a,"Alto Rio SlimÃµes, platÃ´ ao Sul da cidade, estrada para a localidade Bom Fim. Caatinga sobre solo arenoso branco.",NA,NA,-68.8725,-3.37833,362329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0153113
33,2/06/17 15:57,INPA,INPA,153113,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,8516,NA,"Ferreira, CAC",1986,11,24,NA,NA,Southern America,Brasil,Amazonas,SÃ£o Paulo de OlivenÃ§a,"Alto Rio SlimÃµes, platÃ´ ao Sul da cidade, estrada para a localidade Bom Fim. Caatinga sobre solo arenoso branco.",NA,NA,-68.8725,-3.37833,362329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0153113
34,2/06/17 15:57,INPA,INPA,154624,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,303,NA,"Soares, E",1987,10,15,NA,NA,Southern America,Brasil,ParÃ¡,NA,"MineraÃ§Ã£o Rio do Norte, Porto Trombetas. Estrada da Mina Km 02, ramal que dÃ¡ acesso ao igarapÃ© do Sindicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0154624
35,2/06/17 15:57,INPA,INPA,154625,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,304,NA,"Soares, E",1987,10,15,NA,NA,Southern America,Brasil,ParÃ¡,NA,"Porto Trombetas, ramal que dÃ¡ acesso ao igarapÃ© do Sindicato, Km 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0154625
36,2/06/17 15:57,INPA,INPA,15778,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,7116,NA,"Rodrigues, WA",1965,9,11,NA,NA,Southern America,Brasil,Amazonas,Rio Preto da Eva,"AM 010, Km 105., Estrada Manaus-Itacoatiara, Km 105, margem da estrada",NA,NA,-59.6997,-2.69944,72534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0015778
37,2/06/17 15:57,INPA,INPA,1602,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,INPA1602,NA,"Rodrigues, WA",NA,NA,NA,NA,NA,Southern America,Brasil,Amazonas,Manaus,"BR174, Km 14. sÃ_tio do Coronel Martins R, Km 14 da BR 17, sÃ_tio do Coronel Martins Ribeiro",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0001602
38,2/06/17 15:57,INPA,INPA,16793,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,7392,NA,"Rodrigues, WA",1966,1,11,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Q-6",-59.966667,-2.883333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0016793
39,2/06/17 15:57,INPA,INPA,16908,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,7605,NA,"Rodrigues, WA",1966,3,23,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, prÃ_ximo a Q-XXII",-59.966667,-2.883333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0016908
40,2/06/17 15:57,INPA,INPA,172464,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,303,NA,"Soares, E",1987,10,15,NA,NA,Southern America,Brasil,ParÃ¡,NA,"MineraÃ§Ã£o Rio do Norte, Porto Trombetas. Estrada da Mina Km 02, ramal que dÃ¡ acesso ao igarapÃ© do Sindicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0172464
41,2/06/17 15:57,INPA,INPA,172465,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,304,NA,"Soares, E",1987,10,15,NA,NA,Southern America,Brasil,ParÃ¡,NA,"Porto Trombetas, ramal que dÃ¡ acesso ao igarapÃ© do Sindicato, Km 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0172465
42,2/06/17 15:57,INPA,INPA,1733,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,INPA1733,NA,"CoÃªlho, LF",1955,8,26,NA,NA,Southern America,Brasil,Amazonas,Manaus,"BR 17, Km 3. Estrada Ã  direita",NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0001733
43,2/06/17 15:57,INPA,INPA,173452,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,42556,NA,"Nee, MH",1992,2,13,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR 174, Km 72m depois 6 Km west, Fazenda Dimona",-60.083333,-2.316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0173452
44,2/06/17 15:57,INPA,INPA,174882,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,1301.5192.3,NA,"Pereira, E da C.",1989,11,23,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Distrito AgropecuÃ¡rio, ZF3., Ca. 90 Km N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR 174, Km 64, depois 23 Km leste na ZF3, Fazenda Esteio.&nf;Projeto DinÃ¢mica BiolÃ_gica de Fragmentos Florestais, Reserva nÂº 1301, Ã¡rvore nÂº 5192.",-59.85,-2.383333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0174882
45,2/06/17 15:57,INPA,INPA,174885,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,1301.5468.2,NA,"Pereira, E da C.",1989,11,23,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Distrito AgropecuÃ¡rio, ZF3., Ca. 90 km N de Manaus. Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR-174, km 64, depois 23 km leste na ZF-3, Fazenda Esteio. &nf;Projeto DinÃ¢mina BiolÃ_gica de Fragmentos Florestais, Reserva nÂº1301, ÃÅrvore nÂº 5468.",-59.85,-2.383333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0174885
46,2/06/17 15:57,INPA,INPA,174966,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,13,NA,"Pacheco, M",1988,11,2,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio, Fazenda Dimona of the WWF/INPA MCS project, ca. 72 Km N of Manaus",-60.083333,-2.316667,NA,NA,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0174966
47,2/06/17 15:57,INPA,INPA,175283,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,3304.492.3,NA,"Silva, CF da",1989,11,7,NA,NA,Southern America,Brasil,Amazonas,Manaus,"Distrito AgropecuÃ¡rio, ZF3., Ca. 90 Km N de Manaus, Distrito AgropecuÃ¡rio da SUFRAMA, Rodovia BR 174, Km 64, depois 7 Km leste na ZF3, Fazenda Porto Alegre",-59.95,-2.366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0175283
48,2/06/17 15:57,INPA,INPA,20826,Acioa longipendula,S,Plantae,Dicotyledon Com-Clade,NA,Malpighiales,Chrysobalanaceae,Acioa,longipendula,NA,(Pilg.) Sothers & Prance,"Prance, GT",2014,6,NA,NA,424,NA,"Elias, J",1967,12,12,NA,NA,Southern America,Brasil,Amazonas,Manaus,Reserva Florestal Adolfo Ducke,NA,NA,-60.025,-3.10194,138090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,INPA0020826
