"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2018-07-27T17:30:57.000+0000","JBRJ","RB","RB01383246","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","M. Verdi","2018-07-27T00:00:00.000+0000",NA,"1431",NA,"C. Baez; R. Gomes, T. Lima, R. Nines",2018,3,8,"Brazil","Rio de Janeiro","Santa Maria Madalena","Trilha Morumbeca do Imbé. Parque Estadual do Desengano",-41.9475,-21.972222,"Árvore matriz nº 160; CAP 125 cm; Folhas verdes discolores. Flores em botão nas axilas foliares.","urn:catalog:JBRJ:RB:1383246",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"2","2018-07-27T17:07:24.000+0000","JBRJ","RB","RB01386428","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","M. Gomes","2018-07-24T00:00:00.000+0000",NA,"1579",NA,"C. Baez; E. P. Fernandez & R. C. Gomes",2018,4,6,"Brazil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. REGUA -Trilha Vermelha e início da bifurcação para a Trilha Cinza. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu",-42.739444,-22.396389,"Árvore matriz nº 148; CAP 120 cm; Folhas coriáceas glabras discolores. Frutos verdes uniloculares","urn:catalog:JBRJ:RB:1386428",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"3","2018-05-03T20:19:38.000+0000","JBRJ","RB","RB01386652","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer",NA,NA,NA,"8648",NA,"Haroldo C. de Lima; L.B. do Nascimento, G.A. Queiroz, T. Fernandes, R. Albuquerque & L.C.G. Rodrigues",2018,4,18,"Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Grade PPBio, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá",-43.398611,-22.568056,"Árvore com 8 m alt. Tronco com casca lisa, DAP 34,5 cm. Frutos jovens esverdeados. Muito frequente.","urn:catalog:JBRJ:RB:1386652",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"4",NA,"UFPR","UPCB","89883","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","Völtz, R.R.","2017-02-01T00:00:00.000+0000",NA,"1151",NA,"Völtz, R.R.",2017,2,4,"Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato",-48.303333,-25.178056,"Árvore 10 m alt. em clareira na Floresta Ombrófila Densa Submontana; botões florais flavos e pétalas flavo-esverdeadas..","BRA:UFPR:UPCB:0000089883",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"6",NA,"UESC","UESC","21793","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","L.A.Mattos-Silva","2016-10-01T00:00:00.000+0000",NA,"5259",NA,"L.A.Mattos Silva",2016,11,2,"Brazil","Bahia","Una","Comandatuba",-39.004167,-15.299167,"Restinga Alta. Solo arenoso.; Árvore, 18m de alt. X 90cm de circunferência.","BRA:UESC:UESC:0000021793",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"7","2015-11-19T16:21:55.000+0000","JBRJ","RB","RB01039121","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","Mario Gomes","2015-10-19T00:00:00.000+0000",NA,"397",NA,"Luan, Silva",2015,8,31,"Brazil","Rio de Janeiro","Guapimirim","Conglomerado 34-3-4-19. UTM do Ponto Central: E (731615m) N (7520758m). Fuso do GPS (23K).",NA,NA,"Árvore, com 16 metros de altura. Base reta. Casca interna e externa marrom claro, fina, estriada.  Nome vulgar: pesegueiro.","urn:catalog:JBRJ:RB:1039121",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"8","2015-11-06T13:33:21.000+0000","JBRJ","RB","RB01034215","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","Mario Gomes",NA,NA,"371",NA,"Gaui­, T. D.",2015,9,2,"Brazil","Rio de Janeiro","Rio das Ostras","Rebio Unão. Conglomerado 208-3-6-39. UTM do Ponto Central: E ( 805774m) N (7518767m). Fuso da GPS(23K).",NA,NA,"Árvore, com 10 metros de altura. Base reta.","urn:catalog:JBRJ:RB:1034215",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"9","2017-11-19T09:24:07.000+0000","JBRJ","RB","RB01043494","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","Mario Gomes","2015-11-11T00:00:00.000+0000",NA,"706",NA,"Luan Silva",2015,9,29,"Brazil","Rio de Janeiro","Rio das Flores","Conglomerado  85-2-2-10.  UTM  do  Ponto  Central:  E  (657784m)  N  (7550881m)  Fuso  do  GPS  (23K).",NA,NA,"Árvore, com 11m de altura. Base reta; Casca interna bege, casca marrom, fina, laminado, Desprendimento da casca escamoso. Fruto 1,5 x 1,5cm, com formato elíptico, internamente e externamente verde.  Nome Vulgar: Biscoito","urn:catalog:JBRJ:RB:1043494",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"10",NA,"Universidade Regional de Blumenau, FURB","FURB","48670","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","Oliveira, AA de","2015-10-30T00:00:00.000+0000",NA,"2696",NA,"Oliveira, A.A. de",2015,10,30,"Brazil","Santa Catarina","Garuva","Palmital.",-48.78,-26.008611,NA,"BRA:FURB:FURB:0000048670",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
"11",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","23230","Tetrastylidium grandifolium Sleumer","Strombosiaceae","Tetrastylidium","grandifolium","Sleumer","M. M. M. Lopes",NA,NA,"51",NA,"A. Rylands",2014,7,14,"Brazil","Bahia","UNA","Estação Experimental Lemos Maia. CEPLAC. Mata ao lado W da Estação.",NA,NA,"Ambiente: Mata primária. Habito: Árvore, 22m X 14,9cm.","BRA:CEPLAC:CEPEC:0000023230",NA,"Tetrastylidium grandifolium Sleumer",NA,NA,NA
