"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"USP","SPF","112104","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Queiroz, LP","1997-07-01T00:00:00.000+0000",NA,"2425",NA,"Ganev, W",1993,11,6,"Brazil","Bahia","Abaíra",NA,-41.85,-13.316667,NA,"BRA:USP:SPF:0000112104",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"2",NA,"USP","SPF","89171","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Queiroz, LP","1997-07-01T00:00:00.000+0000",NA,"H52716",NA,"Stannard, BL",1992,3,20,"Brazil","Bahia","Abaíra",NA,-41.733333,-13.266667,NA,"BRA:USP:SPF:0000089171",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"3",NA,"NY","NY","395988","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","L. P. de Queiroz","1997-01-01T00:00:00.000+0000",NA,"H52716",NA,"B. L. Stannard",1992,3,20,"Brazil","Bahia",NA,"Rodeador",-41.73,-13.27,NA,"f8e5c88a-598b-4a49-b66f-fdcabcd8f10e",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"4",NA,"USP","SPF","88917","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Queiroz, LP","1997-07-01T00:00:00.000+0000",NA,"1612",NA,"Ganev, W",1992,12,2,"Brazil","Bahia","Abaíra",NA,-41.783333,-13.333333,NA,"BRA:USP:SPF:0000088917",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"5",NA,"UEFS","HUEFS","12877","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","E.Lucas","1998-12-01T00:00:00.000+0000",NA,"1612",NA,"Ganev, W.",1992,12,2,"Brazil","Bahia","Abaíra","Catolés Estrada Engenho de Baixo-Marques.",-41.783333,-13.333333,"de campo com solo arenoso.","BRA:UEFS:HUEFS:0000012877",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"6",NA,"USP","SPF","79187","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Queiroz, LP","1997-07-01T00:00:00.000+0000",NA,"27731",NA,"Harley, RM",1988,12,25,"Brazil","Bahia","Abaíra",NA,-41.766667,-13.333333,NA,"BRA:USP:SPF:0000079187",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"7",NA,"UEFS","HUEFS","31097","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer",NA,NA,NA,"27731",NA,"Harley, R.M.",1988,12,25,"Brazil","Bahia","Abaíra","17Km da Cidade na Estrada para Catolés",-41.766667,-13.333333,NA,"BRA:UEFS:HUEFS:0000031097",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"8",NA,"NY","NY","395985","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","H. O. Sleumer","1984-01-01T00:00:00.000+0000",NA,"13352",NA,"S. A. Mori",1980,3,2,"Brazil","Bahia",NA,"Arrededores de LenÃ§ois, caminho para Barro Branco",-41.3897405625552,-12.5669562453856,NA,"53e19c07-f923-4e3e-950e-16dfa8ba06ca",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"9",NA,"F","Botany","V0066219F","Heisteria brasiliensis var. blanchetiana Engl.",NA,"Erythropalaceae","Heisteria","brasiliensis","blanchetiana","var. blanchetiana Engl.",NA,NA,"ISOTYPE","3581",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,-42,-11,NA,"600997b4-8728-42b4-9095-d413641885b0",NA,"Heisteria brasiliensis var. blanchetiana Engl.",NA
"10","2018-09-05T14:00:43.000+0000","MNHN","P","P02441934","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Sleumer",NA,NA,NA,3581,"Blanchet, J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441934",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
