"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","158587","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer","Silva, N.T. da",NA,NA,"5288","Mike Hopkins",1982,2,23,"Brazil","Amapá",NA,"Área do Felipe V",NA,NA,NA,"urn:catalog:inpa:herbarium:183271",NA,"Douradoa consimilis Sleumer"
"2",NA,NA,"Botany","L.1168968","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,NA,NA,"Silva NT",1968,10,2,"Brazil","Amazonas",NA,"AmazoniaRegiao do Rio JariMonte Dourado Planalto A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1168968",NA,"Douradoa consimilis Sleumer"
"3",NA,NA,"Botany","L.1073697","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,"ISOTYPE",NA,"Silva NT",1968,10,2,"Brazil","Amazonas",NA,"AmazoniaRegiao do Rio JariMonte Dourado Planalto A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1073697",NA,"Douradoa consimilis Sleumer"
"4",NA,NA,"Botany","L.1134608","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,"ISOTYPE",NA,"Silva NT",1968,10,2,"Brazil","Amazonas",NA,"AmazoniaRegiao do Rio JariMonte Dourado Planalto A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1134608",NA,"Douradoa consimilis Sleumer"
"5",NA,NA,"Botany","L.1168970","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,NA,NA,"Silva NT",1968,10,2,"Brazil","Amazonas",NA,"AmazoniaRegiao do Rio JariMonte Dourado Planalto A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1168970",NA,"Douradoa consimilis Sleumer"
"6",NA,NA,"Botany","L.1168969","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,NA,NA,"Silva NT",1968,10,2,"Brazil","Amazonas",NA,"AmazoniaRegiao do Rio JariMonte Dourado Planalto A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1168969",NA,"Douradoa consimilis Sleumer"
"7",NA,NA,"Botany","L.1073696","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,"ISOTYPE",NA,"Silva NT",1968,10,2,"Brazil","Amazonas",NA,"AmazoniaRegiao do Rio JariMonte Dourado Planalto A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1073696",NA,"Douradoa consimilis Sleumer"
"8",NA,"NY","NY","285458","Douradoa consimilis Sleumer","Ximeniaceae","Douradoa","consimilis","Sleumer",NA,NA,"TYPE","1082","N. T. da Silva",1968,NA,NA,"Brazil","Pará",NA,"Regiao do Rio Jari, Monte Dourado, Planalto A",-52.600822,-0.880931,NA,"176b382c-4c4a-4c62-aad4-24d306a808b9",NA,"Douradoa consimilis Sleumer"
