"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","212756","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino","""Ramos, J.F.; Coêlho, A.""","2001-01-01T00:00:00.000+0000",NA,"956","Mike Hopkins",2000,9,22,"Brazil","Amazonas",NA,"Ao longo do Rio Maraiuá, beira do rio.",NA,NA,NA,"urn:catalog:inpa:herbarium:177284","Ptychopetalum uncinatum Anselmino"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37119","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"1028","Mike Hopkins",1972,7,18,"Brazil","Amazonas",NA,"AM-010, Estrada Manaus-Itacoatiara, Km 134, margem direita da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:179759","Ptychopetalum uncinatum Anselmino"
"3",NA,NA,"Botany","L.1657226","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,NA,"Ducke A",1940,5,24,"Brazil",NA,NA,"Sað Paulo de Olivença.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1657226","Ptychopetalum uncinatum Anselmino"
"4","2009-02-19T17:06:38.000+0000","K","Herbarium","K000581317","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino","Sleumer, H.",NA,NA,"112","Ducke",1935,12,27,"Brazil",NA,NA,"Parintins. Terris altis ultra lacum José-Assu.",NA,NA,"Nom. vulg. ""muirapuama""","http://specimens.kew.org/herbarium/K000581317","Ptychopetalum uncinatum Anselmino"
"5",NA,NA,"Botany","L.1657232","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,NA,"Ducke A",1935,12,27,"Brazil",NA,NA,"Amazonas: Parintis, Lago José-assú.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1657232","Ptychopetalum uncinatum Anselmino"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","9033","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino","Sleumer, H.O.","1980-01-01T00:00:00.000+0000",NA,"s.n.","Mike Hopkins",1935,12,27,"Brazil","Amazonas",NA,"Lago José-Assú. Cabeceira grande, mata do planalto.",-57.22,-3.033333,NA,"urn:catalog:inpa:herbarium:40634","Ptychopetalum uncinatum Anselmino"
"7","2009-02-19T17:05:57.000+0000","K","Herbarium","K000581316","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"5813","Krukoff, B.A.",1933,11,25,"Brazil",NA,NA,"Basin of Rio Madeira. On Marmellos at Maicy (Ponte Limpa).",NA,NA,NA,"http://specimens.kew.org/herbarium/K000581316","Ptychopetalum uncinatum Anselmino"
"8","2017-10-17T11:55:00.000+0000","JBRJ","RB","RB00542432","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,"ISOTYPE",NA,"Ducke, A.",1931,10,5,"Brazil","Amazonas","São Paulo de Olivença","Rio Solimões, mata de terra firme.",NA,NA,"Árvore pequena, flor branca.","urn:catalog:JBRJ:RB:542432","Ptychopetalum uncinatum Anselmino"
"9",NA,"B","Herbarium Berolinense","B 10 0248839","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,"HOLOTYPE",NA,"A. Ducke",1931,10,5,"Brazil",NA,NA,"civit. Amazonas: São Paulo de Olivença, Rio Solimões.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100248839","Ptychopetalum uncinatum Anselmino"
"10","2017-10-17T11:52:19.000+0000","JBRJ","RB","RB00557212","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,"ISOTYPE",NA,"Ducke, A.",1931,10,5,"Brazil","Amazonas","São Paulo de Olivença","Rio Solimões, mata de terra firme.",NA,NA,"Árvore pequena, flor branca.","urn:catalog:JBRJ:RB:557212","Ptychopetalum uncinatum Anselmino"
"11",NA,NA,"Botany","U.1454696","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,NA,"Ducke A",1919,12,7,"Brazil",NA,NA,"Rio Tapajoz (cir Pará) propa satarctes nferious loco Fuenis, silva non inundata.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1454696","Ptychopetalum uncinatum Anselmino"
"12",NA,"NY","NY","2450372","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"a0a05820-1077-4001-899e-5a0c1d16ead1","Ptychopetalum uncinatum Anselmino"
