"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","233451","Ratter, JA"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","200247","Ferreira, CAC"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","18539","Prance, GT"
