"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"27",NA,"USP","SPF","79187","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Queiroz, LP","1997-07-01T00:00:00.000+0000",NA,"27731",NA,"Harley, RM",1988,12,25,"Brazil","Bahia","Abaíra",NA,-41.766667,-13.333333,NA,"BRA:USP:SPF:0000079187",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"28",NA,"UEFS","HUEFS","31097","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer",NA,NA,NA,"27731",NA,"Harley, R.M.",1988,12,25,"Brazil","Bahia","Abaíra","17Km da Cidade na Estrada para Catolés",-41.766667,-13.333333,NA,"BRA:UEFS:HUEFS:0000031097",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"29",NA,NA,"Botany","L.1654560","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer",NA,NA,NA,NA,NA,"Mori SA; Funch R",1980,3,2,"Brazil",NA,NA,"Plantas da Bahia. Municipio de Lencois. Arredores de Lencois, caminho para Barro Branco.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1654560",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"30","2017-10-17T10:58:51.000+0000","JBRJ","RB","RB00268742","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","H. SLEUMER, IN FL. NEOTR. 38","1984-01-01T00:00:00.000+0000",NA,"13352",NA,"SCOTT MORI; R. FUNCH",1980,3,2,"Brazil","Bahia","Lençóis","ARREDORES DE LENÇÓIS, CAMINHO PARA RIO BRANCO.",NA,NA,"ÁRVORE, 8 M X 25 CM. VEGETANDO À MARGEM DE UM RIO.","urn:catalog:JBRJ:RB:268742",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"31",NA,"NY","NY","395985","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","H. O. Sleumer","1984-01-01T00:00:00.000+0000",NA,"13352",NA,"S. A. Mori",1980,3,2,"Brazil","Bahia",NA,"Arrededores de LenÃ§ois, caminho para Barro Branco",-41.3897405625552,-12.5669562453856,NA,"53e19c07-f923-4e3e-950e-16dfa8ba06ca",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"32",NA,"NY","NY","395986","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","J. A. Kallunki","1995-01-01T00:00:00.000+0000",NA,"12984",NA,"S. A. Mori",1979,11,3,"Brazil","Bahia",NA,"Arrededores de LeÃ§Ã³is, no camino para As Toalhas",-41.3897405625552,-12.5669562453856,NA,"39da186e-6c98-4cb4-8208-10144030e101",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"33",NA,"NY","NY","395989","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","J. A. Kallunki","1995-01-01T00:00:00.000+0000",NA,"31130",NA,"H. S. Irwin",1971,2,26,"Brazil","Bahia",NA,"Margin of Rio Riachao, ca. 27 km N of Seabra, road to Agua de Rega",-41.7703653572513,-12.4222527228342,NA,"deb13e10-35dc-4a9e-850b-e401b9ab661b",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"34","2014-07-22T11:46:59.000+0000","JBRJ","RB","RB00268735","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","H. SLEUMER","1981-01-01T00:00:00.000+0000",NA,"1119",NA,"T.S. SANTOS",1970,9,22,"Brazil","Bahia","Bahia","ESTAÇÃO EXPERIMENTAL DE BELMONTE - CEPLAC.",NA,NA,"ÁRVORE DE 14M. DE ALT., 20CM. DIÂM., FL. EM BOTÕES VERDES; COLOCAÇÃO DE MADEIRA.","urn:catalog:JBRJ:RB:268735",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"35",NA,"NHMUK","BOT","BM000617117","Heisteria brasiliensis var. blanchetiana Engl.",NA,"Erythropalaceae","Heisteria","brasiliensis","blanchetiana","var. blanchetiana Engl.","Hermann Otto Sleumer",NA,"ISOTYPE","3581",3581,"Jacques Samuel Blanchet",1842,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"5128c58f-0676-4396-9b5b-1bbfae34891e",NA,"Heisteria brasiliensis var. blanchetiana Engl.",NA
"36","2017-07-03T18:11:27.000+0000","MNHN","P","P02441933","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Sleumer",NA,NA,NA,3581,"Blanchet, J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441933",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"37",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","55097","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","J. A. Kallunki",NA,NA,"9008",NA,"W. W. Thomas",NA,NA,NA,"Brazil","Bahia","ILHÉUS","6Km Rod. Olivenca/Serra das Trempes.",-39.05,-14.983333,"Ambiente: Mata Atlantica Costeira. Habito: Árvore","BRA:CEPLAC:CEPEC:0000055097",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"38","2017-10-12T15:12:29.000+0000","JBRJ","RB","RB01282196","Heisteria blanchetiana (Engl.) Sleumer","aff.","Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer",NA,NA,NA,"9232",NA,"Araujo,D.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1282196",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"39",NA,"F","Botany","V0066218F","Heisteria brasiliensis var. blanchetiana Engl.",NA,"Erythropalaceae","Heisteria","brasiliensis","blanchetiana","var. blanchetiana Engl.",NA,NA,"ISOTYPE","3581",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,-42,-11,NA,"9858ff4f-de7c-4b22-93a6-3dd8ca08c54a",NA,"Heisteria brasiliensis var. blanchetiana Engl.",NA
"40",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64507","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","A. M. Amorim",NA,NA,"5155",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 918 parcela n. 23.",-39.069167,-14.781944,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064507",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","84004","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","L. P. de Queiroz",NA,NA,"0",NA,"B. Stannard",NA,NA,NA,"Brazil","Bahia","ABAÍRA","Rodeador.",-41.733333,-13.266667,"Ambiente: Carrasco, na beira da estrada. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000084004",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"42","2008-12-30T10:01:11.000+0000","K","Herbarium","K000580561","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Sleumer, H.",NA,NA,"3581",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Com. A. De Candolle May 1866.","http://specimens.kew.org/herbarium/K000580561",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"43",NA,"F","Botany","V0066219F","Heisteria brasiliensis var. blanchetiana Engl.",NA,"Erythropalaceae","Heisteria","brasiliensis","blanchetiana","var. blanchetiana Engl.",NA,NA,"ISOTYPE","3581",NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,-42,-11,NA,"600997b4-8728-42b4-9095-d413641885b0",NA,"Heisteria brasiliensis var. blanchetiana Engl.",NA
"44",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64632","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","A. M. Amorim",NA,NA,"4728",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 152 parcela n. 5.",-39.069167,-14.781944,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064632",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65127","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","A. M. Amorim",NA,NA,"5833",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperana. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1972 parcela n. 45.",-39.069167,-14.781944,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000065127",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"46",NA,NA,"Botany","L.1087384","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer",NA,NA,"ISOTYPE",NA,NA,"Blanchet JS",NA,NA,NA,"Brazil","Bahia",NA,"Bahia",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1087384",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"47",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","91077","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","W. W. Thomas",NA,NA,"12691",NA,"W. W. Thomas",NA,NA,NA,"Brazil","Bahia","aurelino leal","11.2Km ao da BR-101, Rod. P/ Aurelino/Laje do Banco.",-39.366667,-14.333333,"Ambiente: Mata higrofila, disturbada. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000091077",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64893","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","A. M. Amorim",NA,NA,"5793",NA,"A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1886 parcela n. 43.",-39.069167,-14.781944,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064893",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"49","2018-09-05T14:00:43.000+0000","MNHN","P","P02441934","Heisteria blanchetiana (Engl.) Sleumer",NA,"Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer","Sleumer",NA,NA,NA,3581,"Blanchet, J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441934",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
"50","2010-08-16T16:21:52.000+0000","Harvard University","GH","barcode-00035952","Heisteria brasiliensis var. blanchetiana Engl.",NA,"Erythropalaceae","Heisteria","brasiliensis","blanchetiana","var. blanchetiana Engl.",NA,NA,"ISOTYPE",NA,NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Heisteria brasiliensis var. blanchetiana Engl.",NA
"51",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","11289","Heisteria brasiliensis var. blanchetiana Engl.",NA,"Erythropalaceae","Heisteria","brasiliensis","blanchetiana","var. blanchetiana Engl.","H. S. Sleumer",NA,NA,"15576",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","barra da estiva","6Km N cidade, Rod. p/ Ibicoara.",-41.3,-13.583333,"Ambiente: Veg. Disturbada. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000011289",NA,"Heisteria brasiliensis var. blanchetiana Engl.",NA
"52","2017-10-12T15:12:30.000+0000","JBRJ","RB","RB01282197","Heisteria blanchetiana (Engl.) Sleumer","aff.","Erythropalaceae","Heisteria","blanchetiana",NA,"(Engl.) Sleumer",NA,NA,NA,"8059",NA,"Araujo,D.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1282197",NA,"Heisteria blanchetiana (Engl.) Sleumer",NA
