"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01383246","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","M. Verdi","2018-07-27","","1431","","C. Baez; R. Gomes, T. Lima, R. Nines","2018","3","8","brazil","Rio de Janeiro","Santa Maria Madalena","Trilha Morumbeca do Imbé. Parque Estadual do Desengano","-41.9475","-21.972222","Árvore matriz nº 160; CAP 125 cm; Folhas verdes discolores. Flores em botão nas axilas foliares.","","original coordinates","GBIF","Tetrastylidium grandifolium Sleumer"
"2","","","RB","RB01386428","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","M. Gomes","2018-07-24","","1579","","C. Baez; E. P. Fernandez & R. C. Gomes","2018","4","6","brazil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. REGUA -Trilha Vermelha e início da bifurcação para a Trilha Cinza. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu","-42.739444","-22.396389","Árvore matriz nº 148; CAP 120 cm; Folhas coriáceas glabras discolores. Frutos verdes uniloculares","","original coordinates","GBIF","Tetrastylidium grandifolium Sleumer"
"3","","","RB","RB01386652","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","","","","8648","","Haroldo C. de Lima; L.B. do Nascimento, G.A. Queiroz, T. Fernandes, R. Albuquerque & L.C.G. Rodrigues","2018","4","18","brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Grade PPBio, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá","-43.398611","-22.568056","Árvore com 8 m alt. Tronco com casca lisa, DAP 34,5 cm. Frutos jovens esverdeados. Muito frequente.","","original coordinates","GBIF","Tetrastylidium grandifolium Sleumer"
"4","","","UPCB","89883","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","Völtz, R.R.","2017-02-01","","1151","","Völtz, R.R.","2017","2","4","brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.303333","-25.178056","Árvore 10 m alt. em clareira na Floresta Ombrófila Densa Submontana; botões florais flavos e pétalas flavo-esverdeadas..","","original coordinates","GBIF","Tetrastylidium grandifolium Sleumer"
"5","","","UESC","21793","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","L.A.Mattos-Silva","2016-10-01","","5259","","L.A.Mattos Silva","2016","11","2","brazil","Bahia","Una","Comandatuba","-39.004167","-15.299167","Restinga Alta. Solo arenoso.; Árvore, 18m de alt. X 90cm de circunferência.","","original coordinates","GBIF","Tetrastylidium grandifolium Sleumer"
"6","","","RB","RB01039121","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","Mario Gomes","2015-10-19","","397","","Luan, Silva","2015","8","31","brazil","Rio de Janeiro","Guapimirim","Conglomerado 34-3-4-19. UTM do Ponto Central: E (731615m) N (7520758m). Fuso do GPS (23K).","-42.963842","-22.584312","Árvore, com 16 metros de altura. Base reta. Casca interna e externa marrom claro, fina, estriada.  Nome vulgar: pesegueiro.","","centroide mpo","GBIF","Tetrastylidium grandifolium Sleumer"
"7","","","RB","RB01034215","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","Mario Gomes","","","371","","Gaui­, T. D.","2015","9","2","brazil","Rio de Janeiro","Rio das Ostras","Rebio Unão. Conglomerado 208-3-6-39. UTM do Ponto Central: E ( 805774m) N (7518767m). Fuso da GPS(23K).","-41.946879","-22.452517","Árvore, com 10 metros de altura. Base reta.","","centroide mpo","GBIF","Tetrastylidium grandifolium Sleumer"
"8","","","RB","RB01043494","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","Mario Gomes","2015-11-11","","706","","Luan Silva","2015","9","29","brazil","Rio de Janeiro","Rio das Flores","Conglomerado  85-2-2-10.  UTM  do  Ponto  Central:  E  (657784m)  N  (7550881m)  Fuso  do  GPS  (23K).","-43.538328","-22.159032","Árvore, com 11m de altura. Base reta; Casca interna bege, casca marrom, fina, laminado, Desprendimento da casca escamoso. Fruto 1,5 x 1,5cm, com formato elíptico, internamente e externamente verde.  Nome Vulgar: Biscoito","","centroide mpo","GBIF","Tetrastylidium grandifolium Sleumer"
"9","","","FURB","48670","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","Oliveira, AA de","2015-10-30","","2696","","Oliveira, A.A. de","2015","10","30","brazil","Santa Catarina","Garuva","Palmital.","-48.78","-26.008611","","","original coordinates","GBIF","Tetrastylidium grandifolium Sleumer"
"10","","","CEPEC","23230","Tetrastylidium grandifolium Sleumer","","Strombosiaceae","Tetrastylidium","grandifolium","","Sleumer","M. M. M. Lopes","","","51","","A. Rylands","2014","7","14","brazil","Bahia","UNA","Estação Experimental Lemos Maia. CEPLAC. Mata ao lado W da Estação.","-39.154571","-15.224128","Ambiente: Mata primária. Habito: Árvore, 22m X 14,9cm.","","centroide mpo","GBIF","Tetrastylidium grandifolium Sleumer"
