"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Universidad de Antioquia (UdeA)","HUA","179860","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","Cordero Z.","2005-01-01T00:00:00.000+0000",NA,"726","Cordero Z.",2004,4,30,"Colombia","Amazonas",NA,"""Resguardo indígena Curare - Los Ingleses, comunidad Curare, rebalse del río caquetá, arriba de la desembocadura del quebradón Curare""",-69.733333,-1.283333,NA,"UdeA:HUA:179860",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"2","2009-11-16T09:40:00.000+0000","MO","MO","3161016","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","J. Kallunki","1988-01-01T00:00:00.000+0000",NA,"Cid Ferreira 7338","C.A. Cid Ferreira|et al.",1986,3,8,"Brazil",NA,NA,"Mun. Amaturá, AM. Est. Ecológica Jutai$-Solimões. Rio Solimões margem dir. 3 km atráz da Comunidade São Domingos. Mata de terra firme, solo argiloso",-67,-3,NA,"urn:catalog:MO:Tropicos:3161016","http://www.tropicos.org/Specimen/3161016","Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"3",NA,"NY","NY","02265492","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,"7338","C. A. Cid Ferreira",1986,5,8,"Brazil","Amazonas",NA,"EstaÃ§ao Ecologica Jutai-Solimoes. Rio Solimoes margem direita, 3 km atras da Comunidade Sao Domingos.",-68.1994840796552,-3.36754644476814,NA,"22649e77-5473-4883-9151-a2f3ea5edbb3",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"4","2008-05-27T22:02:00.000+0000","MO","MO","3161018","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","J. Kallunki","1988-01-01T00:00:00.000+0000",NA,"Daly 4384","Douglas C. Daly",1986,11,21,"Brazil","Amazonas",NA,"Upper Rio Solimões. Mun. Amataurá, São Domingos, right bank of Rio Solimões, trail extending behind village, primary terra firme forest on hilly terrain",-67.91666,-3.31666,NA,"urn:catalog:MO:Tropicos:3161018","http://www.tropicos.org/Specimen/3161018","Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217062","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,"4401","Mike Hopkins",1986,11,24,"Brazil","Amazonas",NA,"Estrada Bomfim, trail beyond, road approx. 16 Km S of tourn center. Low forest on white sand, undulating terrain. Discontinuous, canopy 15m with emergents to 35m. Relatully few.",-68.95,-3.5,NA,"urn:catalog:inpa:herbarium:37521",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"6",NA,"NY","NY","02265494","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,"4401","D. C. Daly",1986,11,24,"Brazil","Amazonas",NA,"Estrada Bomfim, trail beyond, road approx. 16 Km S of tourn center. Low forest on white sand, undulating terrain. Discontinuous, canopy 15m with emergents to 35m. Relatully few.",-68.935084,-3.471174,NA,"8723432e-faa9-49c4-9f62-3db0d87d0d2c",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"7","2008-05-27T22:02:00.000+0000","MO","MO","3161017","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","J. Kallunki","1988-01-01T00:00:00.000+0000",NA,"Daly 4401","Douglas C. Daly",1986,11,23,"Brazil","Amazonas",NA,"Upper Rio Solimões. Mun. São Paulo de Olivenca, Estrada Bomfim, trail beyond road, 6 km S of town center. Low forest on white sand, undulating terrain. Discontinuous canopy ca. 15 m with emergents to 35 m. Relatively few trees more than 10 cm DBH. Layer of litter and humus 10-30 cm deep",-68.95,-3.5,NA,"urn:catalog:MO:Tropicos:3161017","http://www.tropicos.org/Specimen/3161017","Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"8",NA,"NY","NY","02265491","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,"4384","D. C. Daly",1986,11,21,"Brazil","Amazonas",NA,"SÃ£o Domingos, right bank of Rio SolimÃµes, extending behind village, primary terra firme forest, on hilly terrain.",-67.916667,-3.316667,NA,"3b01af8c-9602-4369-899c-85f25e425980",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217046","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","Kallunki, J.A.","1988-01-01T00:00:00.000+0000",NA,"4384","Mike Hopkins",1986,11,21,"Brazil","Amazonas",NA,"São Domingos, ryth bank of Rio Solimões, extending behind village, primary terra firme forest, on hilly terrain.",-67.92,-3.316667,NA,"urn:catalog:inpa:herbarium:37505",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","99100","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","Liesner, R.L.","1988-01-01T00:00:00.000+0000",NA,"81-159","Mike Hopkins",1981,3,NA,"Brazil","Amazonas",NA,"Estrada do Bomfim",NA,NA,NA,"urn:catalog:inpa:herbarium:106367",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
