"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","212756","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino","""Ramos, J.F.; Coêlho, A.""","2001-01-01T00:00:00.000+0000",NA,"956","Mike Hopkins",2000,9,22,"Brazil","Amazonas",NA,"Ao longo do Rio Maraiuá, beira do rio.",NA,NA,NA,"urn:catalog:inpa:herbarium:177284","Ptychopetalum uncinatum Anselmino"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","37119","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"1028","Mike Hopkins",1972,7,18,"Brazil","Amazonas",NA,"AM-010, Estrada Manaus-Itacoatiara, Km 134, margem direita da estrada",NA,NA,NA,"urn:catalog:inpa:herbarium:179759","Ptychopetalum uncinatum Anselmino"
"3",NA,NA,"Botany","L.1657226","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,NA,"Ducke A",1940,5,24,"Brazil",NA,NA,"Sað Paulo de Olivença.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1657226","Ptychopetalum uncinatum Anselmino"
"4","2009-02-19T17:06:38.000+0000","K","Herbarium","K000581317","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino","Sleumer, H.",NA,NA,"112","Ducke",1935,12,27,"Brazil",NA,NA,"Parintins. Terris altis ultra lacum José-Assu.",NA,NA,"Nom. vulg. ""muirapuama""","http://specimens.kew.org/herbarium/K000581317","Ptychopetalum uncinatum Anselmino"
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","9033","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino","Sleumer, H.O.","1980-01-01T00:00:00.000+0000",NA,"s.n.","Mike Hopkins",1935,12,27,"Brazil","Amazonas",NA,"Lago José-Assú. Cabeceira grande, mata do planalto.",-57.22,-3.033333,NA,"urn:catalog:inpa:herbarium:40634","Ptychopetalum uncinatum Anselmino"
"7","2009-02-19T17:05:57.000+0000","K","Herbarium","K000581316","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"5813","Krukoff, B.A.",1933,11,25,"Brazil",NA,NA,"Basin of Rio Madeira. On Marmellos at Maicy (Ponte Limpa).",NA,NA,NA,"http://specimens.kew.org/herbarium/K000581316","Ptychopetalum uncinatum Anselmino"
"8","2017-10-17T11:55:00.000+0000","JBRJ","RB","RB00542432","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,"ISOTYPE",NA,"Ducke, A.",1931,10,5,"Brazil","Amazonas","São Paulo de Olivença","Rio Solimões, mata de terra firme.",NA,NA,"Árvore pequena, flor branca.","urn:catalog:JBRJ:RB:542432","Ptychopetalum uncinatum Anselmino"
"9",NA,"B","Herbarium Berolinense","B 10 0248839","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,"HOLOTYPE",NA,"A. Ducke",1931,10,5,"Brazil",NA,NA,"civit. Amazonas: São Paulo de Olivença, Rio Solimões.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100248839","Ptychopetalum uncinatum Anselmino"
"12",NA,"US","Botany","USw31450","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"RB 23856","A. Ducke",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3eb5a95e5-6f4e-4f7c-b406-49ab0e633cf6","Ptychopetalum uncinatum Anselmino"
"13",NA,"US","Botany","USw8140","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"7054","B. A. Krukoff",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/36d70713b-a2a5-43a0-93d6-f322ac8c5802","Ptychopetalum uncinatum Anselmino"
"14",NA,"US","Botany","USw8173","Ptychopetalum uncinatum Anselmino","Olacaceae","Ptychopetalum","uncinatum","Anselmino",NA,NA,NA,"7092","B. A. Krukoff",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3f6654a43-5f81-465d-b224-06725e6e1542","Ptychopetalum uncinatum Anselmino"
