"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","212756","Silva, JAC da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","37119","Silva, MF da"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","9033","Ducke, A"
