"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1","2017-10-19T00:18:40.000+0000","JBRJ","RB","RB00720963","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand","C.T.Oliveira",NA,NA,"281",NA,"C.T.Oliveira; J.R. Stehmann",2008,12,9,"Brazil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, subida para o Pico do Inficionado.",-43.461111,-20.136111,"Arbusto de 1,2m, frutos imaturos verdes, flores brancas","urn:catalog:JBRJ:RB:720963","Symplocos angulata Brand",NA,NA,NA,NA
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","142187","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,NA,"281",NA,"Oliveira, CT; Stehmann, JR",2008,12,9,"Brazil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, subida para o Pico do Inficionado",-43.461111,-20.136111,"arbusto de 1,2 m, frutos imaturo verdes, flores brancas.","BRA:UFMG:BHCB:0000142187","Symplocos angulata Brand",NA,NA,NA,NA
"3","2011-01-25T00:00:00.000+0000","BR",NA,"BR0000005422562","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"ISOSYNTYPE","15189",NA,"Glaziou A.",1885,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005422562","Symplocos angulata Brand",NA,NA,NA,NA
"4",NA,"F","Botany","V0073706F","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"ISOLECTOTYPE","15189",NA,"A. F. M. Glaziou",1884,6,14,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"7542e326-4c62-4df3-b202-c0d74c53c4c5","Symplocos angulata Brand",NA,NA,NA,NA
"5",NA,"F","Botany","V0073707F","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"ISOSYNTYPE","15189",NA,"A. F. M. Glaziou",1884,6,14,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f74940ab-2f8a-4d5f-bf2f-517d35093429","Symplocos angulata Brand",NA,NA,NA,NA
"6",NA,"B","FMNH-B-Types","4334","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"TYPE","15189",NA,"A. F. M. Glaziou",1884,6,14,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Symplocos angulata Brand",NA,NA,NA,NA
"7",NA,"F","Botany",NA,"Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"SYNTYPE","15189",NA,"A. F. M. Glaziou",1884,6,14,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"fcdbbda8-9319-4089-8079-5283020b6a52","Symplocos angulata Brand",NA,NA,NA,NA
"8","2016-01-13T14:12:52.000+0000","MNHN","P","P00648465","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"SYNTYPE",NA,"15189","Glaziou, A.",1884,6,14,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648465","Symplocos angulata Brand",NA,NA,NA,NA
"9","2016-01-13T14:14:29.000+0000","MNHN","P","P00648464","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"SYNTYPE",NA,"15189","Glaziou, A.",1884,6,14,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648464","Symplocos angulata Brand",NA,NA,NA,NA
"10","2015-09-26T04:07:13.000+0000","MNHN","P","P00648463","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,"SYNTYPE",NA,"15189","Glaziou, A.",1884,6,14,"Brazil",NA,NA,NA,NA,NA,"Reçu le 06-08-1885","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648463","Symplocos angulata Brand",NA,NA,NA,NA
"11",NA,"W","Herbarium W","1889-0134049","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Symplocos angulata Brand",NA,NA,NA,NA
"12",NA,"F","Botany","V0408277F","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,NA,"5",NA,"P. C. D. Clausen",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"988bff4f-3799-4c9e-8bcd-42fc69bd7201","Symplocos angulata Brand",NA,NA,NA,NA
"13","2004-12-06T14:44:18.000+0000","K","Herbarium","K000228130","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand","Brand, A.","1900-11-24T00:00:00.000+0000",NA,"15189",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,NA,"Environs de Rio Janeiro et d'Ouro Preto.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000228130","Symplocos angulata Brand",NA,NA,NA,NA
"14","2015-12-03T00:00:00.000+0000","K","Herbarium","K001207702","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,NA,"174",NA,"Claussen, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K001207702","Symplocos angulata Brand",NA,NA,NA,NA
"15",NA,"W","Herbarium W","1889-0134042","Symplocos angulata Brand","Symplocaceae","Symplocos","angulata","Brand",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Symplocos angulata Brand",NA,NA,NA,NA
