"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"11",NA,"UFPR","UPCB","39468","Symplocos pycnobotrya Mart. ex Miq.","Symplocaceae","Symplocos","pycnobotrya","Mart. ex Miq.","Bidá, A.","1996-04-11T00:00:00.000+0000",NA,NA,NA,"Krieger, L.",1971,1,30,"Brazil","Rio de Janeiro","Petrópolis","Araras, Maria Comprida",NA,NA,"Árvore pequena, flores verdes. Serve para substituir ou falsificar a erva-mate..","BRA:UFPR:UPCB:0000039468","Symplocos pycnobotrya Mart. ex Miq.",NA,NA,NA,NA
"12",NA,"IPA","IPA","24358","Symplocos pycnobotrya Mart. ex Miq.","Symplocaceae","Symplocos","pycnobotrya","Mart. ex Miq.","Bidá, A.","1996-05-23T00:00:00.000+0000",NA,"71-6250",NA,"Andrade-Lima",1971,5,28,"Brazil","Pernambuco","Rio Formoso","Fazenda Bom Jardim, Mata.",0,0,"Árvore 6-7m de altura. Flores alvas.","BRA:IPA:IPA:0000024358","Symplocos pycnobotrya Mart. ex Miq.",NA,NA,NA,NA
"13",NA,"NY","NY","945350","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,NA,"3399",NA,"D. Philcox",1967,12,6,"Brazil","Mato Grosso",NA,"c. 0.5 km E. of km. 246.5, Xavantina-Cachimbo Road.  Expedition Base Camp.",-51.77,-12.82,NA,"7d26a693-6540-49b3-9a58-df9a1a50045b","Symplocos fallax Brand",NA,NA,NA,NA
"14",NA,NA,"Botany","U.1746342","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,NA,NA,NA,"Philcox D; Fereira A; Bertoldo J",1967,12,6,"Brazil",NA,NA,"Stato of Mato Grosso base camp, Central Brazilian Plateau. c. 0.5km E. of km 246.5 Xavantina Cachimbo road. Gallery forest.",-51.766667,-12.816667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1746342","Symplocos fallax Brand",NA,NA,NA,NA
"15","2015-09-04T15:41:56.000+0000","MNHN","P","P04519417","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,NA,NA,NA,"Glaziou, A.",1876,2,18,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519417","Symplocos fallax Brand",NA,NA,NA,NA
"16","2015-09-25T23:50:44.000+0000","MNHN","P","P00648438","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand","Bida",NA,"SYNTYPE",NA,11170,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648438","Symplocos fallax Brand",NA,NA,NA,NA
"17","2017-10-12T17:08:29.000+0000","JBRJ","RB","RB01294049","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,NA,"1197",NA,"Barros,W.D. de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1294049","Symplocos fallax Brand",NA,NA,NA,NA
"18","2006-08-21T22:00:00.000+0000","C","VT","13278","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:C:VT:13278","Symplocos fallax Brand",NA,NA,NA,NA
"19","2004-12-20T10:46:40.000+0000","K","Herbarium","K000228148","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand","Brand, A.","1900-11-18T00:00:00.000+0000",NA,"s.n.",NA,"Sellow, Miss",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000228148","Symplocos fallax Brand",NA,NA,NA,NA
"20","2004-12-20T10:44:44.000+0000","K","Herbarium","K000228147","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand","Brand, A.","1900-11-18T00:00:00.000+0000",NA,NA,NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,NA,"Near Rio Janeiro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000228147","Symplocos fallax Brand",NA,NA,NA,NA
"21",NA,"F","Botany",NA,"Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,"ISOSYNTYPE","11170",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"62da729c-19ef-4c6d-a863-f228f1312f8e","Symplocos fallax Brand",NA,NA,NA,NA
"22","2015-12-03T00:00:00.000+0000","K","Herbarium","K001207671","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand",NA,NA,NA,"10473",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,NA,"Near Rio de Janeiro.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001207671","Symplocos fallax Brand",NA,NA,NA,NA
"23","2008-12-23T10:50:08.000+0000","MNHN","P","P00648439","Symplocos fallax Brand","Symplocaceae","Symplocos","fallax","Brand","Bida",NA,"SYNTYPE",NA,11170,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648439","Symplocos fallax Brand",NA,NA,NA,NA
