"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"IF","SPSF","52701","Symplocos revoluta Casar.","Symplocaceae","Symplocos","revoluta","Casar.","L.Rossi","2017-06-30T00:00:00.000+0000",NA,"3011",NA,"L.Rossi et al",2017,5,22,"Brazil","Sp","Mogi das Cruzes","Estação Ecológica de Itapeti",-46.244722,-23.514167,"COLETA: Arbusto. Botões na cor creme.; GEOGRAFIA: Floresta Ombrófila Densa Montana, alterada. Trilha do Palmital.;","BRA:IF:SPSF:0000052701",NA,"Symplocos revoluta Casar.",NA,NA,NA
"2",NA,"Jardim Botânico de Brasília (JBB)","HEPH","27985","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand","Silva Júnior, MC","2011-01-01T00:00:00.000+0000",NA,"70",NA,"Rosário, RF do",2011,7,28,"Brazil","Distrito Federal","Brasília","Park Way, Quadra 27, conjunto 02 - Chácara Colinas.",0,0,"Árvore ca. 6m de altura; flor creme; frutos pequenos de cor preta; Ambiente alterado","BRA:JBB:HEPH:0000027985",NA,"Symplocos mosenii Brand",NA,NA,NA
"3",NA,"IF","SPSF","45695","Symplocos revoluta Casar.","Symplocaceae","Symplocos","revoluta","Casar.","J.L.M.Aranha Filho","2012-06-21T00:00:00.000+0000",NA,"6348",NA,"N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves",2011,8,30,"Brazil","Sp","Bananal","Estação Ecológica de Bananal",-44.363333,-22.808333,"COLETA: Árvore 6m altura; frutos imaturos verdes.;","BRA:IF:SPSF:0000045695",NA,"Symplocos revoluta Casar.",NA,NA,NA
"4",NA,"Jardim Botânico de Brasília (JBB)","HEPH","27014","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand","Passos, FB","2010-01-01T00:00:00.000+0000",NA,"2249",NA,"Ramos, AE",2010,9,1,"Brazil","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga, FL 61",-47.458056,-15.533056,"Árvore ca. 3,5m; Estéril;; Mata de galeria em beira de grota seca","BRA:JBB:HEPH:0000027014",NA,"Symplocos mosenii Brand",NA,NA,NA
"5",NA,"UnB","UB","109663","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand","Silva, JS",NA,NA,"567",NA,"Silva, JS; Alves, MM",2008,8,13,"Brazil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão",-47.816667,-15.85,"Árvore 4m. Flor amarela; Cerradão. Solo: Solo distrófico.","BRA:UnB:UB:0000109663",NA,"Symplocos mosenii Brand",NA,NA,NA
"6",NA,"Cenargen","CEN","84640","Symplocos revoluta Casar.","Symplocaceae","Symplocos","revoluta","Casar.","B. M. T. Walter",NA,NA,"304",NA,"Clarissa Gouveia Fontes",2008,10,20,"Brazil","Df","BRASILIA","Mata de galeria inundável do córrego Sem Nome - Faz. Sucupira.",NA,NA,NA,"BRA:Cenargen:CEN:0000084640",NA,"Symplocos revoluta Casar.",NA,NA,NA
"7",NA,"FZB-BH","BHZB","7753","Symplocos revoluta Casar.","Symplocaceae","Symplocos","revoluta","Casar.","J.L.M Aranha Filho","2013-01-01T00:00:00.000+0000",NA,"3062",NA,"Rezende, S.G.",2008,11,6,"Brazil","Mg","Ouro Preto","Próximo a Mina de Fábrica",-43.844722,-20.421667,"; Habitat: Floresta Estacional Semidecidual Submontana; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000007753",NA,"Symplocos revoluta Casar.",NA,NA,NA
"8",NA,"Universidade Estadual Paulista, UNESP","HRCB","47665","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand",NA,NA,NA,"6697",NA,"Lombardi",2007,4,11,"Brazil","São Paulo","Jundiaí",NA,NA,NA,"borda da trilha. Árvore ca. 7 m, folhas cartáceas, flores alvas","BRA:UNESPRC:HRCB:0000047665",NA,"Symplocos mosenii Brand",NA,NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","234202","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand",NA,NA,NA,"128",NA,NA,2007,8,6,"Brazil","Goiás",NA,"Mata Ciliar.",-50.83,-17.25,NA,"urn:catalog:inpa:herbarium:216250",NA,"Symplocos mosenii Brand",NA,NA,NA
"10",NA,"UEG-UNUCET","HUEG","5333","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand","Proença, C.E.B.",NA,NA,"128",NA,"Irwin, H.S.; Haidar, R. .F.",2007,8,6,"Brazil","Goiás","Rio Verde","Arvore, 15X14 - 17° 15' S, 50° 50' W.",0,0,"Mata ciliar","BRA:UEG-UNUCET:HUEG:0000005333",NA,"Symplocos mosenii Brand",NA,NA,NA
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","234185","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand",NA,NA,NA,"128",NA,NA,2007,8,6,"Brazil","Goiás",NA,"Mata Ciliar.",-50.83,-17.25,NA,"urn:catalog:inpa:herbarium:216233",NA,"Symplocos mosenii Brand",NA,NA,NA
"12",NA,"UnB","UB","109107","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand","Silva, JS",NA,NA,"11",NA,"Silva, JS",2007,9,11,"Brazil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão",-47.816667,-15.85,"Árvore 4m; Cerradão. Solo: Solo distrófico.","BRA:UnB:UB:0000109107",NA,"Symplocos mosenii Brand",NA,NA,NA
"13",NA,"UnB","UB","109109","Symplocos mosenii Brand","Symplocaceae","Symplocos","mosenii","Brand","Silva, JS",NA,NA,"13",NA,"Silva, JS",2007,9,11,"Brazil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão",-47.816667,-15.85,"Árvore 4m; Cerradão. Solo: Solo distrófico.","BRA:UnB:UB:0000109109",NA,"Symplocos mosenii Brand",NA,NA,NA
