"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","142350","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda",NA,NA,NA,"451","Oliveira, CT; Giacomin, LL; Viveros, RS",2009,4,25,"Brazil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol",-43.450833,-20.109444,"arbusto de 2,0 m, frutos imaturos verdes.","BRA:UFMG:BHCB:0000142350",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","142169","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda",NA,NA,NA,"263","Oliveira, CT; Stehmann, JR; Batista, JAN",2008,12,9,"Brazil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Inficionado",-43.452222,-20.133611,"arbusto de 2,0 m, frutos imaturos verdes.","BRA:UFMG:BHCB:0000142169",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105986","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda","Aranha Filho, J.L.M.",NA,NA,"8878","Almeda, F.",2004,11,18,"Brazil","Minas Gerais","Serra do Caraça",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105986",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"4","2014-10-03T14:03:12.000+0000","K","Herbarium","K000951669","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda","Almeda, F.",NA,"ISOTYPE","8878","Belinello, R.; Fritsch, P.W.; Aranha Filho, J.L.M.; Almeda, F.",2004,11,18,"Brazil",NA,NA,"Serra do Caraça. Parque do Caraça on the trail to Pico Inficionado.",-43.46,-20.14,"Two plants seen; F. Almeda 8878; California Academy of Sciences (CAS) Universidade Estadual de Campinas (UEC); More information given","http://specimens.kew.org/herbarium/K000951669",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"5","2009-01-16T14:46:15.000+0000","CAS","BOT-BC","3433","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda","F. Almeda","2005-12-01T00:00:00.000+0000","ISOTYPE","8878","Almeda, Frank; Fritsch, P. W.; Aranha, J. L.M.; Belinello, R.",2004,11,NA,"Brazil","Minas Gerais",NA,"Serra do Caraca. Parque do Caraca on the trail to Pico Inficionado",-43.456944,-20.135833,"Tree 3 m tall and much branched from the middle upward. Corolla pale gree, filaments white, anthers yellow. Fruit green with large erect persistent calyx lobes. Two plants seen.","urn:catalog:CAS:BOT-BC:3433",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"6",NA,"US","Botany","3483661","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda","Almeda, F.",NA,"ISOTYPE","8878","F. Almeda, P. W. Fritsch, J. L. Aranha & R. Belinello",2004,11,18,"Brazil","Minas Gerais",NA,"Minas Gerais: Serra do Caraça. Parque do Caraça on the trail to Pico Inficionado.",NA,NA,NA,"http://n2t.net/ark:/65665/3decb9d5e-2ecb-43d4-a9af-12c7f8da7270",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"7","2017-10-07T19:12:00.000+0000","JBRJ","RB","RB00719748","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda",NA,NA,"ISOTYPE","8878","F. Almeda; P.W. Fritsch & J.L.M. Aranha Filho & R. Belinello",2004,11,18,"Brazil","Minas Gerais","Minas Gerais","Serra do Caraça, Parque do Caraça on the trail to Pico Inficionado.",-43.456944,-20.135555,"Tree 3 m tall and much branched from the middle upward. Corolla pale green, filaments white, anthers yellow. Fruit green with large erect ...","urn:catalog:JBRJ:RB:719748",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"8",NA,"USP","SPF","172000","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda","Aranha Filho, JLM","2005-10-01T00:00:00.000+0000","ISOTYPE","8878","Almeda, F; Fritsch, PW; Aranha Filho, JLM; Belinello, R",2004,11,18,"Brazil","Minas Gerais",NA,"Serra do caraça. Parque do Caraça on the trail to Pico Inficionado. Campo rupestre. 20º8#?#8.6#?##?#S, 43º27#?#25.1#?##?#W",-43.456972,-20.135722,"Tree 3 m. tall and much branched form the middle upward. Corolla pale green, filaments white, anthers yellow. Fruit green with large erect persistent calix lobes. Two plants seen.","BRA:USP:SPF:0000172000",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"9",NA,"NY","NY","743273","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda",NA,NA,"ISOTYPE","8878","F. Almeda",2004,11,18,"Brazil","Minas Gerais",NA,"Serra do CaraÃ§a. Parque do CaraÃ§a, on the trail to Pico Inficionado.",-43.456972,-20.135722,NA,"91461183-90c5-450f-8884-f620f9e3a9d3",NA,"Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
"10","2009-07-01T09:50:00.000+0000","MO","MO","2997243","Symplocos microstyla Aranha, P.W.Fritsch & Almeda","Symplocaceae","Symplocos","microstyla","Aranha, P.W.Fritsch & Almeda","F. Almeda (CAS)","2005-01-01T00:00:00.000+0000","ISOTYPE","Almeda 8878","Frank Almeda",2004,11,18,"Brazil","Minas Gerais",NA,"Serra do Caraca, Parque do Caraca on trail to Pico do Inficcionado,",-43.45694,-20.13555,NA,"urn:catalog:MO:Tropicos:2997243","http://www.tropicos.org/Specimen/2997243","Symplocos microstyla Aranha, P.W.Fritsch & Almeda",NA,NA,NA,NA
