"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNEMAT","HERBAM","17313","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","M. Del Rei","2016-09-29T00:00:00.000+0000",NA,"484",NA,"Chaker, R A",2016,7,9,"Brazil","Mato Grosso","Nova Maringá","Conglomerado MT_1228, Subunid. 4, Subparc. 03, Nº, estágio médio, solo arenoso, borda de pasto.",-57.42,-13.14,"Inventário Florestal Nacional (IFN-MT)","BRA:UNEMAT:HERBAM:0000017313",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"2","2017-07-10T13:05:25.000+0000","JBRJ","RB","RB01337487","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","M. Del Rei","2016-09-29T00:00:00.000+0000",NA,"484",NA,"Chaker, R. A.",2016,7,9,"Brazil","Mato Grosso","Nova Maringá","Conglomerado MT_1228, Subunid. 4, Subpar. 03. Nº 12_F6",NA,NA,"Árvore com 13 m de altura, base digitada. Casca lisa, sem desprendimento, odor do corte com cheiro forte, casca externa fina, verde e casca interna amarelo escuro","urn:catalog:JBRJ:RB:1337487",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"3",NA,"NY","NY","02852767","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","S. S. Renner","2016-01-01T00:00:00.000+0000",NA,"425",NA,"D. da Silva Costa",2014,1,17,"Brazil","Acre",NA,"Bacia do Purus, Seringal Linos Deuses, próximo a casa do senhor Antônio José.",0,0,NA,"3c016421-5733-47e9-9ad6-2affe29bfdbe",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"4","2016-05-23T14:35:40.000+0000","JBRJ","RB","RB00885366","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","LIRIO ET PEIXOTO","2016-05-18T00:00:00.000+0000",NA,"425",NA,"D.S. Costa; R. Perdiz",2014,1,17,"Brazil","Acre","Manoel Urbano","Bacia do Purus, Seringal Linos Deuses, próximo a casa do senhor Antônio José. .",NA,NA,"Árvore8 m alt.;  Frutos maduros amarelos esféricos ;","urn:catalog:JBRJ:RB:885366",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"5",NA,"UESC","UESC","20200","Bracteanthus atlanticus Jangoux",NA,"Siparunaceae","Siparuna","atlanticus","Jangoux",NA,NA,NA,"9",NA,"Magalhães, J.C.,",2014,9,12,"Brazil","Bahia","Jussari",NA,NA,NA,"Mata Higrófila; Árvores, cerca de 8m de de alt.","BRA:UESC:UESC:0000020200",NA,"Bracteanthus atlanticus Jangoux"
"6",NA,"NY","NY","02880055","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","S. S. Renner","2016-01-01T00:00:00.000+0000",NA,"115",NA,"W. Castro",2011,12,6,"Brazil","RondÃ´nia",NA,"Floresta Nacional do Jamari, departing from km 574 of BR-364 (= 28 km W of ItapuÃ£ do Oeste), ca. 22 km on P-1 access road of AMATA company, then right on side road.",-62.98455,-9.38444,NA,"f89431a4-ca6c-49bc-a84a-34cf02ed9d9e",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"7","2017-10-06T20:38:50.000+0000","JBRJ","RB","RB00600721","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","A.L.Peixoto","2011-01-01T00:00:00.000+0000",NA,"1894",NA,"A. Quinet; M. Bovini,  L. E. S. Barros, C. Barros",2009,12,10,"Brazil","Amazonas","Boca do Acre","Rio Arama. Floresta Nacional do Mapiá - Inauiní.",-68.339167,-8.374167,"Árvore de 10 m de altura. Folhas discolores verdes, cartáceas. Frutos imaturos verdes. Ciófila em Floresta Ombrófila Densa Aluvial.","urn:catalog:JBRJ:RB:600721",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"8","2018-04-02T09:25:24.000+0000","JBRJ","RB","RB00600102","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","LIRIO","2018-01-01T00:00:00.000+0000",NA,"1832",NA,"A. Quinet; M. Bovini,  L. E. S. Barros, C. Barros",2009,12,8,"Brazil","Amazonas","Boca do Acre","Rio São Domingos. Floresta Nacional do Mapiá - Inauiní.",-67.887778,-8.368611,"Arbusto  de 3 m de altura. Folhas discolores verdes, cartáceas. Frutos imaturos verdes. Ciófilo em terra firme.","urn:catalog:JBRJ:RB:600102",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"9","2010-02-26T16:08:14.000+0000","K","Herbarium","K000579316","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","Milliken, W.",NA,NA,"1241",NA,"Piva, J.H.; Henicka, G.S.; Milliken, W.; Zappi, D.C.; Biggs, N.",2008,2,12,"Brazil",NA,"Novo Mundo","Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.GPS :M 142",-55.82,-9.49,NA,"http://specimens.kew.org/herbarium/K000579316",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"10",NA,"UNEMAT","HERBAM","0146","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","Soares, CRA; Piva, JH; Pedroga, JA",NA,NA,"710",NA,"Soares, CRA; Rodrigues, L; Cabral, FF; Pedroga, JA; Piva, JH; Ribeiro, IL; Duarte, J; Nicola",2008,2,11,"Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Terra firme.",0,0,"Projeto Pedopaisagem Cristalino","BRA:UNEMAT:HERBAM:0000000146",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"11","2010-03-16T12:13:00.000+0000","MO","MO","100261419","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","W. Milliken","2009-01-01T00:00:00.000+0000",NA,"Zappi 1241",NA,"Daniela C. Zappi",2008,2,12,"Brazil","Mato Grosso",NA,"Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.",-55.819722,-9.485278,NA,"urn:catalog:MO:Tropicos:100261419","http://www.tropicos.org/Specimen/100261419","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"12",NA,"NY","NY","1182690","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","W. Milliken","2009-01-01T00:00:00.000+0000",NA,"1241",NA,"D. C. Zappi",2008,2,12,"Brazil","Mato Grosso",NA,"Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.",-55.81983,-9.485308,NA,"871fe54e-5bb0-4f70-b7b0-eec7473892a7",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"13","2018-05-09T09:19:57.000+0000","JBRJ","RB","RB01386970","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","aff.","Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","A.L. Peixoto et E. Lírio","2014-08-21T00:00:00.000+0000",NA,"135",NA,"Stancik, J.F.; Sakagawa, S.; Boeira, A.S.P.; Pereira, E.C. & Ferreira, J.R.M.",2008,3,2,"Brazil","Amazonas","Presidente Figueiredo","Grade do PPBio, Próximo ao acampamento 1, na trilha de acesso ao banheiro, ao lado do vestiário. OBS:  Ângulo marcado a partir da coluna de entrada do acampamento.",NA,NA,"Ritidoma marrom com manchas mais claras. Desprendimento de pequenas lâminas irregulares de casca. Tronco irregular, base digitada com pequenas sapopemas de ca. 50cm de altura, deixando com formato quadrado. Casca viva bege; ao corte oxida para o laranja. Fruto imaturo de coloração verde.","urn:catalog:JBRJ:RB:1386970",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"14",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","3108","Bracteanthus glycycarpus Ducke",NA,"Siparunaceae","Siparuna","glycycarpus","Ducke","Ramos, J.F.","2008-03-20T00:00:00.000+0000",NA,"319",NA,"Junqueira, A.B.; Barros, R.N.S.",2007,7,5,"Brazil","Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Barreira do Capanã.",-62.077161,-6.400694,"Árvore; 8 m.; Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio). ; HA","BRA:IFAM - CMZL:EAFM:0000003108",NA,"Bracteanthus glycycarpus Ducke"
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","223046","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner",NA,NA,NA,"137",NA,"Mike Hopkins",2007,9,16,"Brazil","Mato Grosso",NA,"Novo Mundo, Reserva Particular do Patrimônio Natural (RPPN) Lote Cristalino. Próximo a Torre de observação. Mata de terra firme.",NA,NA,NA,"urn:catalog:inpa:herbarium:69771",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"16",NA,"UNEMAT","HERBAM","0992","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","Zappi, DC",NA,NA,"137",NA,"Henicka, GS; Nascimento, J; Pilger, JM; Taques, AC; Piva, JH",2007,9,16,"Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata de terra firme.",0,0,"Projeto Flora Cristalino","BRA:UNEMAT:HERBAM:0000000992",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
"17",NA,"USP","SPF","207595","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner",NA,"Siparunaceae","Siparuna","glycycarpa","(Ducke) S.S.Renner & Hausner","Zappi, DC",NA,NA,"137",NA,"Henicka, GS; Nascimento, J; Pilger, JM; Taques, AC; Piva, JH",2007,9,16,"Brazil","Mato Grosso","Novo Mundo","RPPN Lote Cristalino, Trilha do Teles Pires.",-55,0,"Árvore ca. 25 m alt. Botão verde.; Mata de Terra Firme.","BRA:USP:SPF:0000207595",NA,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner"
