"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"F","Botany","V0103528F","Bassovia tomentosa (Sendtn.) Dun.","Solanaceae","Aureliana","tomentosa","(Sendtn.) Dun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"69d753f7-25dc-49ee-b693-8b81419cfbd6",NA,"Bassovia tomentosa (Sendtn.) Dun."
"2",NA,"NY","NY","2480183","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","S. D. Knapp","2016-01-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"15659616-4bac-489d-baab-84aee308338c",NA,"Aureliana tomentosa Sendtn."
"3","2008-05-27T22:02:00.000+0000","MO","MO","987236","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","M. Nee (NY)","2003-01-01T00:00:00.000+0000",NA,"Zardini 42640",1003,"Elsa M. Zardini|M. Vera",1995,5,26,"Paraguay","Alto Paraná",NA,"Estancia Río Bonito.  Forest II (around Río Bonito).  Tall forest.",-54.80472,-25.63194,NA,"urn:catalog:MO:Tropicos:987236","http://www.tropicos.org/Specimen/987236","Aureliana tomentosa Sendtn."
"4","2008-05-27T22:02:00.000+0000","MO","MO","1068850","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","M. Nee (NY)","2003-01-01T00:00:00.000+0000",NA,"Zardini 43750",1033,"Elsa M. Zardini|Leongino Guerrero",1995,11,27,"Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito on eastern side of property). Tall forest on red sandy soil.",-54.80472,-25.63194,NA,"urn:catalog:MO:Tropicos:1068850","http://www.tropicos.org/Specimen/1068850","Aureliana tomentosa Sendtn."
"5","2008-05-27T22:02:00.000+0000","MO","MO","1068854","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","M. Nee (NY)","2003-01-01T00:00:00.000+0000",NA,"Zardini 43754",1033,"Elsa M. Zardini|Leongino Guerrero",1995,11,27,"Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito on eastern side of property). Tall forest on red sandy soil.",-54.80472,-25.63194,NA,"urn:catalog:MO:Tropicos:1068854","http://www.tropicos.org/Specimen/1068854","Aureliana tomentosa Sendtn."
"6","2008-05-27T22:02:00.000+0000","MO","MO","958276","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","M. Nee (NY)","2003-01-01T00:00:00.000+0000",NA,"Zardini 40743",949,"Elsa M. Zardini|Leongino Guerrero",1994,8,30,"Paraguay","Alto Paraná",NA,"Estancia Río Bonito.  Forest II (around Río Bonito).  Tall forest.",-54.80472,-25.63194,NA,"urn:catalog:MO:Tropicos:958276","http://www.tropicos.org/Specimen/958276","Aureliana tomentosa Sendtn."
"7","2008-05-27T22:02:00.000+0000","MO","MO","954653","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","M. Nee (NY)","2003-01-01T00:00:00.000+0000",NA,"Zardini 41885",982,"Elsa M. Zardini|Leongino Guerrero",1994,12,27,"Paraguay","Alto Paraná",NA,"Estancia Río Bonito:  Forest II (around Río Bonito).  Tall forest.",-54.80527,-25.63166,NA,"urn:catalog:MO:Tropicos:954653","http://www.tropicos.org/Specimen/954653","Aureliana tomentosa Sendtn."
"8","2008-05-27T22:02:00.000+0000","MO","MO","954555","Aureliana tomentosa Sendtn.","Solanaceae","Aureliana","tomentosa","Sendtn.","M. Nee (NY)","2003-01-01T00:00:00.000+0000",NA,"Zardini 41797",980,"Elsa M. Zardini|Leongino Guerrero",1994,12,26,"Paraguay","Alto Paraná",NA,"Estancia Río Bonito.  Forest III, western part.  Tall forest.",-54.81388,-25.63027,NA,"urn:catalog:MO:Tropicos:954555","http://www.tropicos.org/Specimen/954555","Aureliana tomentosa Sendtn."
