"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HDJF","5363","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","Stehmann, JR","2016-01-01","","1869","","Moreira, SN; Pereira, E","2016","1","13","brazil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.433823","-18.892391","Arvoreta 2,5m de altura. Flor Branca com máculas verde. Fruto Verde; Remanescente de Floresta Estacional Semidecidual","","original coordinates","GBIF","Aureliana velutina Sendtn."
"2","","","UB","216762","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","Ribeiro, SF","2016-02-21","","348","","Kuhlmann, MP","2016","2","21","brazil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.797394","-15.780212","Foto em www.frutosatrativosdocerrado.bio.br; Arvoreta 4 m, fruto maduro cor verde, mais de 50 sementes.; Cerradão","","centroide mpo (0)","GBIF","Aureliana velutina Sendtn."
"3","","","BHCB","188958","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","","","","s.n.","","Brina, AE","2016","5","10","brazil","Minas Gerais","Itatiaiuçu","Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão","-44.740369","-20.277539","","","original coordinates","GBIF","Aureliana velutina Sendtn."
"4","","","BHCB","188433","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","","","","1351","","Rocha, MJR","2016","11","1","brazil","Minas Gerais","Rio Manso","Morro da Onça","-44.631944","-20.518889","","","original coordinates","GBIF","Aureliana velutina Sendtn."
"5","","","BHCB","183819","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","","2016-12-15","","100","","Souza, JAM; Santos, A; Avelar, R","2016","11","18","brazil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.839444","-20.259444","","","original coordinates","GBIF","Aureliana velutina Sendtn."
"6","","","VIC","047742","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","","","","01","","Almeida, A.A.; Eiterer, M.","2016","11","11","brazil","Minas Gerais","Viçosa","Estação de pesquisa treinamento e educação ambient, Mata do Paraiso.","-42.886014","-20.740274","Arvoreta de cerca de 2 m de altura de flores perfumadas de pétalas brancas com manchas verdes, anteras brancas de estigma verde, tronco lenhoso, folhas alaternas germinadas e com textura aveludada, presença de abelhas nativas visitante","","centroide mpo (0)","GBIF","Aureliana velutina Sendtn."
"7","","","BHCB","184259","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","","2016-12-15","","1296","","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","2016","12","8","brazil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.589444","-20.169444","","","original coordinates","GBIF","Aureliana velutina Sendtn."
"8","","","RB","RB01129399","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","V.C. Souza","2016-01-18","","39797","","V.C. Souza; et al","2015","12","17","brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Estrada Sul, na beira da reserva","-47.797394","-15.780212","","","centroide mpo","GBIF","Aureliana velutina Sendtn."
"9","","","UEC","189507","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","Souza, V.C.","2016-01-18","","ESA137850","","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, MASSC","2015","12","17","brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE. Estrada Sul, na beira da reserva.","-47.797394","-15.780212","Arbusto, ca. 2 m alt.; corola verde-clara com manchas mais escuras.; Cerrrado.","","centroide mpo (0)","GBIF","Aureliana velutina Sendtn."
"10","","","RB","RB01139679","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","M.A. Aparecida","2014-03-31","","8032","","M.S. Aparecida","2014","3","6","brazil","Minas Gerais","Carmo do Paranaíba","Folha: SE-23-Z-D. Fazenda Paredão, próximo a sede.","-46.366667","-18.9","","","original coordinates","GBIF","Aureliana velutina Sendtn."
"11","","","BHCB","174041","Aureliana velutina Sendtn.","","Solanaceae","Aureliana","velutina","","Sendtn.","","2014-10-27","","6350","","Stehmann, JR; Giacomin, LL; Barboza, GE; Knapp, S","2014","10","27","brazil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, proximo da Casa da Ponte, Floresta Estacional Semidecidual Montana","-43.486042","-20.076542","","","original coordinates","GBIF","Aureliana velutina Sendtn."
