"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"MBM","MBM","390189","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann",NA,NA,NA,"2016",NA,"Giacomin, LL; Kameyama, C; Knapp, S; Rodrigues, IMC",2013,11,19,"Brazil","São Paulo","Santo André","REBIO do Alto da Serra de Paranapiacaba, Margens da estrada queleva da entrada à casa do pesquisador",-46.312222,-23.778056,"Árvore, 83; frutos verdes.; Floresta Ombrófila Densa.","BRA:MBM:MBM:0000390189","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","134411","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann",NA,"2014-01-01T00:00:00.000+0000",NA,"1110",NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA; Rodrigues, IMC",2009,10,13,"Brazil","São Paulo","Santo André","Paranapiacaba, Parque Municipal das Nascentes de Paranapiacaba. Trilha do caminho da Bela Vista.",-46.303089,-23.789042,"Árvore 5m. Frutos verdes. Plantas secas em etanol 70%.","BRA:UFMG:BHCB:0000134411","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","128600","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann",NA,"2014-01-01T00:00:00.000+0000",NA,"381",NA,"Saavedra, MM; Bocayuva, M",2007,5,2,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Trilha em direção ao cume, atrás da casa de Bel e David Müller",-42,-22,NA,"BRA:UFMG:BHCB:0000128600","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"4","2018-05-11T09:54:53.000+0000","JBRJ","RB","RB00550363","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Sandra Knapp",NA,NA,"124",NA,"M.A. Moraes; B. Benevenuto",2006,4,25,"Brazil","Rio de Janeiro","Petrópolis","Distrito de Araras, APA de Petrópolis, Serra da Maria Comprida, João Grande, Campos de Altitude.",-43.205,-22.400278,"Árvore (1,5m); folhas verdes; flores creme com estames amarelos em tom laranja; fruto laranja com sementes creme e extremidades alvas.","urn:catalog:JBRJ:RB:550363","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"5",NA,"Instituto de Botânica, IBT","SP","303762","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015-01-01T00:00:00.000+0000","PARATYPE","35",NA,"Ferreira, GMP; Palaria, C; Pereira, DL; Neves, LF",1996,1,18,"Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Distrito de Marsilac. Núcleo Curucutu. Trilha do Mirante",0,0,NA,"BRA:IBt:SP:0000303762","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"6",NA,"Instituto de Botânica, IBT","SP","303765","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015-01-01T00:00:00.000+0000","PARATYPE","1403",NA,"Sugiyama, M; Kiyama, CY; Mariano Neto, E",1996,1,31,"Brazil","São Paulo","Santo André","Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo a Vila de Paranapiacaba",0,0,NA,"BRA:IBt:SP:0000303765","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"7","2017-10-19T00:00:00.000+0000","NHMUK","BOT","BM001120386","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp",NA,NA,"35","35","G.M.P. Ferreira, C Palaria, D L. Pereira, L F. Neves",1996,1,18,"Brazil","São Paulo",NA,"Marsilac; Parque Estadual Serra do Mar, nucleo Curucutu, trilha do mirante",NA,NA,NA,"d3435763-6421-4b09-84ca-a29b628707f9","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"8",NA,"NHMUK","BOT","BM001120385","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp",NA,NA,"2972","2972","Mizue Kirizawa, Elisabete Aparecida Lopes",1995,4,6,"Brazil","São Paulo",NA,"Estação Biológica do Alto da Serra de Paranapiacaba [46 21S-46 17S;23 46W-23 28W, DM]",NA,NA,NA,"a4125954-76fe-4178-b568-bbdf4d54fce9","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"9","2018-03-16T11:37:40.000+0000","JBRJ","RB","RB00468801","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Sandra Knapp","2018-01-01T00:00:00.000+0000",NA,"2895",NA,"Leoni",1995,4,9,"Brazil","Minas Gerais","Minas Gerais","Serra do Boné.",NA,NA,"Cresce em meio a formações rochosas. Arbusto com ca. de 2m de altura, lenhoso, tronco levemente rugoso, folhas quase opostas, corola com pétalas alvacentas.","urn:catalog:JBRJ:RB:468801","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"10",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","35305","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann",NA,"2014-01-01T00:00:00.000+0000",NA,"755",NA,"Godoy, SAP; Garcia, RJF; Ferreira, GMP",1995,8,16,"Brazil","São Paulo","São Paulo","Reserva Estadual do Curucutu, Subida para o Mirante",-46.743333,-23.991111,NA,"BRA:UFMG:BHCB:0000035305","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","35235","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann",NA,"2014-01-01T00:00:00.000+0000",NA,"1241",NA,"Franco, GADC; Kawazaki, ML",1994,8,17,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Picada do rio Bonito",0,0,NA,"BRA:UFMG:BHCB:0000035235","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"12","2017-10-15T15:25:59.000+0000","JBRJ","RB","RB00465314","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","L.L. Giacomin",NA,"PARATYPE","13360",NA,"G. Martinelli; et al",1989,6,28,"Brazil","Rio de Janeiro","Santa Maria Madalena","pedra do desengano. Campos de altitude e transição p/ mata de altitude.",NA,NA,"Arbusto, 2,10m, heliófila, saxícola; folhas discolores; flores com pedicelo verde, cálice verde-claro, corola alva, estames amarelos, botões floris alvacentos.","urn:catalog:JBRJ:RB:465314","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"13","2017-10-15T15:26:00.000+0000","JBRJ","RB","RB00936068","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","L.L. Giacomin",NA,"PARATYPE","13274",NA,"G. Martinelli; et al.",1988,12,21,"Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Pedra do Desengano.",NA,NA,"Arbusto, 2m, heliófila, saxícola; folhas discolores; frutos imaturos de cor verde.","urn:catalog:JBRJ:RB:936068","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"14",NA,"Instituto de Botânica, IBT","SP","488267","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Giacomin, LL","2015-03-01T00:00:00.000+0000","PARATYPE","12067",NA,"Martinelli, G; et al.",1987,5,25,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascente do Rio das Flores, margem do rio",0,0,NA,"BRA:IBt:SP:0000488267","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"15",NA,"MBML","MBML-HERBARIO","50641","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","L.L. Giacomin/Março-2015",NA,"PARATYPE","12067",NA,"G. Martinelli; A. Chautems, M. Leitman, C. Moraes & J. Caruso Gomes",1987,5,25,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascente do Rio das Flores, margem do rio",NA,NA,"Remanescente de Floresta Pluvial Tropical Costeira. Pequena árvore de 6m de altura, na margem de rio, folhas concolores em botões verdes, frutos maduros amarelos","BRA:MBML:MBML-HERBARIO:0000050641","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"16","2017-10-15T15:26:08.000+0000","JBRJ","RB","RB00468896","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","L. L. Giacomin",NA,"PARATYPE","12067",NA,"G. Martinelli; A. Chautens, M. Leitman, C. Moraes, J. Caruso Gomes",1987,5,25,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascente do Rio das Flores, margem do rio.",NA,NA,"Pequena árvore de 6m de altura, na margem de rio; folhas concolores em botões verdes; frutos maduros amarelos","urn:catalog:JBRJ:RB:468896","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"17",NA,"Instituto de Botânica, IBT","SP","193004","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015-01-01T00:00:00.000+0000","PARATYPE","29",NA,"Toledo, CB; Custodio Filho, A",1983,7,28,"Brazil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba",-49.316667,-23.783333,NA,"BRA:IBt:SP:0000193004","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"18",NA,"Instituto de Botânica, IBT","SP","168236","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015-01-01T00:00:00.000+0000","PARATYPE","265",NA,"Custodio Filho, A; Dias, AC",1980,7,9,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Às margens do rio Paraibuna",0,0,NA,"BRA:IBt:SP:0000168236","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"19",NA,"Instituto de Botânica, IBT","SP","327989","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015-01-01T00:00:00.000+0000","PARATYPE","265",NA,"Custodio Filho, A; Dias, AC",1980,7,9,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Às margens do rio Paraibuna",0,0,NA,"BRA:IBt:SP:0000327989","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
"20",NA,"Instituto de Botânica, IBT","SP","168266","Solanum verticillatum S.Knapp & Stehmann","Solanaceae","Solanum","verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015-01-01T00:00:00.000+0000","HOLOTYPE","305",NA,"Custodio Filho, A; Dias, AC",1980,7,30,"Brazil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, 23°46' - 23°48' S, 46°17' - 46°21' W",0,0,NA,"BRA:IBt:SP:0000168266","Solanum verticillatum S.Knapp & Stehmann",NA,NA,NA,NA
