"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments","FID","new_Lat","new_Lon","notes"
"1","2013-01-28T00:00:00.000+0000","K","Herbarium","K000788434","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","Rodrigues, I.M.C.","1905-07-04T00:00:00.000+0000",NA,"290",NA,"Chagas e Silva, F.",1980,3,30,"brazil",NA,"taguatinga norte","Brazil, Estado: Distrito Federal, Taguatinga Norte",NA,NA,NA,"http://specimens.kew.org/herbarium/K000788434",NA,"Aureliana velutina Sendtn.",NA,NA,NA,NA,NA
"2","2013-01-28T00:00:00.000+0000","K","Herbarium","K000788484","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","Rodrigues, I.M.C.","1905-07-04T00:00:00.000+0000",NA,"20722",NA,"Irwin, H.S.",1968,2,23,"brazil",NA,"lapinha","Brazil, Estado: Minas Gerais, Lapinha,  Serra do espinhaço: Low gallery woods and adjacent rocky campo with sandstone and quartz outcrops.ca.18 km N. of Serroon road (MG2) to Diamantina, elev. 1200m.",NA,NA,"Additional collector(s): Maxwell, H. & Wasshausen, D.C.","http://specimens.kew.org/herbarium/K000788484",NA,"Aureliana velutina Sendtn.",NA,NA,NA,NA,NA
