"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","258725","Gaui, TD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","224081","Julịo, GR"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","237779","Palacios, SL"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","188432","Sothers, CA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","206035","Nee, MH"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","188431","Sothers, CA"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","188429","Ribeiro, JELS"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","175201","Dick, C"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","171351","Oliveira, AA de"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","172360","Freitas, MA de"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","188430","Santos, JL dos"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","188428","Co̻lho, DF"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","175011","Pacheco, M"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","141744","Nelson, BW"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","87401","Ferreira, CAC"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","65982","Monteiro, OP"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","65733","Nascimento, JR"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","73339","Nascimento, JR"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","55251","Mello, FC de"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","55715","Souza, JA de"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","58116","Mello, FC de"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","58117","Mello, FC de"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","58118","Mello, FC de"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","64155","Prance, GT"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","45608","Prance, GT"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","39758","Rodrigues, WA"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","16868","Rodrigues, WA"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","15717","Rodrigues, WA"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","14101","Rodrigues, WA"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","8971","Rodrigues, WA"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","7955","Rodrigues, WA"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","8185","Rodrigues, WA"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","6504","Ferreira, E"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","6533","Ferreira, E"
"47","Instituto Nacional de Pesquisas da Amazônia (INPA)","50384","Prance, GT"
