"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"HDJF","5363","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","Stehmann, JR","2016-01-01",NA,"1869",NA,"Moreira, SN; Pereira, E",2016,1,13,"brazil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American",-43.433823,-18.892391,"Arvoreta 2,5m de altura. Flor Branca com máculas verde. Fruto Verde; Remanescente de Floresta Estacional Semidecidual","Aureliana velutina Sendtn.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"UB","216762","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","Ribeiro, SF","2016-02-21",NA,"348",NA,"Kuhlmann, MP",2016,2,21,"brazil","Distrito Federal","Brasília","Jardim Botânico de Brasília",-47.797394,-15.780212,"Foto em www.frutosatrativosdocerrado.bio.br; Arvoreta 4 m, fruto maduro cor verde, mais de 50 sementes.; Cerradão","Aureliana velutina Sendtn.",NA,"centroide mpo (0) OK","GBIF"
"3",NA,NA,"BHCB","188958","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","","",NA,"s.n.",NA,"Brina, AE",2016,5,10,"brazil","Minas Gerais","Itatiaiuçu","Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão",-44.740369,-20.277539,"","Aureliana velutina Sendtn.",NA,"original coordinates outside municipality original in itatiaiucu falls in claudio","GBIF"
"4",NA,NA,"BHCB","188433","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","","",NA,"1351",NA,"Rocha, MJR",2016,11,1,"brazil","Minas Gerais","Rio Manso","Morro da Onça",-44.631944,-20.518889,"","Aureliana velutina Sendtn.",NA,"original coordinates outside municipality original in rio manso falls in carmopolis de minas","GBIF"
"5",NA,NA,"BHCB","183819","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","","2016-12-15",NA,"100",NA,"Souza, JAM; Santos, A; Avelar, R",2016,11,18,"brazil","Minas Gerais","Itabirito","RPPN Córrego Seco",-43.839444,-20.259444,"","Aureliana velutina Sendtn.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"VIC","047742","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","","",NA,"01",NA,"Almeida, A.A.; Eiterer, M.",2016,11,11,"brazil","Minas Gerais","Viçosa","Estação de pesquisa treinamento e educação ambient, Mata do Paraiso.",-42.886014,-20.740274,"Arvoreta de cerca de 2 m de altura de flores perfumadas de pétalas brancas com manchas verdes, anteras brancas de estigma verde, tronco lenhoso, folhas alaternas germinadas e com textura aveludada, presença de abelhas nativas visitante","Aureliana velutina Sendtn.",NA,"centroide mpo (0) OK","GBIF"
"7",NA,NA,"BHCB","184259","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","","2016-12-15",NA,"1296",NA,"Paiva, JAM; Souza, LS; Silva, E; Tomich, S",2016,12,8,"brazil","Minas Gerais","Santa Bárbara","RPPN Capivari I",-43.589444,-20.169444,"","Aureliana velutina Sendtn.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"RB","RB01129399","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","V.C. Souza","2016-01-18",NA,"39797",NA,"V.C. Souza; et al",2015,12,17,"brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Estrada Sul, na beira da reserva",-47.797394,-15.780212,"","Aureliana velutina Sendtn.",NA,"centroide mpo OK","GBIF"
"9",NA,NA,"UEC","189507","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","Souza, V.C.","2016-01-18",NA,"ESA137850",NA,"Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, MASSC",2015,12,17,"brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE. Estrada Sul, na beira da reserva.",-47.797394,-15.780212,"Arbusto, ca. 2 m alt.; corola verde-clara com manchas mais escuras.; Cerrrado.","Aureliana velutina Sendtn.",NA,"centroide mpo (0) OK","GBIF"
"10",NA,NA,"RB","RB01139679","Aureliana velutina Sendtn.",NA,"Solanaceae","Aureliana","velutina",NA,"Sendtn.","M.A. Aparecida","2014-03-31",NA,"8032",NA,"M.S. Aparecida",2014,3,6,"brazil","Minas Gerais","Carmo do Paranaíba","Folha: SE-23-Z-D. Fazenda Paredão, próximo a sede.",-46.366667,-18.9,"","Aureliana velutina Sendtn.",NA,"original coordinates OK","GBIF"
